Angle_deg,Distance_mm,Intensity
29.98,1414,220
30.77,1523,229
31.56,1523,236
41.83,2988,215
42.62,3034,122
43.42,3034,129
44.21,3050,93
45.00,31,71
45.80,68,113
46.59,3159,106
47.39,76,106
48.18,3268,71
48.97,3221,100
49.77,3299,224
50.56,3315,220
60.55,3299,224
61.34,3253,225
62.14,3206,226
62.93,3175,225
63.72,3143,227
64.51,3112,227
65.31,3081,227
66.10,3034,224
66.89,2988,220
67.68,2988,221
68.48,3003,217
69.27,4001,217
79.55,2224,223
80.31,2302,221
81.08,2364,220
81.84,2442,219
82.60,2520,221
83.37,2567,226
84.13,2567,225
84.90,2333,213
85.66,2317,219
86.42,2317,218
87.19,2536,228
87.95,2520,227
98.37,2629,217
99.16,2645,210
99.96,61,138
100.75,132,211
101.54,141,212
102.34,165,217
103.13,177,213
103.93,203,210
104.72,203,216
105.51,203,220
106.31,203,218
107.10,203,217
117.37,2333,221
118.16,2426,211
118.96,2286,210
119.75,2520,210
120.54,2520,225
121.34,2536,216
122.13,2504,215
122.93,2426,221
123.72,1834,230
124.51,1943,222
125.31,2754,215
126.10,2738,220
136.38,1600,227
137.19,1600,217
137.99,2894,229
138.80,1304,227
139.60,1320,228
140.41,2878,228
141.21,1787,227
142.02,2878,221
142.82,2878,231
143.63,2863,231
144.43,2863,229
145.24,2863,224
155.56,2910,226
156.36,2910,229
157.17,2910,231
157.97,1335,217
158.77,1335,231
159.57,2411,224
160.38,2426,221
161.18,2473,215
161.98,1710,231
162.78,2988,225
163.59,3003,228
164.39,3019,230
175.03,2910,223
175.82,2910,222
176.61,2925,216
177.40,2956,222
178.19,2988,223
178.98,3003,223
179.77,3034,225
180.56,3050,227
181.35,3065,224
182.14,3112,215
182.93,2458,212
183.72,2972,213
194.00,3143,218
194.79,3143,216
195.58,3128,218
196.37,3128,217
197.16,3112,219
197.95,3112,217
198.73,3081,219
199.52,3081,217
200.31,3081,219
201.10,3081,218
201.89,3065,218
202.68,3065,219
213.00,3065,203
213.79,2380,213
214.58,2395,231
215.37,2411,215
216.16,2380,211
216.95,2380,212
217.74,3081,219
218.53,3097,222
219.32,1616,211
220.11,1600,216
220.90,1616,214
221.69,2021,225
232.00,2317,217
232.78,2255,216
233.55,2208,216
234.33,2115,227
235.11,2084,224
235.89,2006,223
236.66,1803,212
237.44,1787,218
238.22,1850,215
239.00,1881,235
239.77,1850,231
240.55,1850,231
250.97,3440,200
251.76,3549,217
252.56,3564,211
253.35,2956,213
254.14,3829,220
254.93,3954,215
255.73,3969,225
256.52,3954,218
257.31,3923,217
258.10,1928,212
258.90,1959,226
259.69,1928,217
270.01,1787,215
270.85,1694,220
271.69,1725,219
272.54,1335,220
273.38,1320,220
274.22,1335,219
275.06,1585,228
275.90,1585,229
276.74,1850,227
277.59,1850,230
278.43,1897,228
279.27,1865,223
289.59,2177,230
290.40,2177,233
291.20,2177,230
292.01,2177,220
292.81,1865,222
293.62,1881,221
294.42,2208,222
295.23,2208,232
296.03,2115,217
296.84,2099,230
297.64,2115,230
298.45,1351,215
308.55,4515,224
309.35,4531,223
310.14,4562,223
310.94,4593,222
311.74,4609,218
312.53,4312,216
313.33,4281,221
314.12,4297,221
314.92,4328,221
315.72,4344,221
316.51,4406,223
317.31,3611,212
327.63,1678,227
328.42,1678,219
329.21,1678,215
330.00,1554,215
330.79,1538,226
331.58,1554,223
332.37,1585,210
333.16,1803,213
333.95,1834,212
334.74,1912,210
335.53,1943,222
336.32,1974,214
347.34,1974,230
348.05,1959,232
348.76,1943,230
349.46,1928,234
350.17,1928,230
350.88,1476,226
351.59,1491,225
352.30,1476,224
353.01,1881,217
353.71,1632,222
354.42,1616,223
355.13,1850,229
5.41,1725,235
6.23,1725,235
7.05,1725,238
7.87,1725,236
8.69,1725,229
9.51,1086,224
10.32,1086,226
11.14,1117,220
11.96,1133,212
12.78,1647,226
13.60,1678,234
14.42,1694,233
24.70,1413,221
25.49,1413,220
26.29,1413,220
27.08,1413,222
27.87,1429,223
28.67,1429,221
29.46,1476,229
30.26,1413,221
31.05,1522,232
31.84,1522,232
32.64,1522,232
33.43,1507,237
43.38,61,93
44.18,3159,74
44.97,46,84
45.77,68,74
46.57,3206,109
47.36,3175,100
48.16,3221,84
48.95,136,90
49.75,3299,224
50.55,3315,220
51.34,3346,219
52.14,3393,219
62.45,3221,227
63.22,3175,227
64.00,3143,227
64.77,3112,226
65.54,3065,226
66.32,3034,224
67.09,3003,219
67.87,2988,223
68.64,3019,216
69.41,4016,216
70.19,3969,218
70.96,3938,219
81.27,2380,223
82.05,2458,220
82.82,2551,220
83.60,2567,226
84.38,2567,225
85.16,2333,211
85.93,2317,221
86.71,2333,217
87.49,2536,230
88.27,2536,227
89.04,2536,224
89.82,2333,225
99.77,2458,138
100.56,203,193
101.36,203,214
102.15,169,218
102.94,192,211
103.74,156,210
104.53,186,217
105.33,194,219
106.12,198,218
106.91,207,215
107.71,205,219
108.50,204,231
119.28,2271,197
120.07,2536,193
120.85,2520,226
121.64,2520,216
122.43,2520,212
123.22,2426,221
124.00,1834,229
124.79,1959,222
125.58,2738,214
126.37,2738,221
127.15,2707,222
127.94,2707,226
138.25,2894,229
139.06,1304,229
139.87,1320,226
140.68,2863,228
141.49,1787,229
142.30,2878,222
143.10,2863,231
143.91,2878,230
144.72,2863,231
145.53,2878,226
146.34,1741,223
147.15,1725,217
157.40,2910,232
158.18,1335,218
158.95,1335,230
159.73,2411,220
160.51,2442,220
161.28,2489,216
162.06,1710,231
162.83,2988,224
163.61,3003,230
164.39,3019,228
165.16,3034,229
165.94,3050,228
176.54,2941,219
177.33,2956,217
178.13,2972,224
178.92,3003,221
179.71,3019,223
180.50,3050,226
181.30,3065,227
182.09,3097,217
182.88,2473,212
183.67,2972,212
184.47,3003,223
185.26,3034,221
195.54,3128,218
196.30,3112,218
197.07,3112,218
197.83,3112,216
198.60,3097,217
199.36,3081,217
200.13,3081,217
200.89,3065,215
201.66,3065,218
202.42,3065,218
203.19,3065,216
203.95,3065,219
214.26,2395,226
215.02,2395,224
215.78,2426,161
216.54,2364,213
217.30,3081,212
218.06,3081,222
218.82,3097,218
219.58,1600,214
220.34,1600,215
221.10,2021,212
221.86,2021,233
222.62,2208,212
232.97,2239,214
233.77,2146,220
234.56,2084,226
235.36,2037,222
236.16,1959,215
236.95,1787,214
237.75,1803,215
238.54,1881,223
239.34,1881,237
240.14,1850,231
240.93,1865,229
241.73,1881,228
251.76,3564,220
252.55,2972,213
253.35,2972,210
254.14,3829,225
254.93,3954,219
255.72,3969,223
256.52,3954,218
257.31,3923,217
258.10,1928,219
258.89,1959,226
259.69,1959,214
260.48,1772,228
270.94,1725,221
271.78,1710,220
272.63,1336,217
273.47,1336,220
274.31,1351,216
275.15,1585,230
276.00,1601,228
276.84,1850,226
277.68,1850,229
278.52,1897,227
279.37,1866,222
280.21,1866,223
290.52,2177,232
291.33,2177,232
292.14,2177,217
292.95,1866,221
293.76,1866,222
294.57,2208,224
295.37,2208,232
296.18,2115,220
296.99,2099,230
297.80,2115,227
298.61,1351,216
299.42,1336,221
309.56,4531,223
310.35,4562,224
311.14,4593,226
311.93,4640,220
312.72,4313,217
313.51,4297,221
314.30,4297,223
315.09,4328,222
315.88,4375,222
316.67,4406,221
317.46,3596,214
318.25,4422,193
328.56,1663,220
329.41,1710,216
330.25,1554,218
331.10,1538,225
331.94,1554,221
332.79,1788,211
333.63,1803,212
334.48,1819,212
335.32,1928,210
336.17,1959,223
337.01,1990,213
337.86,2099,214
348.11,1959,233
348.87,1943,233
349.64,1928,231
350.40,1928,223
351.16,1476,226
351.92,1491,223
352.69,1491,224
353.45,1881,217
354.21,1616,221
354.97,1616,218
355.74,1850,229
356.50,1819,229
6.82,1725,236
7.59,1725,237
8.37,1725,234
9.14,1102,219
9.92,1102,226
10.69,1102,224
11.47,1117,219
12.24,1632,219
13.02,1663,229
13.79,1710,235
14.57,1710,221
15.34,1289,214
25.81,1429,222
26.60,1414,222
27.40,1414,221
28.19,1414,222
28.99,1429,227
29.78,1476,226
30.58,1507,221
31.37,1523,235
32.17,1523,232
32.96,1523,234
33.76,1491,228
34.55,2816,212
44.62,91,67
45.44,3206,87
46.26,3128,96
47.08,76,77
47.90,61,96
48.72,61,87
49.55,3299,219
50.37,3299,222
51.19,3346,220
52.01,3377,219
52.83,3424,219
53.65,3471,218
63.94,3144,225
64.69,3112,227
65.44,3081,226
66.20,3050,227
66.95,2988,220
67.70,2988,222
68.45,3003,219
69.20,4016,216
69.95,3985,219
70.71,3938,218
71.46,3907,218
72.21,1866,214
82.40,2536,222
83.18,2567,227
83.97,2551,224
84.75,2333,210
85.54,2318,219
86.32,2333,219
87.11,2536,228
87.89,2536,230
88.68,2536,227
89.46,2333,225
90.25,2302,226
91.03,2302,225
101.32,152,211
102.11,171,218
102.89,187,212
103.68,139,210
104.47,178,216
105.26,190,221
106.04,196,216
106.83,199,217
107.62,201,215
108.41,209,228
109.19,206,229
109.98,204,223
120.20,2520,218
121.01,2520,220
121.82,2536,213
122.62,2427,217
123.43,1834,220
124.24,1834,225
125.05,1959,223
125.86,2738,217
126.67,2723,222
127.47,2707,226
128.28,2692,225
129.09,2692,227
139.34,1304,232
140.12,1320,217
140.90,2879,224
141.67,1788,232
142.45,2879,228
143.23,2863,231
144.01,2879,230
144.79,2879,229
145.57,1772,218
146.34,1725,223
147.12,1710,212
147.90,1694,210
158.65,1336,225
159.44,1351,228
160.23,2411,226
161.01,2473,221
161.80,1710,220
162.59,1710,228
163.38,3003,228
164.17,3003,228
164.96,3019,229
165.74,3034,230
166.53,3050,228
167.32,3066,229
177.47,2972,221
178.26,2988,223
179.06,3003,222
179.85,3034,225
180.65,3066,226
181.44,3081,222
182.24,2505,161
183.03,2458,212
183.83,2972,220
184.62,3019,222
185.42,3050,215
186.21,2582,225
196.82,3112,217
197.59,3097,217
198.37,3097,218
199.14,3081,219
199.92,3081,218
200.69,3066,217
201.47,3066,219
202.24,3066,219
203.02,3066,218
203.79,3050,218
204.57,3066,218
205.34,3034,217
215.63,3066,148
216.42,2364,213
217.21,2395,200
218.01,3081,222
218.80,3097,221
219.59,1601,215
220.38,1601,215
221.17,1632,210
221.96,2021,232
222.76,2208,212
223.55,3159,223
224.34,3175,221
234.73,2084,227
235.52,2037,220
236.32,1959,214
237.11,1788,216
237.91,1803,214
238.70,1897,227
239.50,1866,235
240.29,1850,230
241.09,1866,232
241.88,1881,223
242.68,1912,227
243.47,1912,221
253.65,3829,203
254.49,3829,226
255.34,3970,226
256.18,3985,221
257.02,3938,217
257.87,3923,217
258.71,1928,227
259.56,1943,222
260.40,1788,223
261.24,1772,233
262.09,1772,229
262.93,1803,218
273.22,1336,219
274.00,1336,220
274.78,1585,216
275.57,1585,233
276.35,1601,215
277.13,1850,228
277.91,1866,228
278.69,1881,223
279.47,1866,224
280.26,1866,220
281.04,2162,230
281.82,2162,230
292.57,1866,220
293.36,1866,223
294.15,1881,216
294.93,2209,232
295.72,2209,225
296.51,2099,228
297.30,2115,231
298.09,2131,215
298.88,1351,221
299.66,1336,221
300.45,1351,217
301.24,2879,218
312.11,4624,221
312.90,4313,212
313.69,4297,222
314.48,4297,222
315.27,4328,223
316.06,4359,223
316.86,4391,223
317.65,3611,210
318.44,4375,155
319.23,2863,217
320.02,2848,218
320.81,3674,225
331.10,1538,224
331.90,1554,222
332.69,1570,210
333.49,1803,212
334.28,1850,211
335.08,1959,200
335.87,1959,223
336.67,1975,215
337.46,2022,215
338.26,2162,229
339.05,2146,230
339.85,2115,227
350.20,1928,228
350.97,1476,226
351.75,1476,225
352.52,1492,225
353.29,1881,216
354.07,1616,222
354.84,1616,219
355.62,1850,228
356.39,1819,229
357.16,1835,232
357.94,1835,234
358.71,1819,233
8.80,1725,227
9.59,1102,224
10.39,1086,224
11.18,1102,219
11.97,1616,213
12.77,1647,227
13.56,1710,234
14.36,1710,233
15.15,1273,213
15.94,1242,218
16.74,1242,220
17.53,1227,218
27.66,1414,221
28.45,1429,223
29.25,1476,228
30.04,1414,220
30.83,1523,231
31.63,1523,234
32.42,1523,230
33.22,1523,236
34.01,1398,219
34.80,2832,220
35.60,2848,225
36.39,2863,223
6.91,1578,173
9.92,11348,24
15.92,3159,109
18.92,31,77
21.92,3206,100
24.92,3237,84
27.93,3300,223
30.93,3315,220
33.93,3362,219
55.75,3580,226
56.54,3518,223
57.33,3471,224
58.12,3424,222
58.91,3378,223
59.70,3331,224
60.50,3300,225
61.29,3253,225
62.08,3222,226
62.87,3175,225
63.66,3144,227
64.45,3097,226
75.01,1912,223
75.77,1944,225
76.54,2006,224
77.30,2053,226
78.06,2115,223
78.83,2177,223
79.59,2224,222
80.36,2302,221
81.12,2380,220
81.88,2458,220
82.65,2536,221
83.41,2567,228
93.72,2505,217
94.51,2505,221
95.30,2520,221
96.09,2551,218
96.88,2583,216
97.67,2614,217
98.46,2645,217
99.25,2676,203
100.04,107,145
100.83,129,164
101.62,166,213
102.41,159,216
112.58,1118,233
113.37,1118,230
114.16,1133,228
114.95,1133,219
115.74,2193,226
116.53,2255,225
117.32,2318,223
118.11,2427,212
118.90,2287,210
119.69,2536,211
120.48,2520,223
121.27,2520,218
131.69,2224,228
132.48,2598,215
133.28,2957,218
134.07,2941,232
134.86,2926,230
135.66,2910,231
136.45,1601,220
137.25,1601,227
138.04,2894,230
138.83,2894,219
139.63,1305,229
140.42,2879,222
150.73,1663,220
151.52,1663,214
152.31,1663,213
153.10,1694,214
153.89,1725,215
154.68,1819,227
155.47,2910,221
156.26,2910,229
157.05,2910,230
157.84,2910,224
158.63,1336,229
159.42,1351,219
169.77,3128,227
170.56,3144,229
171.34,3159,228
172.13,3159,233
172.92,3050,219
173.70,2957,220
174.49,2894,223
175.27,2910,223
176.06,2926,220
176.85,2957,218
177.63,2972,222
178.42,2988,222
188.98,2707,155
189.78,3222,214
190.57,3206,214
191.37,3190,215
192.17,3206,197
192.97,3159,217
193.76,3159,218
194.56,3144,219
195.36,3128,218
196.16,3113,216
196.95,3113,217
197.75,3097,218
208.35,3035,219
209.14,3019,217
209.93,3050,218
210.72,3035,216
211.51,3050,216
212.30,3050,211
213.09,3066,210
213.88,2396,213
214.67,2396,231
215.46,2411,215
216.25,2380,210
217.04,2364,213
227.46,3113,210
228.24,3237,219
229.01,2505,211
229.79,2505,211
230.57,2894,213
231.34,2770,217
232.12,2318,215
232.89,2271,216
233.67,2162,218
234.45,2099,227
235.22,2053,221
236.00,1990,221
246.32,1990,230
247.10,2022,214
247.88,3549,220
248.66,3596,220
249.44,3502,211
250.22,3471,151
251.00,3518,210
251.78,3565,216
252.56,2972,212
253.34,3378,184
254.12,3830,226
254.90,3954,221
215.50,6188,14
274.81,1585,230
275.66,1601,226
276.50,1850,228
277.35,1850,231
278.19,1897,227
279.04,1866,225
279.88,1866,225
280.73,2162,220
281.57,2162,230
282.42,2162,232
283.26,2146,231
284.11,2162,232
294.42,2209,228
295.21,2209,232
296.00,2099,219
296.79,2099,229
297.58,2115,227
298.37,1351,218
299.16,1336,221
299.95,1351,222
300.74,2832,210
301.53,2926,221
302.32,3019,224
303.11,3066,225
313.71,4297,224
314.51,4297,221
315.30,4328,223
316.10,4375,221
316.90,4406,220
317.70,3627,213
318.49,4375,210
319.29,2847,224
320.09,3658,219
320.89,3689,226
321.68,3736,225
322.48,3767,226
332.80,1772,211
333.62,1803,211
334.45,1834,212
335.27,1928,211
336.10,1959,223
336.92,1990,215
337.75,2099,213
338.57,2146,229
339.40,2130,226
340.22,2130,224
341.05,1943,225
341.87,1959,221
352.19,1491,221
352.92,1491,225
353.66,1866,218
354.39,1616,220
355.12,1616,220
355.86,1834,228
356.59,1819,229
357.33,1834,230
358.06,1834,233
358.79,1834,231
359.53,1819,231
0.26,1819,233
10.39,1102,226
11.19,1102,219
11.98,1632,211
12.78,1647,228
13.58,1710,237
14.38,1710,232
15.17,1273,213
15.97,1242,218
16.77,1258,221
17.57,1227,217
18.36,1242,218
19.16,1242,220
29.29,1476,230
30.05,1414,221
30.80,1523,231
31.56,1523,235
32.32,1523,233
33.07,1523,237
33.83,1414,222
34.58,2832,220
35.34,2847,225
36.10,2863,225
36.85,2879,224
37.61,2894,224
47.89,83,100
48.67,57,77
49.46,3299,219
50.24,3315,220
51.02,3346,219
51.81,3393,218
52.59,3424,219
53.38,3471,219
54.16,3518,219
54.94,3564,218
55.73,3580,228
56.51,3533,222
66.79,3003,222
67.59,2988,223
68.40,3003,217
69.20,4016,216
70.00,3985,216
70.80,3954,218
71.61,3907,220
72.41,3892,213
73.21,1834,223
74.01,1850,224
74.82,1881,225
75.62,1943,225
85.46,2318,218
86.25,2333,220
87.05,2536,227
87.84,2536,228
88.63,2536,227
89.43,2333,224
90.22,2318,226
91.02,2302,224
91.81,2318,224
92.60,2333,222
93.40,2489,218
94.19,2489,221
104.90,156,216
105.70,179,219
106.49,191,219
107.29,190,214
108.09,203,220
108.88,203,232
109.68,203,229
110.47,203,215
111.27,2240,187
112.07,1118,220
112.86,1118,232
113.66,1133,225
123.98,1835,229
124.79,1944,225
125.61,2738,215
126.42,2723,220
127.23,2692,224
128.04,2707,227
128.86,2692,226
129.67,2676,229
130.48,2676,230
131.29,2707,213
132.11,2224,224
132.92,2957,217
142.94,2879,232
143.73,2863,230
144.53,2879,230
145.32,2879,219
146.11,1725,226
146.91,1725,212
147.70,1679,210
148.50,1679,211
149.29,1710,217
150.08,2879,218
150.88,1663,216
151.67,1679,211
162.37,1710,227
163.17,3003,228
163.96,3003,229
164.76,3019,229
165.56,3035,227
166.36,3050,227
167.15,3066,227
167.95,3081,228
168.75,3097,229
169.55,3113,228
170.34,3128,226
171.14,3159,227
181.52,3081,222
182.34,2474,200
183.15,2474,211
183.97,2988,221
184.79,3019,222
185.60,2598,216
186.42,2583,222
187.23,3159,212
188.05,3237,214
188.87,2661,211
189.68,3159,213
190.50,3206,217
200.82,3081,217
201.62,3066,218
202.41,3050,217
203.21,3035,218
204.00,3066,217
204.80,3050,216
205.59,3050,215
206.39,3050,217
207.18,3050,216
207.98,3035,218
208.77,3050,220
209.57,3050,217
220.14,1601,215
220.93,1601,214
221.72,2022,214
222.51,2022,233
223.30,3159,214
224.09,3144,221
224.88,3175,219
225.67,3050,212
226.46,3190,214
227.25,3128,187
228.04,3237,212
228.83,3253,210
238.82,1897,230
239.60,1866,232
240.38,1850,231
241.16,1866,229
241.94,1881,221
242.72,1897,227
243.50,1928,217
244.28,1959,216
245.06,1959,230
245.84,1990,230
246.62,2006,229
247.40,3533,217
257.68,3923,216
258.50,1944,228
259.31,1959,222
260.13,1788,224
260.94,1772,231
261.76,1772,231
262.57,1803,218
263.39,1881,226
264.20,1881,227
265.02,1866,220
265.83,1850,227
266.65,1850,234
277.01,1850,228
277.81,1866,231
278.62,1881,223
279.42,1866,222
280.22,1850,221
281.02,2146,230
281.83,2146,232
282.63,2162,232
283.43,2146,232
284.23,2162,233
285.04,2162,232
285.84,2162,233
296.26,2099,226
297.05,2099,230
297.85,2131,221
298.64,1351,221
299.43,1336,221
300.23,1351,220
301.02,2847,214
301.82,2957,223
302.61,3034,223
303.40,3081,224
304.20,3112,226
304.99,3144,226
315.26,4344,221
316.05,4375,220
316.85,4422,217
317.64,3596,214
318.43,4375,210
319.23,2847,223
320.02,3658,223
320.82,3705,226
321.61,3736,224
322.40,3783,226
323.20,3814,225
323.99,3876,226
334.35,1866,211
335.19,1928,213
336.02,1959,223
336.86,1990,215
337.70,2130,217
338.54,2146,228
339.37,2130,229
340.21,2115,220
341.05,1943,227
341.89,1959,222
342.72,2053,231
343.56,2037,233
353.22,1897,219
354.02,1616,221
354.81,1866,219
355.61,1850,227
356.41,1834,231
357.21,1834,234
358.00,1834,233
358.80,1819,232
359.60,1819,232
0.40,1819,232
1.19,1788,228
1.99,1803,231
12.23,1632,219
13.02,1663,228
13.82,1710,236
14.61,1710,227
15.40,1289,212
16.19,1258,219
16.99,1242,217
17.78,1242,218
18.57,1242,220
19.36,1227,215
20.16,1242,216
20.95,1258,220
31.23,1523,232
32.01,1523,234
32.78,1523,233
33.56,1507,237
34.34,1398,216
35.11,2832,224
35.89,2847,224
36.66,2863,225
37.44,2879,226
38.22,2894,225
38.99,2925,223
39.77,2941,226
50.09,3299,222
50.87,3315,220
51.64,3377,218
52.42,3409,219
53.20,3455,218
53.97,3486,219
54.75,3533,218
55.52,3580,223
56.30,3564,226
57.08,3518,224
57.85,3455,224
58.63,3409,222
68.80,3019,212
69.59,4001,218
70.38,3954,216
71.17,3938,217
71.96,3892,217
72.75,1850,221
73.54,1834,225
74.33,1881,225
75.12,1912,224
75.91,1959,224
76.70,2006,225
77.49,2068,224
87.62,2536,227
88.42,2536,229
89.21,2520,217
90.01,2318,224
90.81,2302,226
91.61,2302,224
92.40,2318,223
93.20,2349,216
94.00,2489,220
94.80,2520,221
95.59,2536,221
96.39,2551,216
106.45,187,217
107.26,195,214
108.06,206,226
108.87,211,232
109.68,207,227
110.48,212,212
111.29,2240,210
112.09,1117,227
112.90,1117,232
113.71,1133,221
114.51,1133,232
115.32,2177,225
125.63,2754,216
126.46,2723,223
127.30,2707,224
128.13,2707,226
128.96,2692,229
129.79,2676,227
130.63,2676,229
131.46,2224,218
132.29,2224,220
133.12,2957,219
133.96,2941,228
134.79,2925,229
144.92,2863,231
145.72,2879,218
146.51,1725,224
147.31,1725,213
148.11,1710,211
148.90,1678,212
149.70,1710,215
150.49,2879,216
151.29,1663,216
152.09,1663,212
152.88,1678,213
153.68,1710,214
216.80,4927,7
173.55,2988,220
174.35,2894,221
175.14,2910,223
175.94,2925,225
176.74,2957,215
177.53,2957,221
178.33,2988,223
179.12,3003,224
179.92,3034,226
180.72,3050,226
181.51,3081,225
182.31,2473,193
192.73,3144,210
193.52,3159,220
194.32,3144,218
195.11,3128,218
195.90,3128,219
196.70,3128,219
197.49,3112,218
198.29,3097,218
199.08,3097,218
199.87,3081,218
200.67,3081,218
201.46,3066,217
211.73,3019,217
212.52,2536,210
213.32,2349,213
214.11,2395,224
214.90,2395,227
215.70,3034,168
216.49,2364,213
217.29,3081,184
218.08,3081,223
218.87,3097,220
219.67,1601,214
220.46,1601,215
230.77,2847,216
231.56,2738,213
232.34,2286,217
233.13,2208,217
233.92,2130,222
234.71,2084,226
235.49,2021,220
236.28,1943,214
237.07,1788,216
237.86,1803,214
238.64,1881,230
239.43,1866,232
249.85,3455,212
250.64,3455,210
251.44,3549,214
252.23,3580,216
253.02,2972,217
253.81,3829,213
254.61,3829,224
255.40,3970,224
256.19,3970,220
256.98,3954,219
257.78,3923,216
258.57,1943,229
278.80,1866,223
279.59,1866,222
280.39,1866,218
281.18,2162,232
281.97,2162,230
282.77,2146,232
283.56,2162,234
284.36,2162,234
285.15,2162,233
285.94,2162,233
286.74,2162,232
287.53,2162,232
298.09,2130,215
298.88,1335,221
299.68,1335,221
300.47,1351,217
301.26,2878,217
302.06,2972,224
302.85,3034,224
303.65,3097,228
304.44,3128,227
305.23,3159,225
306.03,3175,224
306.82,3206,220
317.31,4421,212
318.10,3611,210
318.89,2847,214
319.68,2847,222
320.47,3673,226
321.26,3705,227
322.05,3751,226
322.84,3782,225
323.63,3829,224
324.42,3876,224
325.21,3923,226
326.00,3969,226
336.32,1959,222
337.14,2006,214
337.95,2162,222
338.77,2146,229
339.58,2130,229
340.40,1959,220
341.21,1959,223
342.03,1974,223
342.84,2052,229
343.66,2037,230
344.47,2021,232
345.29,2006,234
355.10,1865,221
355.89,1819,228
356.69,1834,232
357.48,1834,232
358.27,1834,231
359.06,1819,233
359.86,1819,233
0.65,1803,233
1.44,1787,228
2.23,1803,228
3.03,1756,227
3.82,1741,225
13.78,1710,236
14.57,1710,221
15.37,1289,215
16.16,1242,219
16.95,1258,218
17.74,1226,219
18.54,1226,222
19.33,1226,216
20.12,1258,217
20.91,1258,219
21.71,1398,214
22.50,1429,222
32.81,1522,233
33.57,1507,233
34.34,1569,212
35.10,2832,224
35.87,2847,224
36.63,2863,225
37.40,2878,224
38.16,2910,224
38.93,2925,225
39.69,2941,224
40.46,2972,216
41.22,2988,216
16.12,4830,13
22.26,1879,39
25.33,11348,21
28.41,8462,20
31.48,3377,220
34.55,3408,218
60.83,3284,226
61.61,3237,226
62.39,3206,225
63.17,3159,226
63.95,3128,225
64.73,3097,227
65.51,3065,227
66.29,3019,220
67.07,2988,222
67.85,2988,222
68.63,3034,211
69.41,3985,219
79.69,2239,221
80.48,2317,221
81.27,2395,221
82.06,2458,218
82.85,2551,223
83.64,2567,226
84.43,2567,221
85.22,2317,213
86.01,2317,221
86.80,2536,215
87.59,2536,227
88.38,2536,229
98.37,2660,215
99.16,2458,119
99.95,151,132
100.74,151,210
101.53,190,213
102.32,163,217
103.11,176,210
103.90,148,211
104.69,182,215
105.48,192,219
106.27,197,217
107.06,206,215
117.80,2349,216
118.59,2426,210
119.39,2520,210
120.18,2520,210
120.97,2520,221
121.77,2520,215
122.56,2489,214
123.36,2426,217
124.15,1834,229
124.94,1959,227
125.74,2738,216
126.53,2723,218
136.84,1600,231
137.64,2894,225
138.45,2894,229
139.25,1304,229
140.05,1320,218
140.86,2878,226
141.66,1787,232
142.47,2878,228
143.27,2863,230
144.07,2878,231
144.88,2863,231
145.68,1756,217
155.99,2910,230
156.81,2910,231
157.63,2910,230
158.45,1335,230
159.27,1351,221
160.09,2411,225
