Angle_deg,Distance_mm,Intensity
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
86.98,1024,233
87.77,1039,217
88.56,899,228
89.35,884,234
90.14,899,241
90.93,899,238
91.72,899,238
92.51,899,238
93.30,899,235
94.09,946,234
94.88,946,240
95.67,946,240
