Angle_deg,Distance_mm,Intensity
334.75,1841,210
335.54,1934,212
346.12,1996,232
346.85,1981,232
347.58,1965,232
348.30,1965,230
349.03,1950,230
349.76,1934,232
350.49,1934,217
351.22,1482,228
351.95,1482,221
352.67,1498,223
353.40,1887,220
354.13,1622,223
4.44,1731,227
5.22,1731,232
6.01,1731,235
6.79,1731,237
7.57,1716,234
8.36,1716,235
9.14,1108,219
9.93,1092,225
10.71,1092,223
11.49,1108,220
12.28,1638,217
13.06,1654,227
22.97,1420,222
23.76,1420,222
24.55,1420,223
25.34,1420,221
26.13,1420,222
26.92,1420,221
27.71,1420,221
28.50,1435,225
29.29,1482,226
30.08,1467,219
30.87,1529,233
31.66,1529,232
210.99,2932,224
212.77,2963,219
214.54,2994,215
216.32,4107,34
219.87,5676,14
221.64,4183,162
51.39,3368,220
52.16,3399,219
52.94,3446,218
53.71,3493,217
54.48,3539,219
55.26,3571,223
56.03,3571,227
56.81,3524,223
57.58,3477,222
58.35,3415,224
59.13,3368,223
59.90,3321,225
70.17,3976,218
70.96,3929,219
71.76,3898,217
72.55,1841,220
73.34,1825,224
74.14,1872,224
74.93,1919,223
75.73,1965,225
76.52,2012,223
77.31,2059,223
78.11,2121,223
78.90,2183,224
89.17,2526,217
89.96,2324,227
90.75,2308,228
91.54,2308,226
92.33,2324,224
93.12,2355,218
93.91,2495,220
94.70,2511,222
95.49,2526,220
96.28,2573,215
97.07,2589,215
97.86,2620,216
108.18,207,224
108.97,208,231
109.77,208,225
110.56,208,214
111.35,2246,210
112.14,1124,225
112.94,1124,232
113.73,1139,223
114.52,1139,232
115.31,2183,224
116.11,2215,227
116.90,2277,228
177.69,2511,210
173.10,2526,222
168.51,2526,216
163.93,2495,213
159.34,2433,217
154.75,1841,228
150.16,1950,225
145.57,2745,215
140.98,2729,219
127.22,5676,14
136.55,1607,232
137.38,2900,224
138.21,2900,231
139.04,2885,230
139.87,2885,232
140.70,1451,217
141.53,1420,227
142.36,1435,230
143.19,1482,221
144.02,1576,235
144.85,1544,227
145.68,1373,219
231.47,2900,229
292.26,6151,84
322.66,5676,14
165.62,3041,229
166.43,3041,228
167.23,3072,229
168.04,3087,227
168.85,3103,229
169.65,3119,227
170.46,3134,227
171.26,3150,227
172.07,3165,233
172.88,3103,221
173.68,2978,221
174.49,2900,222
184.80,3025,222
185.63,2589,221
186.47,2573,221
187.30,3165,213
188.13,3228,211
188.96,2713,193
189.80,3212,216
190.63,3212,216
191.46,3197,210
192.29,3165,210
193.13,3165,214
193.96,3165,219
204.09,3056,218
204.88,3056,217
205.67,3056,217
206.46,3041,216
207.25,3041,218
208.04,3041,217
208.83,3041,219
209.62,3041,217
210.41,3041,217
211.20,3025,217
211.99,3025,212
212.78,3072,210
86.44,3165,220
116.12,3165,222
145.80,3150,214
175.48,3056,210
205.16,2106,213
234.84,3119,210
264.52,3228,218
294.20,2511,213
323.88,2526,211
353.56,2932,213
23.24,2776,216
232.90,2277,216
233.69,2183,217
234.48,2106,226
235.27,2059,224
236.06,1996,220
236.85,1809,213
237.64,1794,216
238.43,1887,216
239.22,1887,234
240.01,1856,231
240.80,1856,230
241.59,1872,230
251.87,3555,216
252.66,3571,211
253.46,2963,212
254.25,3836,220
255.04,3914,215
255.83,3976,225
256.63,3945,217
257.42,3929,218
258.21,1934,215
259.00,1950,228
259.80,1950,217
260.59,1778,227
270.76,1731,221
271.59,1716,223
272.42,1342,216
273.25,1326,218
274.08,1342,219
274.91,1576,229
275.73,1591,232
276.56,1856,225
277.39,1856,227
278.22,1887,227
279.05,1872,222
279.88,1856,223
290.20,2168,232
290.97,2183,232
291.75,2183,226
292.52,1856,221
293.29,1872,222
294.07,2215,220
294.84,2215,230
295.62,2199,222
296.39,2106,230
297.16,2106,230
297.94,2137,213
298.71,1342,221
309.45,4521,223
310.25,4553,224
311.04,4584,222
311.84,4630,221
312.64,4662,214
313.43,4288,221
314.23,4288,223
315.02,4319,221
315.82,4350,223
316.62,4397,221
317.41,4428,212
318.21,3586,168
328.53,1669,222
329.32,1685,217
330.11,1685,212
330.90,1544,224
331.69,1544,224
332.48,1560,218
333.27,1794,213
334.06,1825,214
334.85,1841,206
335.64,1934,215
336.43,1965,221
337.22,1996,215
347.48,1965,232
348.22,1950,232
348.95,1934,232
349.69,1934,232
350.42,1498,218
351.16,1482,227
351.89,1482,225
352.63,1513,223
353.36,1887,219
354.10,1622,223
354.83,1856,221
355.57,1825,227
5.83,1731,235
6.62,1731,235
7.42,1716,235
8.21,1716,236
9.00,1108,220
9.80,1092,225
10.59,1092,224
11.39,1108,219
12.18,1638,218
12.97,1669,228
13.77,1700,237
14.56,1716,228
24.41,1420,221
25.20,1420,222
25.99,1420,222
26.78,1420,221
27.57,1420,222
28.36,1435,224
29.15,1482,227
29.94,1467,221
30.73,1529,231
31.52,1513,236
32.31,1529,231
33.10,1513,238
213.55,2947,223
215.78,2963,218
218.01,3010,215
220.24,2963,210
222.47,3010,138
224.70,4305,135
229.16,4908,14
231.39,4384,240
52.94,3446,218
53.73,3493,220
54.52,3539,219
55.31,3571,222
56.10,3571,226
56.89,3508,223
57.67,3462,221
58.46,3415,222
59.25,3368,222
60.04,3337,222
60.83,3290,223
61.62,3243,226
71.86,3898,217
72.65,1841,220
73.45,1841,224
74.24,1872,224
75.03,1919,226
75.82,1965,224
76.62,2012,223
77.41,2074,224
78.20,2121,223
78.99,2183,224
79.79,2261,224
80.58,2324,221
90.93,2308,228
91.73,2308,225
92.53,2324,221
93.33,2355,214
94.13,2495,220
94.93,2511,222
95.74,2542,221
96.54,2573,216
97.34,2589,214
98.14,2620,218
98.94,2651,215
99.74,97,122
110.01,194,224
110.79,201,210
111.57,2246,210
112.35,1124,232
113.13,1124,235
113.91,890,218
114.69,1139,231
115.47,2183,226
116.25,2230,225
117.03,2308,226
117.81,2433,213
118.59,2900,211
129.02,2698,228
129.81,2682,228
130.61,2682,227
131.40,2215,227
132.19,2604,215
132.98,2963,218
133.78,2932,230
134.57,2932,231
135.36,2916,230
136.15,2916,219
136.95,1607,229
137.74,2900,228
228.91,2885,227
212.56,1435,223
196.21,1435,232
179.87,1451,228
163.52,1529,225
147.17,1560,233
130.82,1622,225
114.47,1373,231
98.12,1373,220
81.78,2869,227
228.91,2900,229
261.40,2916,220
293.89,1934,223
31.36,4908,14
167.48,3072,229
168.29,3087,227
169.09,3103,229
169.90,3134,228
170.71,3150,227
171.52,3165,228
172.32,3165,231
173.13,3025,221
173.94,2947,220
174.75,2900,221
175.55,2916,223
176.36,2932,219
186.66,2542,215
187.49,3181,214
188.32,2682,145
189.15,3228,203
189.98,3212,214
190.81,3212,210
191.64,3181,215
192.47,2371,210
193.30,3165,217
194.13,3150,217
194.96,3134,219
195.79,3134,217
206.07,3056,217
206.86,3025,217
207.66,3041,217
208.45,3025,217
209.24,3041,218
210.03,3056,218
210.83,3025,218
211.62,3025,217
212.41,3087,210
213.20,2371,211
214.00,2402,218
214.79,2386,230
31.87,4052,12
40.03,8158,12
113.48,1977,204
234.41,2106,227
235.20,2059,221
236.00,1950,219
236.79,1794,213
237.58,1794,217
238.37,1887,221
239.17,1887,236
239.96,1841,230
240.75,1856,231
241.54,1887,230
242.34,1903,221
243.13,1919,223
253.27,2978,212
254.11,3820,224
254.94,3960,220
255.78,3960,222
256.62,3960,220
257.45,3929,217
258.29,1934,217
259.12,1950,224
259.96,1934,215
260.80,1778,228
261.63,1778,234
262.47,1794,226
272.77,1326,218
273.54,1326,220
274.32,1342,219
275.09,1591,228
275.87,1591,229
276.64,1856,226
277.42,1856,228
278.19,1887,227
278.97,1872,222
279.74,1856,222
280.52,2152,214
281.29,2152,232
291.59,2183,223
292.40,1872,221
293.20,1872,222
294.01,2199,219
294.82,2215,231
295.63,2183,220
296.43,2106,229
297.24,2106,232
298.05,1357,213
298.86,1342,219
299.66,1326,222
300.47,1357,216
311.00,4599,222
311.79,4630,222
312.59,4662,215
313.38,4303,222
314.17,4288,224
314.96,4319,222
315.76,4350,220
316.55,4397,220
317.34,4428,212
318.13,3586,168
318.93,2854,214
319.72,2854,221
330.02,1700,212
330.84,1544,225
331.66,1544,224
332.47,1576,214
333.29,1809,212
334.11,1825,213
334.93,1887,210
335.75,1950,219
336.57,1965,220
337.38,1996,218
338.20,2152,223
339.02,2137,229
349.33,1934,233
350.08,1934,232
350.84,1482,222
351.59,1482,226
352.35,1482,223
353.10,1498,216
353.86,1887,218
354.61,1622,220
355.37,1856,226
356.12,1809,228
356.88,1841,233
357.63,1825,232
7.72,1716,236
8.51,1716,234
9.30,1092,221
10.09,1092,226
10.88,1092,222
11.67,1124,218
12.46,1638,224
13.25,1669,233
14.04,1716,236
14.83,1731,217
15.62,1295,216
16.41,1248,222
26.72,1420,221
27.52,1420,224
28.31,1420,221
29.11,1467,230
29.91,1498,224
30.71,1498,223
31.50,1529,235
32.30,1529,232
33.10,1529,234
33.90,1451,224
34.69,2823,214
35.49,2838,226
230.47,11348,23
260.32,82,93
275.24,3134,96
290.16,3165,96
305.08,82,100
320.01,89,100
334.93,3290,218
349.85,3306,222
4.77,3337,219
19.70,3384,219
34.62,3430,219
54.88,3555,219
55.68,3586,229
56.47,3539,223
57.27,3493,223
58.07,3446,223
58.87,3399,222
59.66,3352,226
60.46,3306,225
61.26,3259,226
62.06,3228,225
62.85,3181,226
63.65,3150,224
74.10,1856,226
74.87,1887,224
75.65,1950,224
76.42,1996,225
77.19,2043,223
77.97,2106,224
78.74,2168,224
79.52,2230,223
80.29,2293,223
81.06,2371,220
81.84,2448,219
82.61,2511,221
92.93,2339,222
93.70,2495,220
94.47,2495,221
95.24,2526,222
96.01,2542,218
96.78,2573,215
97.55,2604,218
98.32,2635,217
99.09,2667,168
99.86,127,168
100.63,168,171
101.40,147,212
111.75,1124,219
112.57,1124,232
113.40,1139,227
114.22,1139,230
115.04,1139,219
115.86,2199,226
116.69,2261,225
117.51,2324,220
118.33,2433,210
119.15,2293,211
119.98,2324,193
120.80,2526,223
131.07,2682,217
131.86,2215,229
132.65,2947,216
133.44,2932,218
134.23,2932,231
135.02,2916,232
135.82,2916,231
136.61,1591,227
137.40,1607,218
138.19,2900,229
138.98,2900,230
139.77,2869,232
150.19,2869,230
150.98,2885,230
151.78,2885,232
152.57,2885,230
153.36,2885,229
154.15,2900,229
154.95,2900,231
155.74,2900,227
156.53,1934,223
157.32,2916,219
158.12,2900,226
158.91,2480,220
169.19,3103,229
170.00,3119,227
170.80,3150,227
171.61,3165,229
172.42,3134,227
173.22,3025,219
174.03,2932,221
174.83,2900,223
175.64,2916,222
176.45,2932,215
177.25,2963,220
178.06,2978,222
215.15,5932,14
198.04,3087,216
198.84,3103,218
199.65,3087,219
200.45,3072,218
201.25,3072,217
202.05,3056,218
202.86,3041,218
203.66,3056,218
204.46,3056,216
205.26,3056,217
206.07,3056,217
206.87,3041,217
113.48,3607,214
204.95,4053,12
250.68,8155,12
226.52,2106,215
227.32,3134,206
228.13,3228,218
228.93,2511,211
229.73,2511,210
230.53,2932,215
231.34,2776,216
232.14,2339,217
232.94,2277,217
233.74,2199,218
234.55,2106,228
235.35,2074,225
245.67,1965,231
246.42,1996,231
247.16,2012,224
247.91,3539,218
248.66,3633,220
249.41,3571,213
250.15,3462,211
250.90,3446,197
251.65,3555,216
252.40,3571,213
253.14,2963,216
253.89,3820,216
264.16,1887,227
264.95,1856,219
265.75,1856,226
266.54,1856,235
267.33,1856,220
268.13,1622,220
268.92,1622,220
269.72,1638,219
270.51,1638,216
271.30,1700,221
272.10,1342,216
272.89,1326,219
283.38,2152,232
284.21,2152,233
285.03,2152,232
285.86,2168,231
286.69,2168,233
287.51,2168,233
288.34,2168,234
289.16,2168,231
289.99,2168,231
290.82,2183,232
291.64,2183,230
292.47,1856,219
302.78,3041,225
303.57,3087,223
304.36,3119,225
305.15,3150,227
305.94,3181,227
306.73,3181,219
307.52,4475,216
308.31,4490,221
309.10,4521,223
309.89,4553,224
310.68,4584,222
311.47,4615,221
321.79,3742,224
322.58,3789,224
323.38,3836,226
324.17,3882,225
324.96,3929,226
325.76,3976,227
326.55,4023,227
327.35,1685,215
328.14,1669,223
328.93,1685,215
329.73,1700,213
330.52,1544,224
341.40,1950,223
342.19,1981,221
342.99,2059,231
343.78,2043,233
344.57,2028,232
345.36,2012,232
346.16,1996,230
346.95,1981,231
347.74,1965,231
348.53,1950,232
349.33,1934,232
350.12,1919,233
359.78,1809,234
0.59,1809,231
1.39,1809,231
2.20,1794,227
3.01,1747,223
3.82,1747,225
4.62,1731,229
5.43,1731,234
6.24,1731,235
7.05,1716,236
7.85,1716,237
8.66,1731,230
190.44,1654,224
191.60,1700,234
192.77,1700,233
193.93,1264,213
195.09,1264,217
196.26,1248,223
197.42,1233,216
198.59,1233,218
199.75,1813,71
202.08,5164,14
203.24,1896,209
28.41,1420,222
29.21,1467,229
30.00,1404,221
30.80,1529,229
31.60,1529,235
32.39,1529,232
33.19,1513,237
33.98,1404,221
34.78,2823,219
35.58,2838,225
36.37,2854,224
37.17,2885,226
213.55,2932,225
198.83,2963,222
184.11,2994,216
169.39,2963,214
154.67,3010,145
139.95,3134,96
125.24,3087,103
110.52,67,93
95.80,89,100
81.08,3150,96
66.36,4651,79
51.64,8712,84
56.47,3524,221
57.26,3477,222
58.06,3430,223
58.85,3384,224
59.64,3337,224
60.43,3290,226
61.23,3259,225
62.02,3212,226
62.81,3181,225
63.60,3150,227
64.40,3103,227
65.19,3072,226
75.61,1950,225
76.37,1996,226
77.13,2059,224
77.89,2106,222
78.65,2168,224
79.41,2230,223
80.18,2308,222
80.94,2371,222
81.70,2464,220
82.46,2542,220
83.22,2573,228
83.98,2558,224
94.29,2495,220
95.09,2526,221
95.88,2558,217
96.68,2589,216
97.48,2620,217
98.27,2635,217
99.07,2667,184
99.86,2448,177
100.66,195,197
101.46,188,214
102.25,185,217
103.05,156,212
113.73,1139,226
114.52,1139,231
115.32,2183,225
116.11,2199,227
116.90,2277,226
117.69,2339,217
118.49,2433,212
119.28,2480,200
120.07,2308,187
120.86,2526,224
121.66,2526,216
122.45,2526,214
132.76,2947,217
133.55,2932,223
134.35,2932,230
135.14,2916,230
135.93,2916,229
136.73,1607,230
137.52,2885,221
138.32,2900,232
139.11,2885,230
139.90,2885,229
140.70,1451,216
141.49,1420,227
151.91,2885,230
152.70,2885,231
153.50,2885,228
154.29,2900,230
155.08,2900,229
155.88,2916,230
156.67,1934,229
157.47,2900,227
158.26,2900,223
159.05,2464,221
159.85,2402,229
160.64,2464,221
170.95,3150,228
171.78,3165,232
172.61,3103,222
173.44,2994,219
174.27,2916,222
175.10,2900,221
175.92,2932,223
176.75,2947,216
177.58,2963,221
178.41,2994,223
179.24,3010,225
180.07,3025,223
190.21,3212,217
191.01,3181,171
191.80,3181,215
192.60,2355,206
193.39,3165,218
194.19,3150,219
194.98,3134,219
195.78,3119,217
196.57,3119,219
197.37,3087,217
198.16,3103,220
198.96,3087,218
209.35,3056,219
210.13,3025,219
210.90,3025,219
211.68,3041,217
212.46,2495,211
213.24,2355,210
214.01,2402,220
214.79,2402,231
215.57,2402,155
216.35,2371,212
217.12,2386,210
217.90,3087,223
228.21,3228,215
229.00,2511,212
229.79,2978,174
230.58,2854,214
231.37,2760,215
232.16,2324,218
232.95,2230,217
233.74,2152,221
234.53,2090,227
235.32,2043,221
236.11,1996,218
236.90,1794,214
247.21,3524,212
248.00,3571,219
248.80,3586,218
249.59,3477,211
250.38,3462,168
251.18,3539,210
251.97,3555,220
252.77,2978,212
253.56,2963,193
254.35,3820,227
255.15,3960,222
255.94,3960,224
266.22,1856,231
267.01,1856,229
267.80,1607,221
268.59,1622,220
269.38,1809,219
270.17,1731,217
270.95,1700,220
271.74,1731,214
272.53,1326,219
273.32,1326,220
274.11,1357,216
274.90,1591,230
285.50,2152,233
286.35,2168,231
287.19,2168,233
288.04,2168,230
288.89,2168,233
289.73,2168,233
290.58,2183,234
291.42,2183,232
292.27,2183,214
293.12,1872,222
293.96,1872,222
294.81,2199,230
305.12,3134,226
305.91,3165,225
306.70,3181,222
307.49,3197,217
308.28,4475,224
309.07,4506,221
309.86,4537,224
310.65,4568,222
311.44,4599,223
312.23,4646,222
313.02,4303,217
313.81,4288,223
324.15,3851,224
324.94,3914,225
325.73,3960,227
326.52,4007,225
327.31,4054,222
328.10,1685,227
328.89,1669,220
329.68,1700,217
330.47,1544,219
331.26,1544,225
332.05,1560,222
332.84,1809,212
343.24,2043,233
344.04,2028,232
344.83,2012,232
345.63,1996,232
346.43,1981,232
347.22,1965,230
348.02,1965,233
348.81,1950,231
349.61,1934,231
350.41,1934,225
351.20,1482,227
352.00,1482,225
2.13,1794,231
2.90,1763,226
3.68,1747,225
4.45,1747,225
5.22,1731,230
6.00,1731,238
6.77,1716,235
7.55,1716,235
8.32,1716,234
9.09,1731,221
9.87,1092,225
10.64,1092,225
187.90,1654,226
175.98,1700,235
164.06,1716,231
152.13,1295,213
140.21,1248,216
128.29,1248,221
116.37,1233,217
104.45,1233,220
92.53,1233,217
80.60,1248,216
68.68,2020,172
30.33,1467,220
31.11,1529,233
31.90,1529,232
32.68,1529,232
33.46,1513,236
34.25,1404,218
35.03,2838,224
35.82,2854,225
36.60,2869,225
37.38,2885,224
38.17,2900,225
38.95,2916,226
3.96,2227,54
7.13,11348,22
13.48,3275,180
16.66,3290,222
19.83,3321,220
23.01,3368,219
26.18,3415,218
29.36,3446,218
32.53,3493,218
35.71,3539,220
58.49,3415,223
59.28,3368,223
60.07,3321,225
60.86,3290,226
61.65,3243,226
62.44,3212,225
63.23,3165,225
64.02,3134,225
64.81,3103,226
65.60,3072,227
66.39,3025,222
67.18,2994,222
77.46,2074,224
78.24,2121,223
79.02,2183,226
79.80,2246,222
80.58,2324,220
81.36,2402,221
82.14,2495,220
82.92,2557,223
83.70,2573,224
84.48,2557,219
85.26,2324,214
86.04,2324,220
96.31,2557,215
97.13,2604,216
97.94,2620,218
98.76,2651,215
99.58,208,116
100.39,152,145
101.21,147,210
102.02,171,215
102.84,169,216
103.66,133,211
104.47,115,210
105.29,161,219
115.46,2183,224
116.25,2214,226
117.05,2292,227
117.84,2402,213
118.63,2402,211
119.43,2526,210
120.22,2511,212
121.02,2526,223
121.81,2526,214
122.60,2479,214
123.40,2433,215
124.19,1840,227
134.46,2931,232
135.27,2916,231
136.07,2916,227
136.88,1591,230
137.69,2900,227
138.49,2900,231
139.30,2885,229
140.10,2885,229
140.91,1451,219
141.72,1420,229
142.52,1435,230
143.33,1498,223
153.65,2900,230
154.48,2900,230
155.31,2900,230
156.14,2916,229
156.97,1934,228
157.80,2900,227
158.62,2931,220
159.45,2417,221
160.28,2417,223
161.11,2479,223
161.94,1716,226
162.77,1716,221
172.90,3056,218
173.69,2963,220
174.49,2900,223
175.28,2916,223
176.07,2931,221
176.87,2963,217
177.66,2963,222
178.46,2994,221
179.25,3009,223
180.04,3041,228
180.84,3072,225
181.63,3087,221
192.19,2339,210
192.98,3165,216
193.78,3150,219
194.57,3134,218
195.36,3134,216
196.16,3103,218
196.95,3118,217
197.75,3103,215
198.54,3087,217
199.33,3087,217
200.13,3072,215
200.92,3072,217
211.27,3041,216
212.06,3041,213
212.84,2526,206
213.63,2370,212
214.42,2402,229
215.20,2402,219
215.99,2386,210
216.77,2370,214
217.56,3087,215
218.35,3103,224
219.13,3103,211
219.92,1591,214
230.23,2931,212
231.02,2854,215
231.82,2355,213
232.61,2277,218
233.40,2214,216
234.20,2121,226
234.99,2074,224
235.79,2012,220
236.58,1934,210
237.37,1794,215
238.17,1809,214
238.96,1903,232
249.23,3570,214
250.02,3477,211
250.81,3461,200
251.60,3570,215
252.39,3555,214
253.18,2994,214
253.97,3820,214
254.76,3835,223
255.55,3976,225
256.34,3960,220
257.13,3929,217
257.92,3913,217
268.20,1622,217
268.99,1825,215
269.79,1809,218
270.58,1716,220
271.37,1716,222
272.17,1357,213
272.96,1326,221
273.76,1342,219
274.55,1591,223
275.34,1591,232
276.14,1856,217
276.93,1856,226
287.64,2168,232
288.43,2168,231
289.23,2168,233
290.02,2168,232
290.81,2183,233
291.60,2183,227
292.40,1856,219
293.19,1872,222
293.98,1887,217
294.77,2214,231
295.57,2199,225
296.36,2105,228
306.64,3196,222
307.46,4474,215
308.28,4490,224
309.10,4521,223
309.92,4537,222
310.74,4584,222
311.55,4615,222
312.37,4661,221
313.19,4287,221
314.01,4287,223
314.83,4303,223
315.65,4334,221
325.97,3976,226
326.77,4022,225
327.56,4069,216
328.36,1669,225
329.16,1669,217
329.95,1716,213
330.75,1544,223
331.54,1544,224
332.34,1560,220
333.14,1794,212
333.93,1809,212
334.73,1872,210
345.63,2012,233
346.33,1996,231
347.03,1981,231
347.73,1965,230
348.43,1950,230
349.13,1934,233
349.83,1934,232
350.53,1934,217
351.23,1482,227
351.93,1482,223
352.63,1498,223
353.33,1887,218
3.70,1747,224
4.50,1731,227
5.30,1731,231
6.10,1716,236
6.90,1731,238
7.70,1716,235
8.49,1716,234
9.29,1108,218
10.09,1092,226
10.89,1092,223
11.69,1108,219
12.49,1622,220
22.47,1419,223
23.27,1419,222
24.06,1419,222
24.86,1419,221
25.66,1419,221
26.46,1419,222
27.25,1419,222
28.05,1419,222
28.85,1435,226
29.65,1482,228
30.44,1497,219
31.24,1529,233
205.87,2947,223
218.58,2994,216
231.30,4039,21
256.72,7212,14
269.44,4122,162
50.72,3337,219
51.53,3368,220
52.33,3414,220
53.14,3461,218
53.94,3508,218
54.75,3539,218
55.55,3586,225
56.36,3539,224
57.16,3492,223
57.97,3446,223
58.77,3399,223
59.58,3368,224
70.00,3976,218
70.79,3944,218
71.58,3913,219
72.37,3882,216
73.16,1840,222
73.95,1840,225
74.75,1887,226
75.54,1934,225
76.33,1981,226
77.12,2027,225
77.91,2074,223
78.70,2152,223
88.54,2526,228
89.34,2339,221
90.13,2308,226
90.93,2308,226
91.73,2308,226
92.53,2323,222
93.32,2355,212
94.12,2495,222
94.92,2526,219
95.72,2542,220
96.51,2573,217
97.31,2588,215
107.47,215,213
108.27,211,226
109.06,209,232
109.86,208,224
110.65,316,187
111.45,2246,210
112.24,1123,231
113.04,1123,233
113.83,1139,220
114.63,1139,228
115.42,2183,226
116.22,2246,225
180.25,2526,219
182.11,2526,219
183.98,2807,215
185.84,2433,216
187.70,1825,220
189.56,1856,224
191.43,1965,220
193.29,2744,217
198.88,7212,14
136.21,2916,222
137.03,1606,228
137.84,2900,229
138.66,2900,231
139.47,2885,230
140.29,2885,227
141.10,1435,222
141.92,1419,230
142.73,1451,226
143.55,1529,223
144.36,1560,237
145.18,1575,222
174.16,7212,14
165.16,3025,230
165.95,3040,227
166.73,3056,228
167.52,3072,229
168.30,3087,229
169.09,3103,227
169.87,3118,229
170.66,3134,227
171.44,3165,230
172.23,3165,233
173.01,3040,219
173.80,2947,220
213.55,2931,219
200.69,2931,217
187.84,2978,221
174.98,2994,223
162.12,3025,224
149.26,3040,225
136.41,3056,226
123.55,3087,218
110.69,2464,212
97.83,2978,193
193.82,3165,217
194.63,3134,217
195.45,3134,217
196.26,3118,218
197.07,3103,215
197.88,3103,218
198.70,3087,216
199.51,3087,217
200.32,3087,218
201.13,3072,217
201.95,3072,218
202.76,3056,215
213.09,3072,211
213.86,2355,213
214.62,2401,232
215.39,2401,214
216.15,2386,211
216.92,2370,212
217.68,3072,219
218.45,3087,222
219.21,1606,210
219.98,1591,216
220.74,1606,213
221.51,2027,224
231.81,2339,216
232.60,2277,217
233.39,2199,217
234.18,2121,227
234.97,2058,223
235.76,2012,220
236.54,1809,213
237.33,1794,217
238.12,1809,215
238.91,1887,234
239.70,1840,230
240.49,1856,230
251.08,3492,174
251.87,3570,217
252.66,3586,213
253.45,2962,212
254.24,3820,221
255.03,3835,216
255.83,3960,225
256.62,3960,218
257.41,3929,217
258.20,1934,213
258.99,1949,227
259.78,1949,217
269.94,1825,218
270.76,1731,221
271.57,1716,225
272.39,1342,216
273.20,1326,219
274.02,1342,219
274.83,1591,226
275.65,1591,233
276.46,1856,223
277.28,1856,229
278.09,1887,227
278.91,1871,223
289.28,2168,233
290.08,2168,233
290.88,2183,233
291.68,2183,222
292.48,1856,221
