Angle_deg,Distance_mm,Intensity
254.50,4896,214
255.29,4911,214
256.09,5130,220
256.88,5192,212
267.16,5130,212
267.96,3228,220
268.75,3197,223
269.55,3166,226
270.35,3166,226
271.15,3166,228
271.94,3181,226
272.74,3228,227
273.54,3275,229
274.34,3290,230
275.13,3353,227
275.93,3337,227
286.52,6080,213
287.33,6065,213
288.15,6034,212
288.96,5987,200
289.77,4303,227
290.58,4272,227
291.40,4257,225
292.21,5893,210
293.02,5847,213
293.83,5815,212
294.65,5784,211
295.46,5753,212
305.78,3680,227
306.60,3680,229
307.41,3664,228
308.23,3649,228
309.05,3649,226
309.86,3649,226
310.68,3633,151
311.49,52,64
312.31,3166,64
313.13,68,87
313.94,75,87
314.76,48,64
325.11,2511,222
325.91,2480,229
326.70,2433,225
327.50,2402,213
328.30,2153,210
329.10,2106,212
329.89,2106,211
330.69,2044,212
331.49,2044,200
332.29,1903,214
333.08,1856,214
333.88,1841,214
344.57,1888,230
345.30,1872,228
346.03,1856,228
346.75,1841,230
347.48,1825,229
348.21,1825,230
348.94,1810,231
349.67,1794,229
350.40,1779,230
351.12,1779,231
351.85,1763,231
352.58,1747,232
251.88,1093,237
282.98,1093,240
314.08,1077,235
345.17,1046,230
16.27,1046,231
47.37,202,255
109.57,5676,14
140.67,278,38
12.30,1217,232
13.09,1233,232
13.88,1249,221
14.67,1264,230
15.46,1264,232
16.25,1280,239
17.04,1264,233
17.83,1280,232
18.62,1295,230
19.41,1638,220
20.20,1638,232
20.99,1638,232
31.09,1701,230
31.86,1716,231
32.63,1716,231
33.40,1732,234
34.17,1732,231
34.94,1747,230
35.71,1451,221
36.48,1763,229
37.25,1779,229
38.02,1779,225
38.79,1794,229
39.56,1810,231
49.84,1950,215
50.63,1498,222
51.42,1482,223
52.21,1467,223
53.00,1451,223
53.79,1436,223
54.58,1420,222
55.37,1420,222
56.16,1404,223
56.95,1389,224
57.74,1389,222
58.53,1373,225
68.48,1264,230
69.27,1264,229
70.07,1311,229
70.86,1373,225
71.65,1732,223
72.44,1763,233
73.24,1747,227
74.03,1467,215
74.82,1358,211
75.61,1233,216
76.41,1202,221
77.20,1202,222
87.62,594,216
88.42,610,216
89.21,594,219
90.01,594,217
90.81,610,214
91.61,168,215
92.40,181,222
93.20,181,225
94.00,181,221
94.80,162,222
95.59,165,216
96.39,173,213
106.48,641,225
107.30,641,226
108.11,625,222
108.93,594,210
109.75,578,164
110.56,859,211
111.38,812,210
112.19,999,224
113.01,719,211
113.83,750,212
114.64,750,224
115.46,468,228
125.81,625,236
126.60,625,237
127.39,641,237
128.18,641,236
128.97,563,231
129.76,625,224
130.55,625,234
131.34,625,231
132.13,625,220
132.92,641,212
133.71,594,223
134.50,578,231
144.77,501,234
145.56,493,232
146.36,489,232
147.15,487,235
147.94,477,233
148.74,472,234
149.53,470,231
150.33,469,232
151.12,461,222
151.91,449,216
152.71,436,214
153.50,430,216
163.92,427,234
164.74,209,235
165.55,188,231
166.37,178,232
167.19,180,235
168.00,187,238
168.82,191,235
169.63,193,226
170.45,194,219
171.27,194,219
172.08,194,219
172.90,194,217
183.25,188,215
184.07,263,218
184.88,276,225
185.70,289,226
186.52,296,228
187.33,306,228
188.15,311,226
188.96,320,227
189.78,325,222
190.60,334,213
191.41,98,211
192.23,133,212
202.40,277,229
203.19,283,231
203.98,293,228
204.77,291,222
205.56,343,225
206.35,336,228
207.14,339,230
207.93,341,228
208.72,342,228
209.51,342,228
210.30,342,229
211.09,349,229
221.22,360,234
222.01,345,230
222.80,344,235
223.59,337,232
224.38,340,235
225.17,341,230
225.96,349,234
226.75,353,231
227.54,355,227
228.33,374,217
229.12,438,216
229.91,438,225
240.36,419,212
241.13,8886,119
241.89,9088,203
242.66,9338,213
243.43,9307,213
244.20,9275,211
244.96,4319,216
245.73,4413,210
246.50,4584,211
247.27,4740,212
248.03,4911,218
248.80,5036,221
259.11,4755,42
259.93,68,38
260.74,52,64
261.56,60,61
262.38,4568,119
263.19,4600,211
264.01,4755,180
264.82,3540,190
265.64,3509,220
266.46,3509,222
267.27,5114,212
268.09,3244,220
278.69,4039,225
279.49,3462,221
280.28,3493,227
281.08,3851,221
281.88,3945,230
282.68,3883,221
283.47,3961,225
284.27,4039,145
285.07,6174,211
285.87,6080,211
286.66,6080,212
287.46,6034,212
298.13,5675,210
298.92,5675,210
299.72,4085,217
300.51,3758,227
301.30,3742,227
302.10,3727,225
302.89,3727,227
303.69,3711,227
304.48,3696,227
305.27,3680,225
306.07,3680,227
306.86,3664,228
10.30,11348,22
15.11,2838,213
17.51,2838,211
19.92,2916,217
22.33,2870,227
24.73,2807,227
27.14,2745,228
326.51,2449,225
327.30,2184,212
328.10,2168,210
328.89,2137,210
329.68,2106,211
330.47,2044,212
331.27,2012,212
332.06,1919,212
332.85,1856,213
333.64,1841,214
334.44,1825,214
335.23,1810,214
345.75,1856,230
346.53,1856,229
347.30,1841,229
348.08,1825,228
348.86,1810,230
349.64,1794,229
350.41,1779,230
351.19,1779,232
351.97,1763,231
352.75,1763,232
353.52,1747,231
354.30,1732,232
246.76,1077,239
278.32,1093,240
309.89,1077,237
341.45,1062,230
13.01,1046,232
44.58,1046,233
76.14,1062,230
107.71,381,100
170.83,4396,14
202.40,460,69
13.80,1249,221
14.58,1249,230
15.36,1264,231
16.15,1280,235
16.93,1280,234
17.71,1280,234
18.49,1280,233
19.27,1295,221
20.05,1638,231
20.84,1623,232
21.62,1638,232
22.40,1607,231
77.62,992,7
77.26,4838,7
76.91,8935,7
76.55,8934,7
42.00,1841,231
42.80,1857,230
43.59,1873,231
44.39,1841,222
45.18,1841,222
45.98,1919,231
46.77,1935,231
47.57,1950,231
48.36,1966,236
49.16,1950,236
49.95,1514,216
50.75,1498,224
60.86,1343,224
61.62,1327,225
62.39,1327,225
63.15,1327,225
63.92,1343,223
64.68,1296,219
65.45,1280,227
66.21,1265,231
66.98,1265,232
67.74,1249,234
68.51,1265,230
69.27,1265,226
79.60,1187,212
80.38,1171,218
81.17,1187,218
81.95,1202,216
82.74,1202,218
83.52,98,211
84.31,1265,214
85.09,1249,218
85.88,98,215
86.66,610,214
87.45,594,219
88.23,610,215
98.69,188,214
99.48,205,219
100.28,193,224
101.07,194,228
101.86,201,228
102.65,205,219
103.45,214,213
104.24,672,224
105.03,657,224
105.82,657,228
106.62,641,225
107.41,641,227
117.87,501,224
118.66,750,225
119.45,735,225
120.24,626,210
121.03,641,224
121.82,641,232
122.60,657,232
123.39,657,235
124.18,657,237
124.97,641,236
125.76,626,235
126.55,626,237
137.15,517,210
137.95,532,212
138.76,532,215
139.56,517,213
140.37,517,224
141.17,532,231
141.98,517,233
142.78,517,233
143.59,501,231
144.39,501,235
145.20,501,232
146.00,493,233
156.29,424,217
157.09,416,218
157.90,412,217
158.70,410,218
159.51,409,220
160.31,416,227
161.12,412,232
161.92,410,232
162.73,424,232
163.53,424,233
164.34,424,224
165.14,182,234
175.78,195,217
176.57,188,218
177.35,192,218
178.14,194,218
178.92,195,218
179.71,195,218
180.49,195,217
181.28,188,218
182.06,192,216
182.85,194,213
183.63,195,215
184.42,290,223
194.89,290,219
195.68,290,224
196.47,283,228
197.26,280,229
198.05,285,229
198.84,274,229
199.63,282,233
200.42,286,229
201.21,281,234
202.00,285,232
202.79,287,232
203.58,295,227
213.92,367,230
214.72,388,226
215.53,391,231
216.33,374,232
217.13,377,228
217.94,386,231
218.74,330,228
219.55,343,232
220.35,350,228
221.15,353,232
221.96,355,233
222.76,349,234
232.72,421,227
233.51,408,231
234.30,394,234
235.10,387,233
235.89,391,232
236.68,385,235
237.47,390,234
238.26,392,234
239.05,393,230
239.85,401,225
240.64,5442,168
241.43,8918,164
251.43,4974,223
252.23,4787,220
253.02,4787,224
253.82,4756,223
254.61,4896,216
255.41,5115,214
256.20,5146,221
257.00,4787,214
257.79,4818,212
258.59,23,45
259.38,38,61
260.18,30,51
270.61,3151,226
271.43,3166,228
272.24,3182,226
273.06,3229,227
273.88,3275,228
274.69,3306,227
275.51,3353,227
276.32,3338,227
277.14,3338,226
277.96,3369,212
278.77,4039,225
279.59,3478,220
289.89,4288,225
290.68,4273,229
291.48,4257,225
292.27,5878,210
293.06,5863,212
293.86,5816,211
294.65,5785,214
295.45,5785,212
296.24,5738,211
297.03,5722,212
297.83,5691,212
298.62,5660,197
309.02,3649,226
309.81,3649,226
310.60,3649,213
311.40,3306,67
312.19,53,64
312.98,60,54
313.77,64,87
314.56,66,64
315.35,67,80
316.15,2854,122
316.94,2839,214
317.73,2839,187
328.03,2153,212
328.82,2122,211
329.61,2091,212
330.41,2044,212
331.20,2044,211
331.99,1919,212
332.78,1857,215
333.57,1841,215
334.36,1826,215
335.16,1810,215
335.95,1763,216
336.74,1717,223
347.19,1841,231
347.99,1826,231
348.80,1810,230
349.60,1795,229
350.40,1795,231
351.21,1779,231
352.01,1763,231
352.82,1763,232
353.62,1748,231
354.42,1732,231
355.23,1732,232
356.03,1717,232
6.37,1124,228
7.12,1140,220
7.87,1140,229
8.61,1156,232
9.36,1171,230
10.11,1187,233
10.86,1187,231
11.61,1202,233
12.36,1218,232
13.10,1234,231
13.85,1249,222
14.60,1249,230
24.70,1576,220
25.49,1654,224
26.29,1654,230
27.08,1670,232
27.87,1670,231
28.66,1686,229
29.46,1686,231
30.25,1701,230
31.04,1701,231
31.83,1717,230
32.63,1717,229
33.42,1732,232
43.70,1857,227
44.49,1841,223
45.29,1873,227
46.08,1919,230
46.87,1950,231
47.67,1966,232
48.46,1966,238
49.26,1950,228
50.05,1498,220
50.84,1483,222
51.64,1483,220
52.43,1467,223
62.70,1327,226
63.51,1327,225
64.31,1374,223
65.12,1280,226
65.93,1280,229
66.73,1265,232
67.54,1265,232
68.34,1264,231
69.15,1264,230
69.96,1280,229
70.76,1342,227
71.57,1420,214
81.88,1202,217
82.64,1202,217
83.39,1202,215
84.15,1249,212
84.91,1264,215
85.67,182,213
86.42,610,212
87.18,610,216
87.94,594,216
88.70,610,218
89.45,594,217
90.21,143,214
100.85,194,222
101.64,201,222
102.44,205,219
103.23,797,214
104.02,672,221
104.81,672,226
105.61,657,225
106.40,657,220
107.19,641,219
107.98,641,218
108.78,656,211
109.57,1077,132
120.03,750,212
120.80,610,211
121.58,625,232
122.35,641,234
123.13,672,232
123.90,656,237
124.68,641,235
125.45,625,237
126.23,625,238
127.00,625,238
127.78,625,238
128.55,578,230
138.85,532,214
139.66,532,214
140.46,516,227
141.27,516,235
142.08,516,237
142.89,501,234
143.69,501,234
144.50,501,236
145.31,493,234
146.12,489,235
146.92,487,236
147.73,486,233
158.15,410,217
158.94,409,219
159.74,409,219
160.53,416,228
161.32,412,230
162.11,425,234
162.91,424,235
163.70,424,235
164.49,416,221
165.28,209,232
166.08,176,230
166.87,185,234
177.15,185,216
177.94,190,217
178.74,192,217
179.53,193,217
180.32,201,216
181.11,205,215
181.91,193,215
182.70,187,214
183.49,263,215
184.28,269,222
185.08,286,226
185.87,287,227
196.40,292,230
197.18,284,231
197.96,280,230
198.74,271,230
199.52,280,232
200.30,278,230
201.09,283,231
201.87,273,229
202.65,268,229
203.43,278,229
204.21,297,227
204.99,306,223
215.33,391,230
216.12,374,233
216.90,377,229
217.69,367,231
218.48,362,227
219.27,371,231
220.05,364,227
220.84,360,231
221.63,358,230
222.42,350,232
223.20,346,234
223.99,344,233
234.45,401,232
235.25,397,234
236.04,388,233
236.84,391,234
237.63,392,233
238.43,393,233
239.22,401,229
240.02,405,226
240.81,421,190
241.61,8933,164
242.40,9120,180
243.20,9353,214
253.01,4787,227
253.80,4787,223
254.59,4896,216
255.38,5098,215
256.17,5145,221
256.96,4787,215
257.74,4833,212
258.53,22,51
259.32,29,38
260.11,78,48
260.90,73,51
261.69,70,67
272.30,3181,226
273.12,3228,226
273.93,3275,228
274.75,3290,229
275.57,3353,226
276.39,3337,227
277.20,3337,224
278.02,3992,214
278.84,4039,221
279.66,3477,225
280.47,3493,223
281.29,3867,222
291.59,4257,223
292.41,5893,212
293.24,5847,211
294.06,5847,212
294.88,5784,212
295.70,5753,211
296.53,5737,211
297.35,5706,213
298.17,5675,211
298.99,5644,200
299.82,3774,218
300.64,3758,227
310.92,3664,84
311.71,68,61
312.50,68,64
313.29,90,84
314.08,79,71
314.87,88,71
315.66,2901,106
316.45,2854,158
317.24,2838,211
318.03,2854,187
318.82,2901,223
319.61,2838,226
329.91,2059,211
330.78,2059,213
331.66,1934,210
332.53,1903,212
333.41,1841,213
334.28,1825,216
335.16,1825,215
336.03,1810,216
336.91,1732,219
337.78,1716,223
338.66,1732,223
339.53,1825,211
349.83,1810,231
350.58,1794,230
351.33,1779,229
352.08,1779,231
352.83,1763,231
353.58,1747,231
354.32,1732,230
355.07,1732,231
355.82,1716,232
356.57,1716,230
357.32,1108,221
358.07,1108,236
257.00,1062,232
234.34,1046,232
211.68,1046,234
189.03,1062,233
166.37,1077,230
143.71,1124,234
121.05,1124,233
98.39,1140,220
75.73,1140,228
53.08,740,44
30.42,4190,84
7.76,7980,14
17.26,1280,232
18.06,1280,231
18.86,1295,225
19.67,1638,232
20.47,1638,231
21.27,1638,232
22.07,1638,231
22.87,1576,227
23.67,1654,232
24.48,1654,229
25.28,1529,226
26.08,1669,230
36.42,1763,225
37.21,1763,229
38.00,1779,222
38.78,1794,227
39.57,1794,231
40.36,1825,229
41.15,1825,228
41.94,1841,230
42.73,1856,231
43.51,1872,230
44.30,1841,225
45.09,1841,222
55.36,1420,224
56.16,1404,224
56.96,1389,223
57.75,1373,224
58.55,1373,223
59.35,1358,224
60.15,1358,225
60.95,1342,225
61.75,1342,225
62.54,1327,227
63.34,1311,224
64.14,1327,224
74.26,1482,215
75.05,1280,212
75.83,1249,214
76.62,1202,219
77.40,1202,222
78.19,1233,218
78.97,1186,214
79.76,1186,211
80.54,1186,217
81.33,1186,215
82.11,1202,216
82.90,1202,219
93.24,183,222
94.01,163,223
94.78,165,220
95.56,173,217
96.33,170,214
97.10,176,214
97.87,172,210
98.64,177,213
99.41,186,218
100.19,197,221
100.96,203,224
101.73,206,224
112.14,999,229
112.91,1015,211
113.69,719,213
114.46,734,227
115.23,468,224
116.00,460,222
116.78,516,214
117.55,501,231
118.32,765,216
119.09,750,225
119.87,656,168
120.64,641,214
131.12,610,232
131.91,610,223
132.70,641,211
133.50,594,221
134.29,578,230
135.08,578,233
135.87,578,219
136.66,547,213
137.45,516,213
138.25,532,213
139.04,532,214
139.83,516,213
105.65,470,232
131.49,469,229
157.34,453,218
183.18,438,215
209.03,431,214
234.87,427,218
260.72,425,217
286.56,424,217
312.41,424,217
338.25,416,217
4.10,412,218
159.71,409,222
160.50,416,227
161.29,420,233
162.09,429,232
162.88,426,238
163.67,425,234
164.46,424,224
165.25,182,235
166.04,162,231
166.84,178,232
167.63,180,235
168.42,187,237
178.97,189,217
179.77,192,217
180.57,193,216
181.37,187,217
182.17,191,214
182.97,193,212
183.76,201,214
184.56,289,223
185.36,296,226
186.16,299,229
186.96,301,229
187.76,302,229
198.06,267,227
198.85,278,232
199.63,277,233
200.42,276,233
201.20,269,231
201.99,279,231
202.77,277,231
203.56,283,230
204.34,293,227
205.13,304,222
205.91,317,227
206.70,330,231
113.48,3615,203
226.54,353,231
227.33,355,228
228.11,367,225
228.90,438,215
229.68,438,221
230.47,438,226
231.25,453,222
232.04,431,223
232.82,420,228
233.61,407,231
234.39,400,233
235.18,397,233
245.55,4350,216
246.33,4584,211
247.11,4740,210
247.89,4896,211
248.67,4989,214
249.45,5036,223
250.22,5020,224
251.00,5005,224
251.78,4974,221
252.56,4787,221
253.34,4787,227
254.12,4755,221
148.65,4568,145
187.51,4646,200
304.09,7980,14
273.89,3290,231
274.74,3322,225
275.59,3337,224
276.43,3337,228
277.28,3353,226
278.13,4023,222
278.98,4054,214
279.83,3477,227
280.68,3493,217
281.52,3929,219
282.37,3945,226
283.22,3929,223
293.77,5847,211
294.56,5815,211
295.35,5784,211
296.15,5753,210
296.94,5722,212
297.73,5691,211
298.52,5675,211
299.31,4070,211
300.10,3774,224
300.90,3758,226
301.69,3742,225
302.48,3727,225
313.07,29,71
313.87,3119,77
314.66,2979,80
315.46,2932,74
316.25,2870,93
317.05,2838,210
317.84,2823,210
318.64,2901,211
319.43,2885,227
320.23,2823,226
321.02,2760,227
321.82,2714,229
332.16,1919,211
333.01,1872,214
333.87,1841,216
334.72,1825,215
335.57,1810,214
336.42,1794,217
337.28,1716,220
338.13,1716,225
338.98,1732,217
339.83,1919,214
340.69,1981,228
341.54,1966,228
351.86,1779,232
352.54,1763,233
353.21,1763,231
353.89,1747,231
354.56,1732,232
355.24,1732,232
355.91,1716,229
356.59,1716,227
357.26,1108,230
357.94,1077,236
358.61,1077,238
359.29,1108,238
9.74,1171,231
10.54,1186,231
11.33,1202,231
12.13,1217,230
12.93,1233,232
13.73,1249,223
14.52,1249,229
15.32,1264,232
16.12,1280,238
16.92,1280,234
17.71,1280,232
18.51,1280,232
28.71,1685,231
29.50,1685,230
30.29,1685,231
31.08,1701,231
31.87,1701,232
32.66,1716,232
33.45,1732,232
34.24,1732,233
35.03,1732,231
35.82,1451,224
36.61,1763,227
37.40,1763,229
47.53,1950,231
48.30,1966,234
49.07,1950,235
49.84,1950,217
50.61,1498,222
51.38,1482,222
52.15,1467,222
52.92,1451,224
53.69,1436,223
54.46,1420,222
55.23,1404,223
56.00,1404,226
66.32,1264,231
67.10,1264,233
67.87,1249,234
68.65,1249,229
69.43,1264,229
70.20,1311,226
70.98,1373,225
71.75,1732,224
72.53,1763,234
73.31,1747,223
74.08,1451,215
74.86,1280,214
84.99,1264,217
85.78,113,213
86.57,594,215
87.36,610,217
88.15,594,217
88.94,594,220
89.74,594,215
90.53,195,215
91.32,195,219
92.11,188,220
92.90,165,223
93.69,146,222
104.29,672,223
105.07,656,225
105.85,656,224
106.63,641,223
107.41,641,223
108.19,625,221
108.96,641,193
109.74,1186,109
110.52,812,211
111.30,1015,210
112.08,1015,228
112.86,719,210
123.15,672,233
123.95,641,237
124.76,641,235
125.56,625,235
126.36,625,238
127.16,625,236
127.97,625,238
128.77,563,232
129.57,578,228
130.37,625,232
131.18,610,232
131.98,610,223
142.33,516,234
143.12,501,236
143.90,501,235
144.69,501,234
145.48,493,234
146.26,489,233
147.05,487,239
147.83,486,234
148.62,485,231
149.41,476,234
150.19,472,233
150.98,462,229
161.40,427,233
162.20,425,233
162.99,424,230
163.79,424,233
164.59,416,221
165.39,195,232
166.18,169,231
166.98,189,234
167.78,192,237
168.58,193,238
169.37,194,231
170.17,188,219
180.62,184,217
181.41,189,215
182.19,199,213
182.98,197,214
183.77,196,214
184.55,289,223
185.34,276,223
186.12,289,230
186.91,296,229
187.70,306,230
188.48,311,226
189.27,320,225
199.59,280,232
200.39,284,230
201.19,280,231
201.99,284,233
202.79,280,231
203.59,291,231
204.38,297,226
205.18,306,222
205.98,318,227
206.78,330,230
207.58,336,230
208.38,339,229
218.69,358,227
219.48,369,230
220.28,363,230
221.07,360,234
221.87,358,233
222.66,350,233
223.46,346,231
224.25,344,235
225.05,343,231
225.84,350,231
226.64,353,231
227.43,355,228
238.06,390,234
238.85,392,232
239.64,400,229
240.43,412,215
241.22,8886,119
242.01,9104,171
242.80,9353,211
243.59,9322,215
244.38,9275,212
245.17,4319,216
245.96,4397,212
246.75,4584,211
256.88,5192,213
257.69,4833,215
258.49,37,48
259.30,52,58
260.11,4678,48
260.91,98,67
261.72,4646,58
262.52,4553,135
263.33,4615,211
264.14,4755,155
264.94,3540,210
265.75,3509,222
276.03,3337,228
276.85,3353,225
277.66,3368,211
278.48,4039,226
279.30,3477,221
280.11,3493,226
280.93,3851,222
281.74,3945,231
282.56,3898,222
283.38,3961,221
284.19,4054,122
285.01,6158,210
295.46,5753,214
296.25,5737,213
297.05,5706,212
297.84,5691,211
298.63,5644,210
299.43,3774,216
300.22,3758,225
301.02,3742,226
301.81,3727,225
302.60,3711,225
303.40,3711,226
304.19,3696,225
314.79,2963,67
315.59,2932,87
316.38,2870,116
317.18,2823,213
317.98,2854,161
318.78,2901,223
319.57,2854,225
320.37,2792,227
321.17,2745,227
321.97,2683,230
322.76,2651,230
323.56,2605,229
333.88,1841,214
334.69,1810,215
335.49,1794,216
336.30,1732,217
337.11,1716,224
337.92,1732,223
338.72,1810,212
339.53,1997,224
340.34,1981,227
341.15,1950,228
341.95,1934,226
342.76,1919,230
352.54,1747,232
353.32,1747,233
354.11,1732,232
354.89,1732,231
355.67,1716,231
