Angle_deg,Distance_mm,Intensity
334.95,282,219
335.73,282,210
336.51,5246,210
337.29,5231,221
338.07,5215,221
338.86,5215,222
339.64,5199,222
340.42,5231,222
341.20,5246,221
341.98,5277,218
342.76,5324,219
343.52,5371,219
344.31,120,71
345.11,5012,213
345.90,4981,216
346.69,4919,180
347.48,4888,213
348.28,4841,217
349.07,4825,148
349.86,4856,168
350.65,4903,213
351.45,5215,126
352.24,5184,219
352.43,5402,217
353.22,5371,224
354.01,5308,222
354.80,5262,221
355.59,5199,221
356.38,5153,222
357.16,5106,221
357.95,5059,221
358.74,5012,221
359.53,4981,222
0.32,5059,219
1.11,5184,224
1.91,5153,221
2.71,5106,210
3.52,5090,93
4.32,5012,116
5.12,4997,177
5.93,4934,210
6.73,4825,217
7.54,4856,222
8.34,4856,193
9.14,75,90
9.95,60,77
10.75,6540,212
11.50,105,61
12.30,105,64
13.10,82,51
13.90,4607,184
14.70,4560,224
15.50,4545,224
16.29,4529,214
17.09,6244,213
17.89,6228,142
18.69,30,64
19.49,82,67
20.29,93,71
21.05,114,48
21.81,79,54
22.58,4404,74
23.34,4342,214
24.11,4030,223
24.87,4015,226
25.64,3999,224
26.40,3984,225
27.17,3968,224
27.93,3952,225
28.70,3952,225
29.46,3937,226
30.25,3937,223
31.05,3921,223
31.86,3906,225
32.66,3906,224
33.46,3890,225
34.27,3890,225
35.07,3797,219
35.88,3672,220
36.68,3578,220
37.48,3500,221
38.29,3407,222
39.09,3329,222
39.88,3251,223
40.68,3173,221
41.47,3111,222
42.27,3048,222
43.07,2986,222
43.86,2924,223
44.66,2877,223
45.45,2815,225
46.25,2768,224
47.05,2721,225
47.84,2674,224
48.64,2628,226
49.39,2581,228
50.17,2550,226
50.94,2503,226
51.72,2472,226
52.50,2440,226
53.28,2409,226
54.05,2363,227
54.83,2331,226
55.61,2300,227
56.39,2269,228
57.16,2253,229
57.94,2207,230
58.77,2191,227
59.55,2160,228
60.34,2144,229
61.12,2113,231
61.91,2098,229
62.69,2066,231
63.48,2051,231
64.26,2035,230
65.05,2020,231
65.83,2004,230
66.62,1973,230
67.40,1957,231
67.97,1942,231
68.77,1926,231
69.56,1911,231
70.36,1895,230
71.16,1895,230
71.95,1879,230
72.75,1864,230
73.54,1848,230
74.34,1848,226
75.14,1833,232
75.93,1817,228
76.73,1801,230
77.48,1801,229
78.23,1786,230
78.98,1770,229
79.72,1770,231
80.47,1770,230
81.22,1755,231
81.97,1755,225
82.72,897,228
83.47,882,235
84.21,897,234
84.96,897,232
85.71,944,228
86.54,1022,241
87.33,1022,224
88.12,913,224
88.91,897,231
89.70,897,237
90.49,897,238
91.27,897,240
92.06,897,238
92.85,897,236
93.64,929,232
94.43,944,239
95.22,944,242
96.01,944,241
96.79,960,239
97.56,991,235
98.34,1053,233
99.12,1069,233
99.90,1100,237
100.67,1069,242
101.45,1069,236
102.23,1100,234
103.01,1131,238
103.78,1178,226
104.56,1692,226
105.32,1692,232
106.13,1646,234
106.93,1692,236
107.74,1708,234
108.55,1708,232
109.36,1708,234
110.16,1724,232
110.97,1724,225
111.78,1412,218
112.59,1739,231
113.39,1739,226
114.20,1755,230
115.03,1755,230
115.82,1770,231
116.61,1770,230
117.40,1786,231
118.19,1786,230
118.98,1801,229
119.76,1801,231
120.55,1817,227
121.34,1833,230
122.13,1833,232
122.92,1848,231
123.71,1864,230
124.50,1879,232
125.29,1895,220
126.08,1427,221
126.87,1396,220
127.66,1381,219
128.45,1365,221
129.25,1349,219
130.04,1334,221
130.83,1318,221
131.62,1303,222
132.41,1287,223
133.20,1272,221
133.95,1256,224
134.79,1240,221
135.63,1240,223
136.47,1225,221
137.31,1209,221
138.15,1194,221
138.99,1194,222
139.83,1225,220
140.67,1256,221
141.51,1272,219
142.35,1272,213
143.19,1209,212
143.98,1396,215
144.77,120,215
145.55,105,218
146.34,97,223
147.13,93,224
147.91,91,226
148.70,90,228
149.48,90,230
150.27,90,230
151.06,90,228
151.84,97,229
152.63,93,222
153.42,99,222
154.21,102,222
155.01,96,225
155.80,93,225
156.59,84,232
157.39,79,233
158.18,77,232
158.98,76,234
159.77,68,228
160.56,71,226
161.36,65,225
162.15,70,226
162.94,72,229
163.74,73,236
164.53,74,240
165.33,67,245
166.13,63,245
166.92,61,245
167.72,60,246
168.51,60,245
169.31,60,243
170.11,60,247
170.90,60,243
171.70,67,242
172.72,71,243
173.51,65,245
174.30,70,244
175.09,72,242
175.88,73,243
176.67,74,242
177.45,74,246
178.24,67,242
179.03,71,241
179.82,73,241
180.61,74,244
181.40,74,242
182.23,74,239
183.03,74,235
183.84,74,230
184.64,74,231
185.44,82,229
186.25,93,227
187.05,91,226
187.86,90,233
188.66,90,234
189.46,75,221
190.27,75,216
191.07,82,212
191.86,78,211
192.66,84,210
193.45,109,168
194.25,757,193
195.05,788,217
195.84,773,217
196.64,757,228
197.43,726,228
198.23,710,229
199.03,695,229
199.82,664,227
200.62,648,220
201.37,633,224
202.19,570,223
203.01,555,213
203.83,539,219
204.65,523,225
205.47,523,228
206.29,508,226
207.11,500,229
207.93,496,229
208.75,478,233
209.57,469,231
210.39,464,231
211.22,454,234
212.01,401,222
212.79,309,231
213.58,309,223
214.37,386,220
215.16,393,211
215.94,412,211
216.73,414,216
217.52,415,213
218.31,296,219
219.09,289,221
219.88,285,238
220.64,277,231
221.44,363,225
222.24,363,227
223.04,374,230
223.84,380,232
224.64,390,234
225.43,388,232
226.23,375,235
227.03,369,234
227.83,377,234
228.63,381,235
229.43,372,237
230.19,367,233
231.01,365,232
231.82,364,233
232.64,363,232
233.46,356,231
234.27,353,233
235.09,351,235
235.90,343,234
236.72,339,232
237.54,337,236
238.35,336,234
239.17,336,236
240.03,336,233
240.79,336,234
241.55,329,235
242.30,326,234
243.06,324,237
243.82,323,235
244.58,323,235
245.34,323,237
246.10,323,237
246.85,323,235
247.61,323,235
248.37,323,237
249.16,316,237
249.96,312,237
250.75,310,238
251.55,309,236
252.35,309,235
253.14,309,238
253.94,309,238
254.73,309,241
255.53,309,237
256.33,309,238
257.12,309,237
257.92,309,238
258.64,309,240
259.45,309,239
260.26,309,240
261.07,309,237
261.88,309,237
262.69,309,239
263.50,309,237
264.31,309,240
265.12,309,240
265.93,309,239
266.74,309,237
267.55,309,237
268.34,309,239
269.13,309,237
269.93,309,239
270.72,309,236
271.51,302,236
272.30,305,236
273.10,307,238
273.89,308,236
274.68,315,238
275.47,319,237
276.27,321,237
277.06,315,236
277.97,319,236
278.76,321,236
279.56,322,236
280.35,329,237
281.14,326,236
281.93,331,236
282.73,333,235
283.52,334,229
284.31,348,220
285.10,349,217
285.90,342,221
286.69,339,221
287.45,331,224
288.29,333,227
289.12,321,227
289.96,328,232
290.80,325,230
291.63,317,230
292.47,313,232
293.30,311,235
294.14,303,232
294.98,306,234
295.81,307,231
296.65,301,231
297.44,305,228
298.23,300,223
299.02,188,226
299.81,188,229
300.60,188,229
301.39,282,225
302.17,282,235
302.96,282,237
303.75,282,233
304.54,215,233
305.33,208,237
306.12,198,230
306.88,193,232
307.69,204,233
308.50,223,230
309.31,296,236
310.12,302,233
310.93,305,232
311.74,307,233
312.55,315,232
313.36,319,226
314.17,334,221
314.98,445,213
315.79,5994,164
316.58,6010,214
317.38,6197,220
318.17,6134,220
318.97,6072,219
319.77,5947,221
320.56,5994,216
321.36,555,221
322.15,570,224
322.95,5823,220
323.75,5776,221
324.54,5729,222
325.34,570,224
326.09,570,227
326.88,555,220
327.67,539,217
328.46,539,218
329.25,523,211
330.04,282,216
330.83,282,216
331.62,275,219
332.41,278,223
333.20,280,225
333.99,281,228
334.78,288,220
335.61,285,180
336.42,5230,210
337.24,5230,223
338.05,5215,222
338.87,5215,222
339.68,5215,222
340.50,5215,222
341.31,5246,220
342.13,5277,219
342.94,5324,220
343.76,5386,220
344.57,5043,100
345.37,5012,214
346.13,4965,216
346.90,4903,197
347.66,4903,211
348.42,4856,217
349.19,4872,109
349.95,4856,138
350.72,4919,212
351.48,5121,211
352.24,5184,217
353.01,5417,219
353.77,5371,223
354.56,5308,221
355.35,5262,222
356.15,5199,221
356.94,5137,222
357.73,5106,223
358.53,5043,222
359.32,4997,221
0.12,4981,220
0.91,5075,220
1.70,5184,224
2.50,5152,219
3.29,5106,212
4.12,5121,90
4.87,5012,119
5.61,4981,210
6.36,4903,211
7.11,4825,217
7.86,4856,224
8.60,4887,96
9.35,44,96
10.10,6540,90
10.85,6524,212
11.59,29,64
12.34,29,80
13.13,36,61
13.93,4607,210
14.72,4560,223
15.52,4529,224
16.32,4529,213
17.12,6228,212
17.91,6243,87
18.71,188,64
19.51,124,61
20.31,129,54
21.10,109,64
21.90,107,54
22.61,4389,61
23.40,4046,213
24.20,4030,223
24.99,4015,223
25.78,3999,226
26.58,3984,223
27.37,3968,225
28.17,3952,224
28.96,3937,223
29.75,3937,225
30.55,3921,224
31.34,3906,224
32.13,3906,225
32.89,3906,224
33.65,3890,226
34.41,3859,223
35.17,3750,219
35.93,3656,219
36.70,3547,221
37.46,3469,221
38.22,3391,223
38.98,3313,222
39.74,3235,222
40.50,3157,223
41.29,3095,222
42.08,3017,221
42.88,2970,224
43.67,2908,225
44.46,2861,223
45.26,2799,225
46.05,2752,224
46.85,2705,224
47.64,2659,224
48.43,2612,224
49.23,2565,225
50.02,2534,225
50.81,2503,228
51.63,2456,225
52.46,2425,226
53.28,2394,228
54.10,2363,228
54.92,2331,229
55.75,2285,227
56.57,2269,229
57.39,2238,228
58.21,2207,230
59.04,2191,229
59.86,2160,229
60.66,2129,230
61.43,2113,231
62.21,2082,230
62.98,2066,230
63.75,2051,229
64.52,2035,230
65.30,2004,230
66.07,1989,229
66.84,1973,231
67.61,1957,229
68.39,1942,231
69.16,1926,228
69.96,1911,233
70.75,1895,230
71.55,1879,230
72.34,1864,230
73.13,1864,229
73.92,1848,229
74.72,1833,225
75.51,1833,229
76.30,1801,229
77.09,1801,231
77.89,1786,231
78.68,1786,231
79.48,1770,230
80.22,1770,231
80.95,1755,230
81.69,1755,231
82.43,897,227
83.17,882,233
83.90,897,233
84.64,897,233
85.38,913,230
86.12,1007,237
86.85,1022,235
87.59,1007,214
88.35,897,232
89.14,897,236
89.94,897,239
90.73,897,238
91.52,897,240
92.32,882,235
93.11,897,232
93.91,944,236
94.70,944,240
95.49,944,239
96.29,960,241
97.08,975,240
98.19,1022,232
98.98,1069,234
99.77,1085,235
100.56,1069,241
101.35,1069,239
102.14,1085,233
102.93,1131,239
103.72,1147,232
104.51,1661,217
105.30,1692,232
106.09,1692,235
106.88,1692,235
107.67,1708,235
108.48,1708,233
109.28,1708,231
110.09,1724,234
110.90,1724,230
111.70,1412,221
112.51,1724,230
113.31,1739,232
114.12,1755,225
114.93,1755,233
115.73,1755,230
116.54,1770,230
117.30,1770,230
118.09,1786,231
118.89,1786,230
119.68,1801,232
120.47,1817,227
121.27,1817,230
122.06,1833,230
122.86,1848,233
123.65,1864,231
124.44,1879,230
125.24,1879,231
126.03,1427,221
126.86,1412,221
127.65,1396,220
128.43,1381,220
129.22,1349,221
130.01,1334,222
130.79,1318,221
131.58,1303,221
132.36,1287,223
133.15,1287,220
133.94,1272,221
134.72,1256,223
135.51,1240,222
136.30,1225,222
137.09,1209,222
137.88,1209,221
138.67,1194,221
139.46,1209,219
140.25,1240,219
141.04,1272,220
141.83,1303,218
142.62,1194,219
143.41,1365,213
144.20,105,215
144.99,97,218
145.79,93,222
146.58,91,222
147.38,90,225
148.17,90,228
148.96,90,232
149.75,90,229
150.55,90,233
151.34,90,228
152.13,90,226
152.92,90,223
153.72,1537,222
154.51,105,223
155.31,97,225
156.14,93,231
156.97,84,231
157.81,79,235
158.64,77,235
159.47,76,229
160.30,75,229
161.13,67,225
161.96,71,223
162.80,73,226
163.63,74,232
164.46,74,237
165.26,67,241
166.06,71,244
166.87,65,247
167.67,62,245
168.47,68,245
169.27,64,244
170.08,69,245
170.88,64,244
171.68,62,241
172.48,61,242
173.29,60,244
174.09,67,245
174.88,71,241
175.67,73,241
176.46,74,243
177.25,74,243
178.04,74,242
178.83,74,241
179.63,74,238
180.42,74,244
181.21,74,242
182.00,82,243
182.79,78,241
183.58,76,235
184.44,83,229
185.23,86,229
186.01,95,226
186.80,92,226
187.59,83,230
188.37,86,234
189.16,80,232
189.94,92,219
190.73,91,214
191.52,83,210
192.30,79,211
193.09,664,171
193.89,175,135
194.70,804,212
195.50,773,214
196.31,773,224
197.12,742,231
197.92,726,230
198.73,695,226
199.53,679,227
200.34,664,227
201.15,633,219
201.95,601,225
202.76,570,221
203.55,586,212
204.35,539,223
205.14,523,228
205.94,508,225
206.74,508,226
207.53,500,227
208.33,488,232
209.12,482,238
209.92,471,230
210.72,458,229
211.51,451,229
212.31,309,224
213.07,309,229
213.86,309,222
214.65,322,218
215.44,445,187
216.23,423,213
217.02,419,218
217.81,417,212
218.60,282,222
219.39,282,223
220.18,282,236
220.97,282,230
221.76,336,226
222.52,349,230
223.31,367,232
224.11,384,234
224.90,392,230
225.69,396,231
226.49,391,231
227.28,388,236
228.08,387,234
228.87,386,236
229.66,374,235
230.46,368,232
231.25,365,234
232.08,364,232
232.87,357,232
233.66,353,234
234.45,351,233
235.24,350,233
236.03,350,234
236.81,343,231
237.60,339,233
238.39,337,233
239.18,336,237
239.97,336,237
240.76,336,234
241.56,329,238
242.33,326,236
243.10,324,234
243.87,323,235
244.64,323,238
245.41,323,235
246.18,323,238
246.95,323,236
247.72,323,233
248.49,323,238
249.26,309,236
250.03,309,238
250.89,302,235
251.68,305,238
252.47,307,236
253.26,308,236
254.05,308,235
254.84,308,238
255.64,308,238
256.43,308,234
257.22,308,239
258.01,308,237
258.80,308,238
259.59,308,237
260.34,308,236
261.14,308,241
261.93,308,237
262.73,308,240
263.53,308,238
264.32,308,239
265.12,308,237
265.91,308,240
266.71,308,236
267.51,308,236
268.30,308,239
269.10,308,236
269.90,308,238
270.70,308,237
271.50,308,238
272.30,308,237
273.10,308,238
273.90,308,238
274.69,315,237
275.49,312,240
276.29,317,237
277.09,320,236
277.89,321,236
278.69,322,236
279.56,322,238
280.35,322,237
281.14,322,235
281.93,322,237
282.72,329,235
283.51,332,234
284.30,347,221
285.09,367,220
285.88,358,219
286.67,347,223
287.46,341,223
288.25,338,225
289.05,337,229
289.87,336,228
290.69,336,229
291.51,322,235
292.33,315,231
293.15,319,234
293.96,314,235
294.78,305,231
295.60,307,234
296.42,301,230
297.24,291,232
298.06,286,226
298.85,188,225
299.63,188,229
300.42,188,225
301.20,269,221
301.98,282,233
302.77,275,236
303.55,278,235
304.34,229,233
305.12,222,236
305.90,205,234
306.69,203,228
307.47,209,234
308.30,225,230
309.09,282,231
309.89,289,238
310.68,299,233
311.47,304,232
312.27,306,233
313.06,314,232
313.86,325,221
314.65,387,213
315.44,460,113
316.24,5994,217
317.03,6212,221
317.82,6150,220
318.61,6088,220
319.41,5963,219
320.20,5963,218
320.99,555,220
321.79,555,224
322.58,5823,217
323.38,5792,224
324.17,5745,223
324.96,570,222
325.76,570,231
326.55,555,226
327.34,539,214
328.14,539,220
328.93,555,211
329.73,282,214
330.53,282,216
331.33,282,216
332.12,282,224
332.92,282,225
333.72,282,232
334.52,282,223
335.31,289,212
336.11,5262,180
337.47,5246,221
338.26,5199,221
339.05,5199,223
339.84,5215,222
340.63,5215,222
341.42,5246,221
342.20,5262,220
342.99,5324,220
343.78,5371,220
344.57,5433,132
345.36,5012,216
346.15,4966,218
346.98,4966,148
347.71,4903,214
348.44,4856,217
349.18,4825,138
349.91,4825,87
350.64,4888,213
351.37,5137,164
352.10,5153,218
352.83,5402,217
353.57,5371,224
354.30,5308,221
355.03,5262,221
355.82,5199,222
356.62,5153,221
357.41,5106,222
358.21,5044,221
359.01,4997,222
359.80,4981,221
0.60,5059,218
1.39,5184,223
2.19,5153,220
2.99,5121,210
3.78,60,84
4.58,5044,106
5.33,4997,164
6.12,4934,211
6.91,4841,217
7.70,4872,223
8.49,4856,103
9.28,45,87
10.08,6571,87
10.87,6540,213
11.66,60,77
12.45,67,80
13.24,48,64
14.03,4607,211
14.86,4560,224
15.63,4529,223
16.41,4529,211
17.18,6228,212
17.95,105,67
18.73,75,58
19.50,67,64
20.28,63,84
21.05,99,61
21.82,137,64
22.60,4358,116
23.37,4046,214
24.16,4030,223
24.95,4015,222
25.75,3999,223
26.54,3984,224
27.33,3968,223
28.12,3952,222
28.92,3937,223
29.71,3937,225
30.50,3921,225
31.29,3906,223
32.09,3906,225
32.88,3890,224
33.68,3890,226
34.50,3843,222
35.32,3765,218
36.14,3641,221
36.96,3547,219
37.78,3454,221
38.59,3360,222
39.41,3282,222
40.23,3220,221
41.05,3142,222
41.87,3080,221
42.69,3017,222
43.52,2955,223
44.31,2893,222
45.10,2830,225
45.89,2784,225
46.68,2737,224
47.47,2690,226
48.26,2643,225
49.05,2612,226
49.84,2550,225
50.63,2519,226
51.42,2487,224
52.21,2441,227
52.65,2409,228
53.45,2378,227
54.24,2347,227
55.04,2300,228
55.84,2269,227
56.63,2254,229
57.43,2222,231
58.22,2191,228
59.02,2160,229
59.82,2145,229
60.61,2113,230
61.41,2098,229
62.16,2082,229
62.94,2051,232
63.72,2035,232
64.50,2020,230
65.28,2004,232
66.06,1989,230
66.85,1957,231
67.63,1942,231
68.41,1926,230
69.19,1911,230
69.97,1895,229
70.75,1895,229
71.54,1880,229
72.33,1864,229
73.12,1848,231
73.91,1848,224
74.70,1802,229
75.49,1817,229
76.28,1802,229
77.07,1802,229
77.86,1786,230
78.65,1770,230
79.44,1770,231
80.23,1755,232
81.02,1755,231
81.85,1755,227
82.69,898,231
83.52,882,232
84.35,882,233
85.18,898,234
86.02,944,228
86.85,1022,237
87.68,1038,222
88.51,913,224
89.35,898,232
90.18,898,239
90.97,898,239
91.73,898,240
92.50,898,237
93.26,898,236
94.03,944,231
94.79,944,243
95.56,944,241
96.32,944,241
97.09,960,241
97.85,976,234
98.62,1053,233
99.38,1069,234
100.13,1085,238
100.92,1069,240
101.72,1069,237
102.51,1116,234
103.30,1131,239
104.10,1194,222
104.89,1693,229
105.69,1693,233
106.48,1693,232
107.27,1693,238
108.07,1708,233
108.86,1708,234
109.65,1708,233
110.41,1724,231
111.18,1724,227
111.94,1724,219
112.70,1739,231
113.47,1755,225
114.23,1755,230
115.00,1755,231
