Angle_deg,Distance_mm,Intensity
101.87,1069,237
102.67,1116,234
103.47,1132,241
104.26,1147,223
105.06,1693,230
105.86,1693,233
106.66,1693,232
107.46,1693,237
108.26,1693,232
109.05,1708,232
109.85,1708,231
110.65,1724,233
111.44,1724,223
112.23,1724,221
113.01,1740,232
113.80,1740,224
114.59,1755,230
115.37,1755,233
116.16,1771,232
116.94,1771,232
117.73,1786,232
118.52,1786,231
119.30,1802,232
120.09,1802,231
120.88,1818,225
121.71,1833,230
122.54,1849,231
123.38,1849,231
124.21,1864,232
125.04,1880,233
125.87,1895,218
126.70,1412,221
127.53,1397,222
128.37,1381,222
129.20,1366,221
130.03,1350,221
130.83,1334,222
131.63,1303,220
132.42,1303,221
133.22,1288,222
134.02,1272,222
134.82,1256,222
135.61,1241,221
136.41,1225,222
137.21,1225,221
138.01,1210,223
138.80,1194,221
139.60,1194,223
140.36,1225,219
141.12,1256,221
141.87,1288,218
142.63,1225,213
143.39,1303,214
144.14,1381,214
144.90,105,217
145.65,105,220
146.41,97,223
147.17,93,224
147.92,91,227
148.68,90,227
149.54,90,226
150.34,90,230
151.15,90,228
151.95,90,227
152.75,97,226
153.55,86,222
154.36,1537,222
155.16,90,223
155.96,82,226
156.76,86,232
157.57,80,231
158.37,77,234
159.13,83,231
159.93,79,231
160.72,84,225
161.52,72,224
162.32,73,224
163.12,74,227
163.91,74,236
164.71,74,240
165.51,67,242
166.31,71,244
167.10,65,246
167.90,62,246
168.70,61,244
169.50,60,244
170.30,60,247
171.11,60,241
171.91,60,242
172.71,60,243
173.51,60,246
174.31,67,242
175.11,71,240
175.92,73,241
176.72,74,244
177.52,74,244
178.32,74,242
179.11,74,241
179.91,74,240
180.70,74,242
181.50,74,242
182.29,74,240
183.09,74,237
183.88,82,232
184.68,78,232
185.47,84,227
186.27,87,226
187.06,88,225
187.90,89,231
188.70,82,233
189.50,86,227
190.30,88,220
191.10,81,213
191.90,70,210
192.71,72,211
193.51,73,151
194.31,758,197
195.11,820,217
195.91,758,214
196.71,758,226
197.47,742,231
198.26,711,228
199.06,695,228
199.85,664,225
200.64,649,222
201.43,633,225
202.23,586,222
203.02,571,217
203.81,539,218
204.60,524,225
205.40,524,229
206.19,508,227
206.98,500,229
207.77,496,229
208.56,486,232
209.35,481,232
210.14,470,229
210.93,465,234
211.73,455,227
212.52,310,229
213.31,310,227
214.10,368,225
214.89,377,211
215.68,389,211
216.48,402,216
217.27,409,215
218.06,310,217
218.85,296,221
219.64,296,228
220.43,289,236
221.21,368,221
222.00,368,227
222.79,377,231
223.58,382,230
224.37,392,232
225.16,397,232
225.95,392,232
226.75,389,233
227.56,388,233
228.36,387,235
229.16,387,232
229.96,377,234
230.77,372,234
231.57,370,233
232.37,360,234
233.17,364,233
233.98,357,234
234.78,353,234
235.64,351,237
236.43,350,237
237.22,343,237
238.02,340,236
238.81,338,235
239.60,337,236
240.39,337,235
241.18,337,237
241.97,330,237
242.77,326,235
243.56,324,235
244.35,323,237
245.11,323,235
245.90,323,237
246.69,323,238
247.49,323,236
248.28,316,238
249.07,313,236
249.86,311,236
250.65,310,238
251.44,310,237
252.24,310,239
253.03,310,238
253.82,310,237
254.62,310,237
255.42,310,239
256.22,310,240
257.03,310,238
257.83,310,238
258.63,310,239
259.43,310,238
260.23,310,240
261.03,310,237
261.84,310,240
262.64,310,238
263.44,310,238
264.24,310,239
265.03,310,237
265.83,310,237
266.62,310,237
267.42,303,238
268.21,306,237
269.01,308,237
269.80,309,236
270.60,309,236
271.39,309,237
272.19,309,234
272.98,309,237
273.73,316,238
274.54,319,237
275.34,314,237
276.15,318,236
276.95,314,237
277.76,318,237
278.56,320,236
279.37,321,237
280.17,322,237
280.98,322,239
281.78,329,235
282.59,333,234
283.35,335,234
284.18,342,223
285.00,357,219
285.83,353,218
286.65,345,221
287.48,341,222
288.30,325,223
289.13,331,226
289.95,320,228
290.78,328,229
291.60,325,231
292.43,324,234
293.19,323,233
293.98,309,231
294.78,309,235
295.57,316,231
296.37,306,233
297.16,308,229
297.96,309,230
298.75,189,224
299.55,189,227
300.34,182,227
301.14,205,221
301.93,283,230
302.72,283,236
303.51,283,236
304.30,243,229
305.09,222,236
305.88,212,239
306.67,207,228
307.45,211,236
308.24,220,228
309.03,296,232
309.82,296,236
310.61,303,234
311.40,306,235
312.16,314,231
312.96,318,230
313.76,320,223
314.56,372,214
315.36,460,148
316.16,5995,217
316.97,6213,220
317.77,6151,221
318.57,6104,220
319.37,5964,218
320.17,5979,218
320.97,540,218
321.73,555,228
322.52,5854,216
323.31,5792,223
324.10,5745,222
324.89,571,222
325.68,571,229
326.48,555,225
327.27,540,215
328.06,540,217
328.85,540,213
329.64,283,214
330.43,283,216
331.30,283,220
332.14,283,225
332.97,283,225
333.81,283,231
334.64,283,227
335.48,289,213
336.31,5247,168
337.15,5231,221
337.98,5216,222
338.82,5216,225
339.65,5200,222
340.49,5216,221
341.29,5231,221
342.08,5262,221
342.88,5309,220
343.67,5356,219
344.46,5434,148
345.25,5013,215
346.05,4982,215
346.84,4951,142
347.63,4888,214
348.42,4842,217
349.22,4826,206
350.01,4826,100
350.80,4888,213
351.55,60,103
352.31,5138,220
353.06,5418,215
353.82,5371,222
354.57,5325,222
355.33,5262,221
356.08,5216,221
356.84,5169,224
357.59,5106,221
358.35,5044,223
359.10,5013,221
359.89,4982,221
0.65,5044,219
1.40,5153,221
2.16,5153,222
2.92,5138,211
3.68,5060,106
4.43,5044,116
5.19,4997,161
5.95,4919,177
6.71,4857,218
7.46,4857,220
8.22,4857,210
9.02,121,67
9.81,75,71
10.61,6525,211
11.40,75,84
12.19,75,67
12.98,52,64
13.78,4592,135
14.57,4545,222
15.36,4545,223
16.15,4530,216
16.95,6244,214
17.74,6197,93
18.50,45,51
19.31,75,71
20.13,75,87
20.94,90,71
21.75,82,58
22.56,78,58
23.38,4343,216
24.19,4031,225
25.00,4015,226
25.81,4000,224
26.63,3984,225
27.44,3969,225
28.20,3953,227
28.99,3953,223
29.79,3938,225
30.58,3922,223
31.37,3922,224
32.16,3906,224
32.96,3891,226
33.75,3891,224
34.54,3875,226
35.33,3766,217
36.13,3688,218
36.92,3579,221
37.40,3501,221
38.19,3408,221
38.98,3314,222
39.77,3252,221
40.56,3189,220
41.35,3111,222
42.13,3049,222
42.92,2987,224
43.71,2924,224
44.50,2878,223
45.29,2815,224
46.08,2769,225
46.87,2722,226
47.66,2659,225
48.46,2613,226
49.25,2582,225
50.04,2535,226
50.84,2504,226
51.63,2472,226
52.43,2426,227
53.22,2395,226
54.01,2363,228
54.81,2332,227
55.60,2301,228
56.36,2270,229
57.15,2254,227
57.95,2207,230
58.74,2192,228
59.53,2161,229
60.32,2145,230
61.12,2114,232
61.91,2083,231
62.70,2067,228
63.49,2052,230
64.29,2036,230
65.08,2020,230
65.91,1989,230
66.68,1974,231
67.46,1958,232
68.23,1943,231
69.00,1927,231
69.78,1911,231
70.55,1896,230
71.33,1896,230
72.10,1880,231
72.87,1865,229
73.65,1849,232
74.42,1833,225
75.22,1818,228
75.97,1818,228
76.73,1802,232
77.48,1787,230
78.23,1787,231
78.99,1771,229
79.74,1771,229
80.50,1755,231
81.25,1755,231
82.00,898,222
82.76,883,229
83.51,883,232
84.27,898,232
85.06,898,231
85.86,1007,230
86.65,1023,241
87.44,1039,217
88.23,898,234
89.03,898,234
89.82,883,238
90.61,898,239
91.40,898,240
92.20,883,238
92.99,898,233
93.82,945,234
94.62,945,242
95.42,945,241
96.22,945,242
97.02,961,240
97.82,976,234
98.62,1039,232
99.42,1070,232
100.22,1085,240
101.02,1070,240
101.82,1070,237
102.62,1132,235
103.41,1132,238
104.20,1163,221
105.00,1693,233
105.79,1693,233
106.58,1693,232
107.38,1693,237
108.17,1693,233
108.97,1709,231
109.76,1709,232
110.55,1724,231
111.35,1709,217
112.14,1724,226
112.97,1740,233
113.76,1755,223
114.56,1755,232
115.35,1755,232
116.14,1771,232
116.93,1771,229
117.73,1787,230
118.52,1787,230
119.31,1802,230
120.10,1818,229
120.90,1818,226
121.69,1833,230
122.49,1833,229
123.30,1865,231
124.12,1865,232
124.93,1880,232
125.74,1444,219
126.55,1413,223
127.37,1397,221
128.18,1381,221
128.99,1366,221
129.80,1350,222
130.62,1319,220
131.43,1303,222
132.22,1288,223
133.01,1272,220
133.81,1272,221
134.60,1257,220
135.39,1241,223
136.19,1226,222
136.98,1226,223
137.78,1210,223
138.57,1194,221
139.36,1210,223
140.16,1226,219
140.95,1272,219
141.74,1288,218
142.55,1210,217
143.35,1366,216
144.16,1397,213
144.97,105,217
145.77,105,218
146.58,105,223
147.38,97,222
148.19,86,228
149.00,88,230
149.80,89,229
150.61,89,229
151.41,89,228
152.21,89,224
153.01,89,225
153.81,89,220
154.61,89,222
155.41,89,225
156.21,89,229
157.01,89,231
157.81,89,235
158.61,82,232
159.41,78,231
160.21,69,228
160.96,72,225
161.76,73,226
162.55,74,222
163.35,74,230
164.15,74,236
164.94,67,240
165.74,71,245
166.53,73,246
167.33,66,246
168.13,70,243
168.92,65,243
169.72,62,246
170.51,61,245
171.32,60,244
172.12,60,244
172.93,60,241
173.74,60,244
174.55,67,239
175.35,71,241
176.16,73,240
176.97,74,243
177.78,74,246
178.58,74,245
179.39,74,239
180.18,74,241
180.97,74,242
181.75,74,243
182.54,74,240
183.33,74,235
184.12,82,229
184.90,86,232
185.69,80,227
186.48,77,226
187.27,83,229
188.05,86,236
188.84,80,235
189.67,77,223
190.46,83,215
191.26,86,212
192.05,95,211
192.84,77,210
193.63,758,184
194.43,852,210
195.22,774,216
196.01,774,222
196.80,758,230
197.60,727,230
198.39,696,226
199.18,680,228
200.00,664,226
200.82,664,220
201.64,633,226
202.46,571,224
203.28,571,214
204.10,540,219
204.92,509,225
205.74,509,226
206.56,508,224
207.38,500,226
208.20,496,229
208.95,486,232
209.73,473,233
210.50,459,232
211.28,452,232
212.06,387,221
212.84,310,235
213.61,310,225
214.39,372,221
215.17,379,211
215.95,397,211
216.72,399,217
217.50,407,213
218.30,296,220
219.09,289,223
219.89,286,234
220.68,277,232
221.47,337,227
222.26,354,225
223.06,370,229
223.85,378,231
224.64,390,231
225.43,388,231
226.23,387,232
227.02,387,234
227.81,387,237
228.62,379,234
229.42,375,232
230.23,373,234
231.04,372,235
231.84,372,234
232.65,372,232
233.45,361,235
234.26,355,235
235.07,352,237
235.87,351,236
236.68,344,236
237.44,340,234
238.24,338,234
239.03,337,233
239.83,337,235
240.63,337,234
241.42,330,237
242.22,326,237
243.01,324,236
243.81,323,234
244.61,323,237
245.40,323,235
246.20,323,237
246.99,323,238
247.76,323,236
248.54,323,237
249.31,316,235
250.08,313,237
250.86,311,236
251.63,310,237
252.41,310,236
253.18,310,238
253.95,310,237
254.73,310,238
255.50,310,236
256.26,310,237
257.07,310,236
257.88,310,239
258.69,310,238
259.50,310,240
260.31,310,237
261.12,310,239
261.93,310,238
262.74,310,239
263.55,310,242
264.36,310,237
265.17,310,239
265.93,310,238
266.72,310,239
267.52,310,236
268.31,310,237
269.10,310,238
269.89,310,236
270.69,316,238
271.48,313,236
272.27,311,237
273.06,310,238
273.86,316,236
274.65,313,237
275.48,318,235
276.28,320,236
277.09,321,237
277.89,322,237
278.69,322,240
279.49,322,238
280.30,322,235
281.10,322,236
281.90,329,237
282.70,333,236
283.51,335,228
284.31,402,221
285.07,387,218
285.88,337,219
286.68,337,221
287.49,337,224
288.30,330,226
289.10,333,227
289.91,328,225
290.71,325,229
291.52,324,231
292.33,323,230
293.13,309,230
293.94,316,234
294.74,306,234
295.54,294,232
296.33,295,232
297.13,302,231
297.93,292,227
298.72,189,225
299.52,189,228
300.31,189,226
301.11,269,223
301.91,262,232
302.70,265,234
303.50,274,236
304.25,215,231
305.08,202,238
305.92,195,240
306.75,198,231
307.58,206,234
308.41,256,230
309.25,269,233
310.08,289,236
310.91,299,236
311.74,304,233
312.58,307,233
313.41,315,228
314.21,326,222
315.00,431,215
315.80,438,103
316.59,5995,216
317.38,6213,220
318.17,6150,220
318.97,6088,219
319.76,5963,219
320.55,5963,218
321.34,555,219
322.14,555,229
322.93,5839,217
323.72,5792,221
324.51,5745,222
325.31,571,223
326.10,571,229
326.89,555,228
327.68,539,213
328.48,539,217
329.27,539,212
330.06,283,214
330.85,283,218
331.65,276,219
332.44,279,221
333.24,281,225
334.07,275,228
334.90,279,224
335.73,281,212
336.56,5246,145
337.39,5246,221
338.22,5215,224
339.05,5215,222
339.88,5215,223
340.71,5215,221
341.54,5231,220
342.37,5262,220
343.17,5309,220
343.96,5371,218
344.76,5418,174
345.55,5028,217
346.34,4981,217
347.14,4935,151
347.93,4888,214
348.73,4857,217
349.52,4841,210
350.31,4841,126
351.11,4888,214
351.90,5153,113
352.40,5137,219
353.12,5262,214
353.85,5387,224
354.57,5324,222
355.30,5262,221
356.02,5200,222
356.75,5153,221
357.47,5106,221
358.20,5059,220
358.92,5013,222
359.65,4981,221
0.37,5044,218
1.12,5184,223
1.90,5153,222
2.69,5106,211
3.47,105,80
4.25,5091,113
5.04,4997,148
5.82,4935,197
6.61,4826,216
7.39,4857,221
8.17,4857,193
8.96,45,84
9.74,97,51
10.61,6524,212
11.40,30,58
12.19,52,71
12.98,56,51
13.77,4607,171
14.56,4561,222
15.35,4529,224
16.14,4529,215
16.93,6244,212
17.72,6228,116
18.51,75,45
19.30,67,48
20.09,101,38
20.91,95,64
21.73,62,67
22.55,46,54
23.37,4342,215
24.19,4015,223
25.00,4015,224
25.82,4000,222
26.64,3984,223
27.46,3968,224
28.28,3953,224
29.10,3937,226
29.90,3937,224
30.71,3922,225
31.51,3906,226
32.32,3906,225
33.13,3890,225
33.93,3890,226
34.74,3859,224
35.54,3766,219
36.35,3672,220
37.16,3579,220
37.96,3485,222
38.77,3392,221
39.56,3329,221
40.35,3236,222
41.14,3158,221
41.93,3096,221
42.72,3033,222
43.51,2971,224
44.30,2909,223
45.09,2862,222
45.88,2799,224
46.67,2753,225
47.46,2706,222
48.25,2659,226
49.05,2612,225
49.78,2566,226
50.52,2534,226
51.25,2503,225
51.98,2457,226
52.72,2425,227
53.45,2394,226
54.19,2363,227
54.92,2316,228
55.65,2301,228
56.39,2270,229
57.12,2238,230
57.91,2207,231
58.71,2176,229
59.50,2160,228
60.30,2129,230
61.10,2114,230
61.90,2082,231
62.69,2067,230
63.49,2036,230
64.29,2020,231
65.09,2020,229
65.88,2005,233
66.68,1973,230
67.47,1958,232
68.26,1942,231
69.05,1927,230
69.84,1911,231
70.63,1895,230
71.42,1880,230
72.21,1864,229
73.00,1864,229
73.79,1849,231
74.58,1833,224
75.37,1818,230
76.16,1802,230
76.99,1802,229
77.80,1786,229
78.62,1786,228
79.43,1771,230
80.24,1771,230
81.05,1755,229
81.87,1755,230
82.68,898,227
83.49,882,230
84.30,882,233
85.12,898,232
85.93,914,230
86.72,1007,235
87.52,1023,235
88.31,914,216
89.11,898,234
89.91,898,234
90.71,898,238
91.50,898,237
92.30,898,241
93.10,882,237
93.90,898,231
94.69,945,236
95.49,945,241
96.25,945,241
97.01,945,240
97.78,960,242
98.54,1007,231
99.30,1054,234
100.07,1069,235
100.83,1085,242
101.60,1069,241
102.36,1069,234
103.12,1132,239
103.89,1132,234
104.65,1178,217
105.44,1693,233
106.23,1693,235
107.02,1693,231
107.81,1708,234
108.60,1708,234
109.39,1708,232
110.18,1708,232
110.97,1724,229
111.76,1412,221
112.55,1740,231
113.34,1740,232
114.13,1755,225
114.92,1755,232
115.71,1755,232
116.51,1771,231
117.30,1771,230
118.09,1786,230
118.89,1786,229
119.68,1802,231
120.48,1818,227
121.27,1818,229
