Angle_deg,Distance_mm,Intensity
212.99,487,229
213.78,507,228
214.57,523,231
215.35,507,230
216.14,523,232
216.92,523,232
217.70,507,230
218.49,499,232
219.27,507,233
220.06,507,232
220.84,523,235
221.62,523,231
222.41,523,233
223.19,523,233
223.99,523,231
224.79,523,231
225.59,523,232
226.39,554,230
227.19,554,232
227.99,570,231
228.79,570,234
229.59,570,233
230.39,585,233
231.19,585,234
231.99,570,233
232.79,585,233
233.58,570,236
234.37,585,232
235.17,601,230
235.96,585,234
236.75,616,234
237.54,616,233
238.34,616,235
239.13,601,233
239.92,616,234
240.71,616,232
241.51,616,235
242.30,616,234
243.09,632,233
243.85,648,238
244.62,648,238
245.38,648,237
246.15,648,237
246.91,663,238
247.68,663,237
248.44,663,235
249.21,648,235
249.97,648,236
250.74,648,238
251.50,648,237
252.29,648,238
253.08,648,240
253.87,648,239
254.66,648,235
255.45,648,235
256.24,648,235
257.02,648,235
257.81,648,237
258.60,648,235
259.39,648,237
260.18,632,231
260.97,601,225
261.80,586,225
262.62,570,226
263.43,554,228
264.25,554,230
265.07,539,230
265.89,539,230
266.70,523,229
267.52,508,230
268.34,508,229
269.16,500,231
269.97,496,230
270.79,486,232
271.58,473,232
272.40,459,232
273.21,444,231
274.03,437,231
274.85,426,235
275.66,421,235
276.48,411,234
277.29,406,233
278.11,403,234
278.93,402,233
279.74,394,233
280.56,397,236
281.36,399,234
282.15,400,234
282.94,400,235
283.74,400,234
284.53,400,233
285.32,393,233
286.11,397,235
286.90,406,234
287.69,411,232
288.49,398,233
289.28,392,234
290.07,389,235
290.87,387,235
291.69,394,235
292.51,397,235
293.33,413,226
294.15,819,219
294.97,819,226
295.79,835,226
296.61,835,226
297.43,851,226
298.25,851,229
299.07,882,236
299.89,866,238
300.68,773,226
301.49,757,228
302.29,508,212
303.10,508,210
303.91,757,216
304.72,773,212
305.52,788,210
306.33,445,193
307.14,437,171
307.95,426,168
308.75,413,206
309.56,399,197
310.31,381,168
311.10,365,174
311.90,188,200
312.69,181,214
313.48,178,221
314.27,176,224
315.07,175,224
315.86,175,229
316.65,175,230
317.44,175,230
318.24,162,233
319.03,168,233
319.82,171,234
320.61,173,231
321.41,174,234
322.20,174,233
322.99,162,233
323.78,168,232
324.58,171,231
325.37,173,228
326.16,174,226
326.95,174,224
327.75,181,219
328.54,178,215
329.30,176,211
330.15,477,197
331.01,477,210
331.86,484,164
332.71,554,211
333.57,539,225
334.42,554,233
335.28,554,232
336.13,539,232
336.98,539,234
337.84,539,234
338.69,539,236
339.45,539,234
340.24,539,233
341.03,523,233
341.82,539,232
342.61,523,233
343.40,523,233
344.20,523,233
344.99,523,232
345.78,523,231
346.57,523,232
347.36,523,229
348.15,386,221
348.98,386,228
349.74,374,233
350.50,368,236
351.26,365,240
352.02,364,235
352.78,375,230
353.54,380,225
354.30,460,225
355.06,468,233
355.82,523,234
356.58,523,233
357.34,523,225
358.10,309,212
358.90,539,212
359.69,416,222
0.49,401,225
1.29,382,216
2.09,74,135
2.88,323,126
3.68,329,177
4.48,492,200
5.28,539,228
6.07,539,230
6.87,539,234
7.47,539,235
8.26,539,234
9.06,539,235
9.85,554,236
10.64,554,236
11.44,554,232
12.23,554,226
13.03,336,211
13.82,322,226
14.61,309,229
15.41,302,221
16.20,305,215
16.99,320,216
17.75,341,221
18.51,345,217
19.27,340,225
20.03,324,229
20.79,330,219
21.55,306,213
22.31,294,211
23.07,288,211
23.83,285,212
24.59,283,210
25.35,289,225
26.18,285,237
26.97,283,238
27.76,289,230
28.55,292,221
29.34,445,228
30.13,437,233
30.93,433,234
31.72,424,233
32.51,420,235
33.30,410,235
34.09,405,235
34.88,403,237
35.68,394,234
36.46,390,235
37.24,376,233
38.02,369,233
38.80,366,232
39.58,364,233
40.35,363,233
41.13,356,235
41.91,352,234
42.69,344,230
43.47,340,232
44.25,331,235
45.05,333,235
45.83,334,237
46.62,328,237
47.40,325,233
48.18,324,232
48.96,316,233
49.75,319,235
50.53,314,234
51.31,311,237
52.09,310,236
52.88,309,235
53.66,309,240
54.52,309,238
55.31,302,238
56.10,299,235
56.88,297,237
57.67,296,236
58.46,296,238
59.25,296,237
60.04,289,237
60.83,279,237
61.61,280,238
62.40,274,234
63.19,278,238
63.98,280,237
64.75,281,239
65.51,281,238
66.28,281,238
67.05,281,237
67.81,275,237
68.58,272,237
69.34,277,239
70.11,279,240
70.88,274,238
71.64,278,239
72.41,280,238
73.21,281,238
74.00,281,232
74.79,281,232
75.58,281,235
76.37,275,238
77.16,272,236
77.95,277,237
78.74,273,237
79.53,271,237
80.32,263,237
81.11,259,233
81.90,228,235
82.58,221,235
83.37,224,229
84.15,233,232
84.94,230,232
85.73,236,234
86.52,252,235
87.30,253,228
88.09,261,232
88.88,271,234
89.67,276,233
90.45,279,238
91.24,280,237
92.07,267,236
92.86,274,238
93.65,278,236
94.44,280,235
95.23,267,237
96.02,261,238
96.80,258,237
97.59,256,237
98.38,255,235
99.17,242,235
99.96,245,234
100.75,236,235
101.55,239,235
102.34,243,237
103.13,246,235
103.92,257,237
104.71,263,238
105.50,259,236
106.29,264,236
107.08,266,238
107.87,260,237
108.66,242,240
109.45,255,238
110.24,262,240
111.07,265,240
111.86,267,237
112.65,274,236
113.44,285,236
114.23,297,239
115.02,289,232
115.81,306,225
116.60,321,174
117.39,269,84
118.18,228,155
118.97,228,212
119.76,221,218
120.55,231,217
121.36,229,213
122.16,228,213
122.97,228,211
123.78,228,206
124.58,235,211
125.39,238,211
126.19,233,212
127.00,237,213
127.81,232,217
128.61,230,222
129.42,222,222
130.17,225,214
130.97,233,223
131.77,237,235
132.57,232,232
133.37,237,221
134.17,253,216
134.98,254,210
135.78,254,197
136.58,268,184
137.38,268,171
138.18,268,168
138.98,275,174
139.74,278,151
140.53,280,193
141.31,274,155
142.10,271,168
142.89,269,164
143.67,275,171
144.46,242,142
145.24,242,71
146.03,173,64
146.82,295,90
147.60,288,145
148.39,291,142
149.22,293,161
150.02,294,155
150.82,294,174
151.63,294,174
152.43,301,210
153.23,305,151
154.03,307,145
154.83,321,155
155.63,601,214
156.44,585,232
157.24,336,218
158.04,336,223
158.80,329,223
159.60,332,232
160.39,334,232
161.19,328,235
161.99,325,233
162.79,317,233
163.58,313,232
164.38,311,235
165.18,316,234
165.98,319,234
166.77,327,232
167.57,331,235
168.37,347,218
169.17,1489,224
169.97,1489,229
