Angle_deg,Distance_mm,Intensity
30.00,1494,220
30.79,1525,227
31.58,1525,235
32.37,1525,232
33.16,1510,236
33.95,1416,221
34.75,2819,217
35.54,2835,225
36.33,2850,224
45.53,8146,16
77.28,11348,17
109.02,5390,18
140.77,64,100
172.52,56,77
204.26,3240,80
236.01,109,67
267.75,3287,220
299.50,3318,221
331.25,3349,220
2.99,3396,220
34.74,3427,218
55.96,3583,230
56.76,3536,223
57.55,3474,225
58.35,3411,222
59.14,3380,223
59.94,3333,226
60.73,3287,225
61.53,3255,225
62.32,3209,227
63.12,3178,227
63.91,3131,226
64.71,3100,227
75.32,1900,225
76.04,1946,224
76.76,1993,225
77.47,2055,225
78.19,2102,223
78.91,2164,224
79.63,2227,223
80.35,2305,222
81.07,2367,220
81.78,2445,220
82.50,2539,221
83.22,2570,228
93.52,2492,219
94.32,2507,221
95.12,2523,221
95.92,2554,217
96.72,2585,215
97.52,2601,218
98.33,2632,216
99.13,2648,171
99.93,124,142
100.73,178,168
101.53,198,212
102.33,202,218
112.50,1120,230
113.30,1136,226
114.09,1136,230
114.89,2180,219
115.68,2196,226
116.48,2258,226
117.27,2336,219
118.07,2429,212
118.86,2289,210
119.66,2507,210
120.45,2523,224
121.25,2523,218
131.97,2227,229
132.76,2944,216
133.55,2944,220
134.34,2928,232
135.13,2913,230
135.92,2913,231
136.70,1603,227
137.49,1603,219
138.28,2897,231
139.07,1307,225
139.86,1307,228
140.65,2881,228
150.93,1822,164
151.71,1853,212
152.48,1884,210
153.26,1931,211
154.04,2897,212
154.82,1806,229
155.59,2897,226
156.37,2913,232
157.15,2913,232
157.93,1338,218
158.70,1338,229
159.48,2398,223
169.78,3115,226
170.61,3146,227
171.45,3162,229
172.28,3146,228
173.11,3006,220
173.95,2913,222
174.78,2897,225
175.62,2913,224
176.45,2928,217
177.28,2959,220
178.12,2975,222
178.95,2991,222
189.23,3224,210
190.02,3209,215
190.82,3209,210
191.61,3193,216
192.40,2351,210
193.19,3162,219
193.99,3146,218
194.78,3131,219
195.57,3131,218
196.36,3115,218
197.16,3100,217
197.95,3100,217
208.70,3037,218
209.49,3053,218
210.28,3037,217
211.07,3006,216
211.86,3053,218
212.65,3068,210
213.45,3053,211
214.24,2383,216
215.03,2398,231
215.82,2398,212
216.61,2383,211
217.40,2367,212
227.26,3115,210
228.03,3240,215
228.81,2507,212
229.58,2507,211
230.36,2928,215
231.13,2757,216
231.91,2336,216
232.68,2258,217
233.46,2180,217
234.23,2118,228
235.01,2055,224
235.78,1993,219
246.08,1993,231
246.88,2009,220
247.69,3536,220
248.49,3583,220
249.29,3489,212
250.10,3474,190
250.90,3458,151
251.71,3536,217
252.51,3567,211
253.31,2975,211
254.12,3817,221
254.92,3941,215
265.71,1853,224
266.50,1853,230
267.29,1853,233
268.09,1619,219
268.88,1619,217
269.67,1806,216
270.46,1759,216
271.25,1712,222
272.04,1728,221
272.84,1338,217
273.63,1323,221
274.42,1338,218
284.71,2149,233
285.53,2149,234
286.34,2149,233
287.16,2149,232
287.98,2164,232
288.79,2164,233
289.61,2164,232
290.42,2164,233
291.24,2180,233
292.06,2180,219
292.87,1853,219
293.69,1868,221
303.99,3115,225
304.81,3131,226
305.63,3162,227
306.45,3178,223
307.27,3209,218
308.09,4471,223
308.91,4502,222
309.73,4534,222
310.55,4565,222
311.37,4596,225
312.19,4627,222
313.01,4300,217
323.35,3801,225
324.14,3848,226
324.93,3910,226
325.72,3941,227
326.51,4004,225
327.30,4050,226
328.08,1681,227
328.87,1666,220
329.66,1697,216
330.45,1541,216
331.24,1541,226
332.03,1557,221
342.59,2055,227
343.38,2040,234
344.18,2024,230
344.97,2009,231
345.77,1993,231
346.56,1977,230
347.36,1962,231
348.15,1946,231
348.95,1946,235
349.74,1931,233
350.54,1915,228
351.33,1479,227
0.84,1790,229
1.65,1790,231
2.45,1759,225
3.26,1744,223
4.07,1744,227
4.87,1728,228
5.68,1728,235
6.48,1728,237
7.29,1712,236
8.10,1712,236
8.90,1728,225
9.71,1089,223
20.03,1229,216
20.81,1260,219
21.58,1276,217
22.36,1416,221
23.14,1416,221
23.91,1416,223
24.69,1416,223
25.46,1416,222
26.24,1416,222
27.02,1416,221
27.79,1416,223
28.57,1416,223
38.66,2912,223
39.46,2928,223
40.25,2944,219
41.05,3006,217
41.85,2975,213
42.65,3022,103
43.44,3084,106
44.24,3053,96
45.04,49,84
45.84,3115,74
46.63,3162,100
47.43,3193,93
57.85,3474,222
58.64,3411,224
59.44,3364,224
60.23,3333,224
61.02,3287,226
61.82,3255,226
62.61,3209,225
63.41,3162,227
64.20,3131,227
64.99,3099,227
65.79,3068,226
66.58,3022,225
76.53,2008,223
77.35,2055,224
78.16,2118,224
78.98,2180,223
79.79,2242,221
80.61,2320,222
81.42,2398,222
82.24,2460,217
83.05,2554,222
83.87,2554,224
84.68,2554,221
85.50,2320,214
95.82,2538,221
96.60,2570,217
97.38,2585,216
98.16,2616,219
98.94,2647,216
99.72,79,119
100.50,94,129
101.28,116,193
102.06,167,214
102.84,179,215
103.62,179,210
104.40,185,211
114.71,1136,232
115.50,2180,223
116.29,2211,225
117.08,2273,226
117.87,2336,216
118.66,2897,210
119.46,2289,210
120.25,2523,210
121.04,2523,223
121.83,2523,215
122.62,2445,213
123.41,2429,218
133.39,2928,225
134.18,2928,231
134.98,2912,231
135.77,2912,231
136.56,1603,231
137.36,2897,222
138.15,2897,230
138.95,1307,232
139.74,1323,222
140.53,2866,228
141.33,1790,233
142.12,2866,221
95.19,1931,190
123.39,1946,211
151.58,1806,217
179.77,1806,222
207.96,2897,227
236.16,2912,228
264.35,2897,232
292.54,1338,226
320.73,1338,227
348.93,2398,227
17.12,2476,223
162.45,1712,228
163.25,2990,226
164.04,3006,230
164.84,3022,229
165.64,3037,227
166.44,3037,228
167.23,3053,229
168.03,3068,227
168.83,3099,225
169.63,3115,227
170.42,3131,226
171.22,3146,226
181.64,3084,221
182.48,2476,210
183.33,2460,212
184.17,2975,222
185.02,3006,222
185.86,2585,217
186.71,2585,225
187.55,3146,211
188.40,3255,212
189.24,2710,210
190.09,3224,212
190.93,3193,217
201.26,3084,218
201.99,3068,218
202.73,3037,217
203.46,3053,218
204.19,3053,216
204.93,3053,218
205.66,3053,216
206.40,3037,216
207.13,3053,219
207.86,3037,220
208.60,3022,218
209.33,3022,218
219.74,1603,215
220.54,1588,215
221.33,2008,211
222.13,2024,232
222.93,2211,212
223.73,3146,221
224.52,3162,222
225.32,3053,212
226.12,3177,213
226.92,3209,180
227.71,3224,210
228.51,3240,213
239.25,1899,225
239.99,1884,233
240.73,1853,229
241.47,1868,231
242.21,1884,227
242.95,1899,225
243.70,1915,222
244.44,1946,211
245.18,1962,228
245.92,1977,230
246.66,1993,230
247.40,3536,214
257.47,3910,219
258.26,1931,223
259.05,1946,224
259.84,1790,216
260.63,1775,230
261.42,1775,233
262.20,1790,223
262.99,1884,226
263.78,1868,229
264.57,1868,222
265.36,1853,225
266.15,1853,231
276.47,1853,225
277.28,1853,229
278.08,1899,225
278.89,1868,223
279.70,1853,223
280.50,2149,218
281.31,2149,233
282.11,2149,232
282.92,2149,231
283.73,2149,233
284.53,2149,233
285.34,2149,233
296.08,2133,217
296.87,2102,230
297.66,2118,231
298.45,1354,216
299.24,1338,221
300.03,1338,221
300.83,1354,210
301.62,2897,220
302.41,3006,223
303.20,3053,226
303.99,3115,225
304.78,3131,227
314.90,4331,221
315.69,4362,221
316.49,4393,221
317.28,3614,213
318.08,4378,210
318.87,2850,222
319.67,3661,218
320.46,3692,225
321.26,3723,226
322.05,3770,228
322.85,3801,226
323.64,3848,226
334.00,1821,213
334.84,1931,184
335.67,1946,221
336.51,1977,214
337.34,2008,214
338.18,2149,228
339.01,2133,229
339.85,2118,225
340.68,1946,228
341.52,1946,222
342.35,2055,225
343.19,2040,232
352.86,1884,217
353.65,1619,221
354.45,1619,223
355.24,1821,229
356.03,1806,229
356.82,1837,233
357.62,1837,234
358.41,1821,235
359.20,1806,232
359.99,1806,232
0.79,1775,228
1.58,1790,230
12.04,1619,214
12.84,1650,227
13.63,1697,237
14.43,1697,231
15.22,1401,213
16.02,1245,218
16.81,1245,218
17.61,1229,218
18.40,1229,218
19.20,1229,217
19.99,1229,216
20.79,1260,219
31.08,1525,233
31.84,1510,233
32.59,1525,230
33.35,1510,236
34.11,1401,219
34.87,2835,225
35.62,2850,224
36.38,2866,224
37.14,2881,225
37.90,2897,224
38.65,2912,224
39.41,2928,224
49.71,3302,223
50.51,3318,220
51.30,3364,222
52.10,3396,218
52.90,3442,218
53.70,3489,218
54.49,3520,217
55.29,3583,223
56.09,3551,227
56.89,3505,224
57.68,3458,225
58.48,3411,225
69.02,4019,210
69.81,4003,218
70.60,3957,219
71.40,3910,219
72.19,3894,217
72.98,1837,222
73.77,1837,226
74.56,1868,225
75.35,1915,225
76.15,1977,226
76.94,2024,225
77.73,2071,225
88.05,2523,227
88.84,2523,227
89.63,2336,220
90.42,2320,226
91.21,2305,227
92.00,2305,225
92.78,2320,223
93.57,2492,215
94.36,2492,220
95.15,2523,221
95.94,2538,220
96.73,2570,215
106.69,196,216
107.52,207,215
108.34,199,229
109.17,202,229
110.00,203,220
110.82,211,203
111.65,1120,212
112.47,1120,232
113.30,1120,231
114.13,1120,221
114.95,1136,225
115.78,2180,228
126.08,2725,220
126.86,2725,224
127.65,2694,226
128.43,2694,227
129.22,2679,230
130.00,2679,230
130.79,2679,224
131.57,2211,229
132.36,2616,214
133.14,2647,216
133.93,2928,230
134.71,2928,231
145.31,1931,211
146.10,1884,211
146.90,1837,216
147.69,1837,228
148.48,1884,220
149.27,2866,226
150.07,1775,221
150.86,1821,210
151.65,1853,210
152.44,1868,210
153.24,1915,210
154.03,2897,210
164.31,3006,231
165.10,3022,229
165.90,3037,227
166.69,3053,229
167.48,3068,229
168.28,3084,228
169.07,3099,227
169.87,3115,226
170.66,3131,227
171.45,3162,229
172.25,3177,232
173.04,3053,221
183.31,2460,210
184.10,2990,223
184.89,3022,223
185.68,2585,219
186.47,2570,223
187.26,3162,212
188.06,3255,211
188.85,2694,210
189.64,3224,215
190.43,3224,218
191.22,3193,211
192.01,3193,212
202.31,3068,219
203.09,3037,219
203.88,3053,218
204.66,3037,217
205.44,3053,217
206.23,3037,217
207.01,3053,216
207.80,3037,217
208.58,3053,219
209.36,3053,218
210.15,3037,217
210.93,3006,217
221.18,2008,212
221.97,2024,233
222.76,3162,212
223.55,3146,222
224.34,3162,221
225.13,3053,212
225.91,3177,212
226.70,3115,210
227.49,3193,211
228.28,3240,213
229.07,2507,211
229.86,2975,211
240.14,1853,228
240.92,1868,230
241.69,1884,224
242.47,1899,226
243.25,1915,219
244.03,1946,212
244.80,1946,227
245.58,1977,231
246.36,1993,232
247.14,3520,217
247.91,3567,220
248.69,3583,217
258.99,1946,223
259.80,1775,218
260.60,1759,232
261.41,1775,231
262.22,1790,220
263.03,1884,226
263.83,1868,227
264.64,1868,219
265.45,1837,228
266.26,1853,234
267.06,1853,226
267.87,1619,218
278.80,1868,224
279.59,1868,223
280.38,1853,223
281.17,2149,229
281.96,2149,231
282.75,2149,233
283.53,2149,233
284.32,2149,234
285.11,2149,233
285.90,2149,233
286.69,2149,232
287.48,2164,233
297.91,2118,220
298.70,1338,220
299.49,1338,222
300.29,1354,221
301.08,2850,212
301.87,2944,221
302.66,3022,225
303.45,3084,225
304.24,3115,226
305.04,3146,225
305.83,3162,228
306.62,3177,221
317.19,4409,217
317.99,3614,212
318.78,4409,210
319.58,2835,224
320.38,3661,225
321.17,3692,227
321.97,3738,225
322.76,3785,227
323.56,3832,226
324.36,3879,225
325.15,3910,226
325.95,3972,227
336.25,1962,222
337.07,1993,214
337.88,2133,220
338.70,2149,230
339.52,2118,227
340.33,1946,217
341.15,1946,223
341.96,1977,221
342.78,2055,232
343.60,2040,230
344.41,2024,233
345.23,2009,231
355.50,1853,222
356.30,1806,227
357.09,1837,232
357.89,1837,235
358.69,1822,233
359.49,1822,231
0.28,1806,231
1.08,1806,232
1.88,1790,230
2.68,1790,230
3.47,1744,225
4.27,1744,225
14.11,1697,237
14.88,1728,219
15.66,1260,215
16.43,1245,222
17.20,1245,217
17.97,1229,216
18.75,1229,220
19.52,1229,217
20.29,1260,216
21.06,1245,217
21.84,1416,218
22.61,1416,222
32.93,1525,235
33.73,1494,224
34.54,2819,213
35.34,2835,224
36.14,2850,224
36.94,2866,224
37.75,2881,227
38.55,2897,225
39.35,2928,223
40.15,2944,223
40.96,2991,216
41.76,2991,215
52.08,3380,217
52.86,3411,219
53.64,3474,219
54.42,3505,216
55.20,3552,219
55.98,3583,227
56.76,3536,222
57.54,3474,221
58.32,3443,224
59.10,3396,223
59.88,3349,225
60.66,3302,226
70.93,3941,217
71.72,3910,217
72.51,3895,214
73.30,1837,221
74.09,1853,224
74.88,1884,223
75.68,1931,224
76.47,1977,227
77.26,2024,224
78.05,2087,225
78.84,2149,224
79.63,2211,222
89.43,2336,224
90.27,2305,226
91.10,2305,226
91.94,2305,223
92.77,2336,222
93.61,2476,217
94.44,2492,221
95.28,2523,223
96.11,2539,220
96.95,2570,215
97.78,2601,216
98.62,2632,218
108.87,212,232
109.64,209,231
110.40,207,220
111.17,206,193
111.94,1121,215
112.70,1121,232
113.47,1121,231
114.23,1152,225
115.00,1136,221
115.77,2196,226
116.53,2258,226
117.30,2321,224
127.76,2710,226
128.55,2695,225
129.34,2679,229
130.13,2679,228
130.92,2679,221
131.71,2212,228
132.50,2944,215
133.29,2632,219
134.08,2928,231
134.87,2928,231
135.66,2913,232
136.45,1604,223
146.73,1822,219
147.53,1837,226
148.32,2866,218
149.12,2866,221
149.92,1775,221
150.72,1822,174
151.51,1853,211
152.31,1869,210
153.11,1931,203
153.91,2897,213
154.70,1806,229
155.50,2897,225
166.09,3038,229
166.89,3053,229
167.69,3069,229
168.49,3084,228
169.29,3100,228
170.09,3116,228
170.89,3147,225
171.69,3162,228
172.49,3147,231
173.29,3022,219
174.09,2944,220
174.89,2897,223
185.21,3022,222
186.00,2586,225
186.79,2554,218
187.58,3162,215
188.37,3271,190
189.16,3209,203
189.94,3178,215
190.73,3193,213
191.52,3178,213
192.31,2352,211
193.10,3162,217
193.89,3147,218
204.16,3053,217
204.95,3053,217
205.75,3053,216
206.54,3053,220
207.34,3053,218
208.13,3006,218
208.93,3037,218
209.72,3037,219
210.52,3037,218
211.31,3006,216
212.11,3053,213
212.90,3053,190
223.21,3146,220
224.00,3162,223
224.79,3162,212
225.58,3068,210
226.37,2102,214
227.16,3115,210
227.95,3224,218
228.74,2507,211
229.53,2507,210
230.32,2928,214
231.11,2772,217
231.90,2320,216
242.46,1884,219
243.23,1915,226
243.99,1931,210
244.76,1946,225
245.53,1962,230
246.30,1993,230
247.06,2009,218
247.83,3536,217
248.60,3598,220
249.37,3505,212
250.13,3443,203
250.90,3505,180
261.18,1775,231
261.99,1775,225
262.79,1884,223
263.60,1868,230
264.41,1868,222
265.21,1853,223
266.02,1853,230
266.82,1853,230
267.63,1619,221
268.44,1619,219
269.24,1619,217
270.05,1790,215
280.79,2133,216
281.58,2149,232
282.38,2149,234
283.17,2149,232
283.96,2149,231
284.76,2149,233
285.55,2149,232
286.35,2149,232
287.14,2149,232
287.93,2164,233
288.73,2164,233
289.52,2164,235
300.23,1338,221
301.01,1354,213
301.78,2897,219
302.56,3006,224
303.34,3053,224
304.11,3100,224
304.89,3131,226
305.66,3162,229
306.44,3178,223
307.22,3193,220
307.99,4471,222
308.77,4502,222
319.09,2850,220
319.88,2850,218
320.68,3676,227
321.47,3723,227
322.26,3754,225
323.06,3801,226
323.85,3848,227
324.65,3895,226
325.44,3941,227
326.23,3988,224
327.03,4035,227
327.82,1681,221
338.66,2149,226
339.45,2133,228
340.25,2118,228
341.04,1946,221
341.83,1946,223
342.63,1977,222
343.42,2040,231
344.22,2040,231
345.01,2024,231
345.80,2009,230
346.60,1977,230
347.39,1977,231
95.21,1837,233
123.41,1837,235
151.62,1822,233
179.83,1806,231
208.04,1822,233
236.24,1790,231
264.45,1806,231
292.66,1790,227
320.87,1744,225
349.07,1744,225
17.28,1728,228
6.15,1728,237
6.96,1728,234
7.76,1728,234
8.57,1712,233
9.37,1089,223
10.18,1089,226
10.98,1105,218
11.79,1120,217
12.59,1650,224
13.40,1681,234
14.20,1697,237
15.01,1728,216
25.25,1416,221
26.04,1416,221
26.84,1416,222
27.63,1416,222
28.42,1416,223
29.22,1463,231
30.01,1494,222
30.81,1510,226
31.60,1525,234
32.39,1525,232
33.19,1525,235
33.98,1416,221
43.78,192,96
44.60,143,96
45.42,3162,103
46.24,3178,119
47.06,3209,90
47.88,34,122
48.69,34,87
49.51,3302,219
50.33,3302,221
51.15,3333,219
51.97,3380,218
52.79,3411,219
63.12,3178,225
63.87,3146,226
64.62,3115,227
65.37,3084,226
66.12,3053,226
66.87,2991,222
67.62,2991,225
68.37,3006,218
69.12,4019,215
69.87,3972,218
70.62,3941,217
71.37,3910,219
81.69,2429,220
82.49,2523,221
83.30,2570,227
84.10,2554,223
84.90,2320,210
85.70,2305,218
86.51,2320,221
87.31,2523,227
88.11,2523,228
88.91,2523,226
89.72,2336,223
90.52,2305,226
100.79,192,193
101.58,192,212
102.38,185,218
103.17,162,211
103.96,150,206
104.76,184,216
105.55,201,217
106.35,203,217
107.14,204,217
107.93,211,217
108.73,215,230
109.52,210,230
119.65,2523,206
120.44,2523,224
121.23,2523,216
122.02,2803,213
122.81,2429,222
123.60,1821,228
124.38,1915,220
125.17,2757,214
125.96,2725,218
126.75,2710,226
127.54,2694,227
128.33,2694,226
138.69,1307,227
139.53,1307,230
140.37,2881,229
141.22,1790,229
142.06,2866,217
142.90,2008,187
143.74,1962,212
144.58,1946,210
145.42,1899,206
146.27,1868,206
147.11,1821,222
147.95,1868,228
158.37,1338,219
159.17,1338,229
159.96,2398,224
160.76,2476,221
161.56,1712,213
162.36,1712,230
163.15,2990,228
163.95,3006,230
164.75,3022,227
165.55,3037,227
166.34,3037,230
167.14,3053,228
177.41,2959,222
178.20,2990,224
178.99,3006,223
179.78,3022,225
180.57,3053,228
181.36,3084,223
182.16,3115,197
182.95,2460,212
183.74,2975,219
184.53,3006,220
185.32,3037,216
186.11,2585,226
196.71,3115,219
197.49,3099,219
198.26,3099,218
199.04,3084,219
199.82,3084,219
200.59,3084,217
201.37,3068,217
202.14,3068,217
202.92,3053,218
203.70,3037,218
204.47,3053,217
205.25,3022,217
215.57,3084,174
216.35,2367,212
217.13,2367,211
217.91,3084,222
218.69,3084,223
219.47,1603,212
220.25,1588,217
221.03,1619,211
221.81,2024,228
222.59,2040,217
223.37,3162,223
224.15,3162,223
235.03,2086,228
235.82,2055,221
236.61,1962,218
237.40,1790,214
238.19,1790,215
238.98,1868,219
239.78,1884,234
240.57,1852,231
241.36,1868,229
242.15,1884,229
242.94,1899,222
243.73,1915,226
253.71,2975,210
254.50,3816,225
255.29,3957,220
256.08,3972,225
256.87,3957,219
257.66,3925,217
258.45,1930,219
259.24,1946,225
260.03,1930,213
260.82,1775,228
261.61,1759,234
262.40,1790,228
272.47,1338,218
273.28,1323,220
274.09,1338,219
274.90,1587,230
275.71,1587,229
276.52,1852,225
277.32,1852,228
278.13,1899,226
278.94,1868,224
279.75,1852,223
280.56,2149,217
281.37,2149,233
291.69,2180,219
292.52,1852,220
293.35,1868,220
294.19,2195,222
295.02,2211,231
295.85,2117,217
296.68,2102,230
297.51,2117,230
298.34,1354,215
299.18,1338,221
300.01,1338,220
300.84,1369,212
311.11,4596,224
311.91,4627,222
312.71,4315,213
313.50,4284,222
314.30,4299,222
315.10,4315,220
315.90,4362,222
316.70,4409,221
317.50,3629,212
318.29,4393,148
319.09,2850,219
319.89,3660,215
330.21,1556,211
331.03,1541,225
331.86,1541,222
332.68,1572,212
333.50,1806,213
334.33,1837,212
335.15,1915,155
335.98,1946,220
336.80,1977,218
337.62,2024,215
338.45,2149,225
339.27,2133,227
349.57,1930,233
350.29,1915,232
351.01,1478,224
351.74,1478,225
352.46,1478,223
353.18,1884,214
353.90,1619,221
354.62,1619,220
355.34,1821,225
356.07,1806,229
356.79,1837,232
357.51,1821,232
7.79,1712,237
8.59,1712,229
9.38,1089,222
10.18,1089,225
10.98,1104,219
11.77,1120,216
12.57,1650,225
13.36,1697,234
14.16,1697,234
14.96,1728,214
15.75,1260,216
16.55,1245,221
27.01,1416,222
27.80,1416,222
28.59,1416,223
29.38,1463,231
30.17,1416,219
30.96,1510,228
31.74,1525,234
32.53,1525,232
33.32,1510,240
34.11,1400,221
34.90,2819,221
35.69,2834,225
45.97,64,67
46.78,3162,96
47.58,3177,67
48.39,33,84
49.20,3255,109
50.01,3286,223
50.81,3318,220
51.62,3364,220
52.43,3395,220
53.24,3442,219
54.04,3473,218
54.85,3520,217
65.15,3099,227
65.91,3068,226
66.67,3021,224
67.43,2990,222
68.19,2990,222
68.95,3006,215
69.72,4003,217
70.48,3972,218
71.24,3925,218
72.00,3894,219
72.76,1852,219
73.52,1821,224
83.66,2570,226
84.45,2554,222
85.25,2320,213
86.04,2305,221
86.83,2320,216
87.62,2523,228
