Angle_deg,Distance_mm,Intensity
220.85,506,233
221.65,506,234
222.44,522,234
223.23,522,233
224.03,506,233
224.82,522,232
225.62,522,233
226.41,522,230
227.20,506,231
228.00,522,232
228.79,538,234
229.58,538,236
230.39,553,234
231.19,569,234
232.00,569,234
232.81,569,232
233.61,553,236
234.42,569,235
235.22,569,233
236.03,584,230
236.84,600,236
237.64,600,236
238.45,616,236
239.28,616,235
240.06,616,239
240.85,616,234
241.63,616,235
242.41,631,235
243.20,616,236
243.98,616,237
244.77,616,234
245.55,616,234
246.33,631,234
247.12,647,233
247.90,647,236
248.69,631,236
249.48,631,235
250.28,631,232
251.07,631,235
251.86,647,232
252.66,647,236
253.45,631,233
254.25,631,233
255.04,631,235
255.83,631,236
256.63,631,238
257.42,631,231
258.21,631,235
259.00,631,235
259.80,616,237
260.59,600,233
261.38,569,226
262.18,553,226
262.97,553,228
263.77,538,230
264.56,522,231
265.35,522,231
266.15,506,231
266.94,506,231
267.77,498,232
268.56,486,231
269.35,480,232
270.14,477,235
270.93,468,235
271.72,463,236
272.50,446,231
273.29,430,233
274.08,422,233
274.87,411,235
275.66,405,234
276.45,395,234
277.65,390,233
278.45,395,234
279.24,397,233
280.04,391,234
280.84,388,234
281.63,386,233
282.43,385,231
283.22,392,233
284.02,396,235
284.82,390,234
285.61,395,233
286.41,404,233
287.20,402,238
287.98,408,236
288.76,411,238
289.54,405,238
290.32,402,235
291.10,401,232
291.88,400,233
292.66,400,235
293.44,407,233
294.22,418,218
295.00,818,220
295.78,834,226
296.54,834,227
297.33,849,228
298.13,865,229
298.92,896,233
299.71,865,236
300.50,834,231
301.30,756,232
302.09,787,214
302.88,787,211
303.67,756,213
304.47,756,212
305.26,771,210
306.09,475,145
306.87,452,177
307.66,433,187
308.44,416,184
309.22,415,171
310.01,400,158
310.79,381,180
311.58,281,164
312.36,174,212
313.14,174,219
313.93,174,222
314.71,174,224
315.47,174,228
316.27,161,228
317.06,167,230
317.86,170,231
318.66,172,232
319.45,173,231
320.25,173,230
321.04,173,232
321.84,173,232
322.64,161,230
323.43,167,231
324.23,170,232
325.02,172,229
325.81,173,227
326.61,173,224
327.40,180,219
328.19,190,214
328.99,188,211
329.78,201,177
330.58,475,206
331.37,475,187
332.16,475,158
332.96,538,223
333.75,553,230
334.58,553,233
335.44,538,232
336.29,538,232
337.15,538,232
338.01,538,233
338.86,538,234
339.72,538,236
340.57,538,231
341.43,538,233
342.29,538,233
343.14,538,232
344.00,522,234
344.79,522,232
345.52,522,231
346.26,522,232
346.99,522,231
347.72,506,222
348.46,385,225
349.19,373,231
349.93,367,234
350.66,364,236
351.39,363,235
352.13,374,233
352.86,379,227
353.66,382,222
354.45,506,230
355.25,522,233
356.04,522,231
356.83,522,230
357.63,538,216
358.42,308,211
359.22,475,217
0.01,400,220
0.80,392,219
1.60,335,180
2.39,335,174
3.22,328,158
4.01,345,168
4.79,553,220
5.58,538,234
6.37,538,233
7.15,538,233
7.94,538,233
8.72,538,236
9.51,553,235
10.30,553,238
11.08,553,236
11.87,553,233
12.66,600,213
13.45,308,219
14.25,301,229
15.04,298,223
15.83,303,213
16.63,584,218
17.42,348,218
18.22,348,218
19.01,341,219
19.80,331,230
20.60,326,223
21.39,310,213
22.18,295,210
22.97,288,211
23.76,284,213
24.55,282,164
25.34,288,217
26.13,284,237
26.92,282,237
27.71,288,232
28.50,298,223
29.29,429,228
30.08,436,232
30.87,432,233
31.66,430,233
32.42,422,233
33.19,418,234
33.95,416,233
34.71,408,234
35.48,404,237
36.24,394,233
37.01,389,233
37.77,387,235
38.53,374,235
39.30,368,234
40.06,358,234
40.82,353,234
41.62,350,235
42.41,342,233
43.21,338,228
44.01,329,233
44.81,332,237
45.60,333,235
46.40,327,237
47.20,324,235
48.00,322,235
48.79,315,236
49.59,318,237
50.34,319,236
51.12,313,236
51.91,310,236
52.69,309,234
53.47,308,237
54.26,308,239
55.04,301,237
55.83,298,238
56.61,296,236
57.39,295,234
58.18,295,235
58.96,295,240
59.72,295,235
60.51,281,235
61.30,281,239
62.09,281,236
62.88,281,235
63.67,281,238
64.45,281,236
65.24,281,236
66.03,281,236
66.82,281,239
67.61,281,237
68.40,281,236
69.16,281,239
69.96,281,238
70.75,281,240
71.55,281,238
72.35,281,236
73.15,281,237
73.94,274,234
74.74,277,230
75.54,279,234
76.34,280,235
77.13,274,237
77.93,271,238
78.68,269,238
79.46,268,238
80.25,261,235
81.03,241,235
81.81,234,233
82.60,224,235
83.38,225,233
84.17,226,230
84.95,233,233
85.73,237,231
86.52,241,233
87.30,241,232
88.06,261,234
88.85,271,234
89.65,276,236
90.44,278,234
91.23,279,234
92.03,273,238
92.82,263,237
93.62,272,237
94.41,270,237
95.20,269,237
96.00,261,239
96.79,257,239
97.68,255,237
98.47,254,237
99.26,241,236
100.05,244,236
100.84,235,236
101.63,239,236
102.43,240,237
103.22,233,234
104.01,238,236
104.80,242,238
105.59,245,236
106.38,247,239
107.17,250,234
107.95,252,238
108.73,241,237
109.51,241,236
110.29,254,240
111.07,261,238
111.85,264,238
112.63,272,242
113.41,276,239
114.19,292,237
114.97,300,232
115.75,304,224
116.54,326,129
117.33,227,96
118.13,237,145
118.92,232,214
119.71,229,217
120.51,228,219
121.30,227,213
122.10,234,212
122.89,237,210
123.68,239,211
124.48,240,210
125.27,233,211
126.10,230,213
126.90,228,213
127.69,227,219
128.49,220,226
129.29,217,218
130.08,229,215
130.88,235,225
131.67,238,234
132.47,239,230
133.27,242,220
134.06,241,213
134.86,241,197
135.69,244,168
136.50,256,168
137.30,255,174
138.11,275,119
138.92,362,119
139.72,268,151
140.53,288,155
141.33,278,177
142.14,273,193
142.95,277,200
143.75,286,197
144.56,283,145
145.35,149,71
146.14,174,58
146.94,281,103
147.73,281,135
148.52,288,158
149.32,298,142
150.11,296,161
150.91,295,145
151.70,308,138
152.49,301,171
153.29,304,168
154.08,319,145
154.88,340,168
155.71,584,222
156.53,584,232
157.36,335,220
158.18,335,225
159.01,335,226
159.83,335,232
160.66,321,231
161.48,321,236
162.31,314,236
163.13,311,233
163.96,309,234
164.79,308,235
165.57,314,235
166.34,324,235
167.12,329,232
167.90,332,231
168.67,347,215
169.45,1488,225
170.22,1488,227
171.00,1504,216
171.78,149,225
172.55,141,230
173.33,137,236
174.09,127,239
174.89,100,235
175.68,94,237
176.48,106,241
177.28,112,243
178.08,107,242
178.87,90,238
179.67,81,233
180.47,77,235
181.27,75,237
182.06,96,241
182.86,107,239
183.65,112,241
184.50,115,244
185.34,116,244
186.19,117,245
187.03,117,246
187.88,117,245
188.72,117,242
189.57,117,242
190.41,117,243
191.26,117,241
192.10,110,243
192.95,114,245
193.71,116,241
194.50,109,241
195.29,98,235
196.08,85,236
196.87,79,235
197.66,83,243
198.45,100,237
199.24,116,238
200.03,124,239
200.82,128,240
201.61,130,241
202.40,139,238
202.79,136,241
203.59,142,240
204.38,145,241
205.18,159,242
205.98,173,228
206.78,180,221
207.57,459,220
208.37,467,228
209.17,471,230
209.97,465,230
210.76,470,234
211.56,472,230
212.31,473,231
213.11,482,229
213.92,486,230
214.72,488,230
215.52,522,227
216.33,498,229
217.13,522,231
217.94,522,233
218.74,522,232
219.54,506,234
220.35,506,231
221.15,506,235
221.98,506,234
222.77,506,234
223.56,506,232
224.35,506,233
225.14,522,233
225.93,522,232
226.72,506,234
227.51,522,233
228.30,522,230
229.09,553,234
229.88,553,232
230.67,553,234
231.46,569,232
232.24,569,230
233.02,569,235
233.80,569,236
234.58,569,234
235.36,569,236
236.14,584,232
236.92,600,236
237.70,600,238
238.48,616,234
239.26,616,235
240.04,616,237
240.80,616,236
241.59,631,234
242.38,616,235
243.17,616,238
243.96,616,235
244.75,616,233
245.54,631,233
246.33,631,233
247.12,647,233
247.91,647,237
248.70,631,238
249.49,647,235
250.28,631,234
251.07,631,236
251.87,647,235
252.66,647,235
253.45,631,235
254.25,631,235
255.04,631,234
255.84,631,236
256.63,631,237
257.42,631,233
258.22,631,233
259.01,631,237
259.80,616,235
260.61,600,232
261.41,569,225
262.22,569,225
263.03,553,228
263.83,538,230
264.64,538,230
265.44,522,230
266.25,506,228
267.06,506,230
267.86,498,230
268.67,486,232
269.43,480,234
270.23,477,237
271.04,468,235
271.84,463,236
272.64,446,232
273.44,437,231
274.25,425,231
275.05,412,233
275.85,406,234
276.65,403,233
277.46,401,234
278.26,400,235
279.13,392,235
279.92,388,234
280.71,386,234
281.50,385,232
282.29,373,234
283.08,379,234
283.87,382,234
284.66,383,235
285.45,391,236
286.24,395,236
287.03,397,236
287.82,405,237
288.61,409,236
289.41,404,238
290.22,402,233
291.02,393,234
291.82,396,233
292.62,390,235
293.43,395,231
294.23,412,216
295.03,818,221
295.83,834,224
296.64,834,226
297.44,849,226
298.24,865,228
299.04,880,233
299.83,865,239
300.63,803,230
301.43,756,230
302.22,522,213
303.02,506,210
303.81,771,216
304.61,803,210
305.41,787,210
306.20,444,190
307.00,451,164
307.76,440,168
308.55,427,168
309.34,406,171
310.13,403,203
310.92,394,142
311.71,174,155
312.50,174,214
313.29,174,221
314.08,174,220
314.87,174,225
315.66,174,225
316.45,174,229
317.24,174,231
318.03,174,228
318.83,161,232
319.62,167,233
320.41,158,230
321.21,153,231
322.00,163,236
322.80,168,233
323.59,171,231
324.38,172,229
325.18,160,229
325.97,154,226
326.76,164,226
327.56,169,220
328.35,171,217
329.15,185,211
329.95,475,180
330.75,475,135
331.54,467,210
332.34,479,168
333.14,538,224
333.94,553,230
334.73,553,233
335.53,538,232
336.29,553,234
337.13,553,234
337.97,538,233
338.81,538,234
339.65,538,233
340.49,538,232
341.34,538,233
342.18,538,234
343.02,522,235
343.86,522,235
344.70,522,233
345.54,522,233
346.37,522,231
347.09,522,233
347.81,522,222
348.52,385,225
349.24,373,230
349.96,367,235
350.68,357,239
351.40,371,235
352.12,378,233
352.83,381,225
353.55,383,220
354.27,491,230
355.06,506,234
355.85,522,234
356.65,522,228
357.44,553,214
358.23,321,211
359.02,491,215
359.82,400,224
0.61,392,217
1.40,370,184
2.19,359,148
2.99,340,151
3.78,337,168
4.57,538,222
5.38,538,230
6.18,538,233
6.99,538,232
7.80,538,233
8.61,553,235
9.41,553,236
10.22,553,233
11.03,553,233
11.84,569,230
12.64,584,213
13.45,308,222
14.28,301,229
15.08,298,223
15.87,303,216
16.67,584,218
17.47,362,218
18.26,355,217
19.06,345,219
19.85,333,229
20.65,327,221
21.45,304,214
22.24,299,210
23.04,290,212
23.87,292,213
24.66,286,211
25.46,283,220
26.25,275,239
27.04,278,237
27.83,286,231
28.63,297,222
29.42,444,226
30.21,444,233
31.00,436,234
31.80,432,235
32.59,423,235
33.38,418,237
34.14,409,234
34.90,404,233
35.66,394,233
36.42,389,234
37.18,387,231
37.95,374,233
38.71,368,233
39.47,365,235
40.23,363,236
40.99,355,232
41.75,351,233
42.58,349,230
43.37,342,229
44.16,338,232
44.95,336,237
45.74,328,235
46.53,318,236
47.32,319,237
48.11,320,237
48.90,320,234
49.69,320,234
50.48,314,236
51.27,311,234
52.02,309,235
52.80,308,238
53.58,301,237
54.36,304,238
55.14,299,236
55.92,297,234
56.71,296,238
57.49,295,235
58.27,288,238
59.05,291,239
59.83,286,236
60.61,290,235
61.40,285,237
62.20,283,236
63.01,282,237
63.81,281,238
64.61,281,238
65.42,281,237
66.22,281,239
67.03,281,240
67.83,274,239
68.63,277,238
69.44,279,235
70.24,280,237
71.11,280,236
71.90,280,236
72.69,280,238
73.48,274,238
74.27,277,232
75.06,279,231
75.84,280,236
76.63,280,234
77.42,274,237
78.21,271,237
79.00,269,237
79.79,268,235
80.55,268,235
81.31,241,235
82.08,234,234
82.84,224,235
83.60,225,231
84.37,233,229
85.13,237,230
85.90,239,234
86.66,253,234
87.42,260,231
88.19,264,230
88.95,272,235
89.71,276,236
90.49,278,235
91.27,279,236
92.05,280,236
92.83,280,236
93.61,280,239
94.40,274,236
95.18,271,241
95.96,241,236
96.74,241,237
97.52,241,238
98.30,234,237
99.09,237,233
99.88,232,235
100.68,236,235
101.47,238,236
102.26,242,236
103.05,245,238
103.85,247,237
104.64,250,235
105.43,252,238
106.22,253,239
107.02,253,240
107.81,253,237
108.60,241,237
109.40,244,239
110.21,246,240
111.01,257,239
111.81,262,237
112.62,271,236
113.42,289,239
114.23,298,237
115.03,296,234
115.83,315,220
116.64,298,96
117.44,241,109
118.27,234,174
119.07,237,215
119.86,232,221
120.66,229,218
121.45,235,213
122.25,238,212
123.04,239,210
123.84,240,206
124.63,233,212
125.43,230,212
126.22,235,213
127.02,231,214
127.94,229,219
128.73,221,227
129.52,217,217
130.32,215,214
131.11,228,229
131.90,234,233
132.69,237,227
133.48,241,220
134.27,244,212
135.07,246,211
135.86,257,200
136.65,262,203
137.45,265,180
138.26,259,145
139.08,263,164
139.89,285,138
140.70,269,142
141.51,275,180
142.33,278,148
143.14,273,158
143.95,270,180
144.76,275,135
145.58,118,58
146.39,95,61
147.19,295,96
147.99,315,164
148.78,305,164
149.58,306,164
150.37,300,145
151.17,310,155
151.96,309,158
152.76,308,180
153.55,308,184
154.35,321,158
155.14,314,126
155.94,584,223
156.70,584,226
157.52,335,220
158.34,328,220
159.16,324,225
159.98,329,230
160.80,325,232
161.62,323,236
162.44,315,236
163.26,311,233
164.08,309,235
164.90,308,234
165.72,321,232
166.51,321,234
167.29,328,231
168.06,331,231
168.84,339,214
169.62,1488,224
170.40,1488,221
171.17,133,220
171.95,141,229
172.73,129,237
173.51,123,238
174.28,113,237
175.06,108,242
175.82,113,244
176.61,108,241
177.41,98,240
178.20,85,234
178.99,79,234
179.78,76,234
180.58,89,240
181.37,111,241
182.16,114,236
182.95,123,239
183.75,128,243
184.54,123,243
185.33,120,243
186.13,126,241
186.94,129,238
187.74,131,238
188.54,132,242
189.35,125,243
190.15,114,241
190.96,116,247
191.76,117,242
192.56,110,243
193.37,99,237
194.17,78,234
195.00,75,238
195.79,89,241
196.58,103,242
197.37,118,233
198.16,125,240
198.95,129,239
199.74,139,241
200.53,136,240
201.32,142,237
202.11,137,241
202.90,135,240
203.69,134,238
204.45,141,241
205.25,164,229
206.04,175,226
206.84,181,216
207.63,444,228
208.43,459,229
209.22,467,231
210.02,463,230
210.81,469,233
211.61,472,231
212.40,473,229
213.20,474,233
214.00,474,232
214.79,482,229
215.59,506,230
216.38,522,231
217.17,522,233
217.97,522,231
218.76,506,231
219.56,506,234
220.35,506,231
221.14,506,233
221.94,506,231
222.73,522,232
223.52,522,231
224.31,506,235
225.10,522,237
225.89,506,230
226.68,522,231
227.47,522,231
228.25,538,232
229.04,553,235
229.83,553,235
230.62,553,232
231.41,553,232
232.20,569,234
232.94,569,232
233.73,553,233
234.52,569,235
235.32,569,235
236.11,600,234
236.90,600,237
237.69,600,238
238.48,616,235
239.27,616,237
240.07,616,237
240.86,616,236
241.65,631,233
242.45,616,237
243.23,616,235
244.02,616,237
244.80,616,233
245.58,631,233
246.37,631,233
247.15,647,234
247.94,647,239
248.72,631,236
249.50,631,235
250.29,631,236
251.07,631,235
251.83,647,239
252.62,647,235
253.42,647,235
254.21,631,234
255.00,631,234
255.79,631,238
256.59,631,234
257.38,631,238
258.17,631,237
258.96,616,235
259.76,616,238
260.55,616,228
261.37,569,223
262.19,553,225
263.00,553,227
263.82,538,229
264.64,522,227
265.46,522,231
266.27,506,231
267.09,506,230
267.91,498,232
268.73,486,231
269.54,480,231
270.36,477,235
271.11,468,236
271.92,463,236
272.72,446,231
273.53,430,232
274.34,422,232
275.15,411,235
275.95,405,232
276.76,402,236
277.57,401,236
278.38,393,233
279.18,396,231
279.99,390,235
280.78,376,234
281.57,388,235
282.37,375,234
283.16,380,233
283.95,390,235
284.74,395,235
285.54,397,235
286.33,398,236
287.12,399,235
287.91,406,236
288.71,410,237
289.50,405,236
290.29,402,235
291.11,382,233
291.92,383,235
292.74,391,235
293.56,402,231
294.38,787,214
295.19,818,223
296.01,834,223
296.83,834,226
297.65,849,228
298.46,865,230
299.28,880,236
300.07,865,238
300.86,787,228
301.66,756,230
302.45,522,212
303.24,538,211
304.04,787,213
304.83,475,211
305.63,787,210
306.42,444,203
307.21,436,142
308.01,385,155
308.80,399,168
309.59,380,164
310.38,371,174
311.17,366,187
311.96,174,180
312.75,174,214
313.54,174,219
314.33,174,223
315.12,174,227
315.91,174,225
316.70,161,229
317.49,155,230
318.28,152,232
319.10,163,230
319.89,156,233
320.68,165,231
321.47,169,234
322.26,159,233
323.05,166,234
323.84,170,233
324.63,159,229
325.42,166,229
326.21,170,226
327.00,172,225
327.79,179,217
328.62,183,216
329.45,185,210
330.28,475,197
331.11,475,193
331.94,475,203
332.77,553,210
333.61,553,228
334.44,538,231
335.27,538,234
336.10,538,233
336.93,538,235
337.76,538,232
338.55,538,231
339.35,538,230
340.14,538,232
340.94,522,232
341.74,522,232
342.53,538,231
343.33,522,234
344.12,522,234
344.92,522,235
345.72,522,232
346.51,522,233
347.31,522,232
348.07,522,221
348.80,385,225
349.54,373,228
350.27,367,233
351.01,357,239
351.74,371,236
352.48,366,231
353.21,375,225
353.95,459,221
354.68,475,233
355.42,522,235
356.15,522,231
356.97,522,228
357.76,538,215
358.55,321,210
359.34,491,219
0.13,400,225
0.92,381,220
1.72,364,155
2.51,342,119
3.30,338,190
4.09,350,193
4.88,553,223
5.67,538,233
6.46,538,232
7.24,538,234
8.01,538,234
8.79,538,234
9.57,553,235
10.34,553,236
11.12,538,235
11.89,538,227
12.67,569,211
13.45,308,223
14.22,301,226
15.00,298,221
15.76,303,216
16.55,569,218
17.34,362,219
