Angle_deg,Distance_mm,Intensity
352.66,1947,232
353.36,1838,224
354.07,1806,228
354.77,1791,232
355.48,1775,231
356.18,1775,233
356.89,1791,231
357.59,1791,229
358.30,1822,227
359.00,2025,222
359.79,2040,233
0.60,2056,232
1.40,2056,231
2.21,2071,227
3.02,1962,227
3.82,1947,229
4.63,1947,229
5.43,1962,227
6.24,2149,217
7.05,1869,190
7.85,1806,145
8.66,1853,148
9.42,1791,210
10.21,1791,210
11.01,1729,203
11.80,1713,206
12.59,1744,174
13.39,1697,210
14.18,1682,210
14.98,1666,210
15.77,1635,211
16.56,1619,210
17.36,1604,212
18.15,1635,211
18.98,1573,211
19.78,1557,211
20.58,1557,211
21.38,1541,212
22.18,1526,218
22.98,1573,211
23.77,1588,224
24.57,1651,218
25.37,1713,217
26.17,1448,210
26.97,1495,221
27.77,1386,230
28.57,1386,225
29.37,1401,228
30.16,1417,229
30.96,1775,223
31.76,1775,234
32.56,1775,227
33.35,2087,235
34.15,2071,232
34.95,2056,231
35.75,2025,230
36.54,2025,231
37.34,2009,232
37.61,1993,231
38.40,1993,230
39.20,1978,227
39.99,1105,230
40.79,1105,227
41.58,1183,230
42.38,1183,225
43.17,1916,211
43.97,1916,225
44.76,1916,225
45.56,1885,220
46.35,1900,228
47.14,1526,217
47.94,1526,226
48.75,1916,226
49.55,1853,228
50.35,1853,227
51.15,2181,227
51.96,2196,232
52.76,2196,222
53.56,2290,213
54.36,2243,215
55.17,2227,211
55.97,2212,215
56.76,2212,215
57.55,2196,215
58.35,2227,214
59.14,2181,216
59.94,2181,217
60.73,2181,217
61.53,2165,217
62.32,2165,214
63.12,1479,219
63.91,996,228
64.71,1027,225
65.50,2134,231
66.29,2150,232
67.10,2134,227
67.90,2134,226
68.71,2134,228
69.51,2150,221
70.32,2165,214
71.12,2150,211
71.93,1542,213
72.73,1526,222
73.54,2181,211
74.34,1074,223
75.15,1074,229
75.95,2181,187
76.71,2196,210
77.47,2196,210
78.23,2212,193
78.99,3131,212
79.75,3147,211
80.51,2227,210
81.27,2243,210
82.03,2243,211
82.79,2243,214
83.55,2243,226
84.31,2259,225
85.14,2243,232
85.93,1651,221
86.72,1651,219
87.51,2290,217
88.30,2290,226
89.09,2305,226
89.89,2321,225
90.68,2337,226
91.47,2352,224
92.26,2383,225
93.05,2383,224
93.84,2399,225
94.63,1246,222
95.41,1246,228
96.19,2461,220
96.97,1339,222
97.75,1323,227
98.53,1339,220
99.31,2539,224
100.09,2570,224
100.87,2601,224
101.65,2633,229
102.43,2570,222
103.21,2524,221
103.96,2477,221
104.78,2430,223
105.59,2399,223
106.41,2414,225
107.23,2446,226
108.04,2461,225
108.86,2492,226
109.67,2524,226
110.49,2555,226
111.31,2586,224
112.12,2617,225
112.94,2648,226
113.77,2695,223
114.56,2726,223
115.35,2773,222
116.14,2040,211
116.93,2040,214
117.72,2025,215
118.51,2025,215
119.30,2025,213
120.09,2009,216
120.88,2009,215
121.67,2009,217
122.46,1994,214
123.26,1994,216
124.03,1994,216
124.79,1978,216
125.56,1994,215
126.33,1994,217
127.09,1994,217
127.86,1994,217
128.62,1994,216
129.39,1994,216
130.16,1994,218
130.92,1994,216
131.69,1994,216
132.45,1994,216
133.24,2009,216
134.04,2009,216
134.83,2009,215
135.62,2009,216
136.42,2025,213
137.21,2025,216
138.01,2025,215
138.80,2025,215
139.59,2040,214
140.39,2056,214
141.18,2056,214
142.01,2056,213
142.83,2056,211
143.64,2072,212
144.46,2072,212
145.27,2087,211
146.09,2103,211
146.90,2103,210
147.72,2118,177
148.53,2150,203
149.35,2150,212
150.16,2165,211
150.98,2165,211
151.78,2181,211
152.59,2196,211
153.39,2212,168
154.20,2259,193
155.00,2181,96
155.81,2165,84
156.61,2040,87
157.42,2040,93
158.22,1962,96
159.03,1962,93
159.83,1885,145
160.64,1838,116
161.40,80,100
162.20,1729,142
162.99,1698,161
163.79,1713,216
164.59,1729,211
165.39,1729,210
166.18,1760,187
166.98,1791,193
167.78,1791,210
168.58,1822,177
169.37,1838,155
170.17,1869,174
170.96,1916,158
171.77,1916,145
172.59,1962,164
173.40,1978,155
174.21,1994,142
175.02,2025,145
175.84,2056,155
176.65,2118,132
177.46,2134,210
178.27,2212,224
179.09,2259,224
179.90,2290,214
180.70,1869,223
181.51,1869,234
182.31,1885,223
183.12,4378,217
183.92,4456,138
184.73,3833,119
185.53,49,129
186.34,3848,151
187.14,3833,148
187.95,3661,151
188.75,3864,210
189.56,3864,193
190.35,4846,212
191.15,4815,217
191.94,4815,218
192.74,2477,220
193.54,2461,221
194.34,2477,227
195.13,2461,224
195.93,2524,220
196.73,2446,222
197.53,2461,228
198.32,2446,224
199.12,2446,224
199.92,2430,225
200.71,2430,226
201.49,2414,218
202.28,2321,219
203.07,2305,221
203.85,2321,220
204.64,2508,217
205.42,2524,216
206.21,2555,219
207.00,2835,222
207.78,1994,217
208.57,1994,222
209.40,1994,221
210.19,1994,221
210.97,1994,222
211.76,2009,221
212.54,2009,219
213.33,2009,221
214.11,2009,220
214.90,2025,221
215.68,2025,220
216.47,2040,221
217.25,2040,223
218.04,2040,223
218.84,2056,221
219.63,2056,223
220.43,2072,223
221.22,2072,223
222.01,2087,222
222.81,2103,224
223.60,2118,223
224.40,2134,224
225.19,2134,224
225.98,3926,222
226.78,3957,216
227.57,5251,219
228.37,5282,220
229.15,5313,220
229.92,5360,221
230.70,5376,212
231.48,3661,210
232.25,3708,214
233.03,3802,214
233.80,3911,212
234.58,4067,213
235.36,4207,211
236.13,4347,214
236.91,4378,217
237.74,4425,220
238.53,4487,220
239.32,4519,221
240.11,4565,221
240.90,4628,220
241.69,4674,216
242.48,2337,229
243.27,2290,227
244.06,2243,226
244.85,2243,232
245.64,2212,234
246.43,2181,226
247.23,2181,230
248.04,2196,231
248.84,2212,233
249.65,2243,226
250.45,2664,227
251.26,1994,225
252.06,1978,222
252.87,1962,223
253.67,1931,223
254.48,1916,224
255.28,1885,219
256.09,1853,221
256.85,1853,220
257.64,1885,223
258.43,1916,220
259.22,1838,219
260.01,1791,221
260.80,1775,220
261.58,1791,218
262.37,1807,214
263.16,2383,210
263.95,1822,215
264.74,1729,218
265.53,1713,217
266.36,1713,217
267.15,1729,218
267.94,1635,212
268.73,1604,210
269.52,1635,212
270.31,1698,212
271.11,1744,214
271.90,1666,210
272.69,1635,142
273.48,1635,151
274.27,1666,212
275.06,1775,211
275.86,1744,214
276.68,1760,215
277.50,1775,215
278.33,1775,215
279.15,1885,216
279.97,1853,223
280.79,1838,227
281.61,1838,223
282.43,1822,222
283.26,1822,222
284.08,1807,219
284.90,1791,219
285.66,1775,219
286.48,1775,220
287.29,1791,214
288.11,1822,213
288.92,1838,210
289.74,1869,212
290.55,2243,221
291.37,2243,225
292.18,2243,220
293.00,2243,223
293.81,2259,220
294.63,2290,221
295.46,2430,213
296.25,3007,213
297.04,3022,214
297.83,3022,219
298.62,3022,224
299.41,3038,226
300.21,3038,225
301.00,3038,224
301.79,3053,226
302.58,3053,227
303.37,3053,226
304.16,3069,226
304.95,3069,228
305.74,3085,227
306.53,3116,224
307.32,3085,217
308.11,3100,215
308.90,3100,214
309.69,3131,211
310.48,3178,211
311.27,3178,211
312.06,3178,210
312.85,3241,197
313.64,3194,210
314.43,3209,210
315.23,3272,212
316.02,3287,220
316.82,3381,222
317.62,3381,218
318.42,3428,222
319.21,3428,214
320.01,3412,135
320.81,3568,219
321.61,3537,227
322.40,3552,225
323.20,3428,224
324.00,3350,225
324.79,3272,227
325.58,3194,224
326.37,1775,233
327.16,1775,230
327.95,1791,234
328.74,1791,230
329.53,1807,231
330.32,1822,232
331.11,1822,232
331.90,1838,233
332.69,1838,229
333.49,1853,229
334.30,1869,229
335.12,1885,227
335.93,1885,231
336.74,1900,231
337.56,1916,228
338.37,1931,228
339.19,1947,231
340.00,1962,227
340.81,1978,229
341.63,1994,228
342.44,2025,227
343.23,2040,231
344.02,2056,230
344.82,2072,230
345.61,2087,229
346.40,2118,229
347.19,2134,229
347.99,2150,232
348.78,2134,228
349.57,2103,222
350.36,1931,229
351.16,1931,231
351.95,1931,233
352.40,1962,229
353.18,1822,228
353.97,1791,230
354.75,1791,232
355.53,1775,229
356.31,1775,232
357.10,1791,230
357.88,1791,230
358.66,1822,227
359.44,2025,227
0.23,2040,232
1.01,2056,232
1.80,2056,229
2.56,1978,221
3.32,1962,226
4.08,1947,228
4.84,1947,229
5.60,1962,219
6.37,2165,212
7.13,1869,145
7.89,1807,138
8.65,1791,168
9.41,1775,193
10.17,1760,177
10.96,1744,210
11.76,1713,210
12.55,1698,200
13.35,1682,184
14.15,1682,211
14.94,1666,210
15.74,1635,211
16.53,1635,213
17.33,1604,211
18.13,1588,210
18.92,1588,213
19.72,1588,210
20.47,1557,212
21.25,1542,211
22.02,1526,217
22.80,1573,216
23.58,1588,220
24.36,1651,217
25.13,1713,219
25.91,1448,212
26.69,1417,224
27.47,1401,231
28.24,1386,231
29.02,1401,227
29.82,1417,228
30.61,1775,227
31.40,1775,230
32.19,1791,220
32.98,2072,229
33.77,2056,230
34.56,2040,231
35.35,2040,231
36.14,2025,228
36.93,2009,231
37.72,1994,231
38.51,1978,231
39.30,1978,221
40.10,1105,233
40.89,1121,226
41.69,1183,230
42.49,1183,221
43.28,1931,218
44.08,1916,226
44.87,1916,222
45.67,1900,223
46.47,1916,229
47.26,1526,224
48.06,1542,221
48.82,1916,228
49.64,1853,227
50.46,1853,223
51.28,2165,230
52.10,2181,230
52.92,2196,220
53.74,2243,213
54.56,2274,212
55.38,2259,213
56.20,2243,216
57.02,2196,216
57.84,2227,212
58.66,2212,215
59.45,2165,218
60.24,2165,216
61.03,2165,217
61.82,2165,220
62.61,1464,219
63.40,1012,220
64.19,1012,230
64.98,2150,221
65.77,2134,230
66.56,2150,233
67.35,2134,227
67.94,2134,227
68.73,2134,227
69.52,2150,221
70.32,2165,212
71.11,2181,213
71.90,1526,221
72.69,1542,218
73.48,2181,206
74.27,1074,227
75.07,1074,223
75.86,2196,211
76.65,2212,203
77.45,2196,197
78.26,3116,212
79.06,3131,213
79.87,3131,211
80.68,2258,193
81.48,2274,174
82.29,2243,187
83.09,2258,219
83.90,2243,226
84.71,2258,231
85.51,2243,225
86.32,1651,226
87.11,1947,220
87.90,2290,225
88.70,2305,225
89.49,2321,227
90.28,2321,226
91.07,2336,225
91.87,2352,225
92.66,2368,223
93.45,2399,224
94.24,2414,221
95.04,1245,227
95.83,1245,221
96.63,2477,217
97.41,1339,225
98.18,1323,226
98.96,2539,220
99.74,2555,224
100.52,2586,225
101.29,2617,229
102.07,2601,227
102.85,2539,222
103.63,2492,224
104.40,2430,220
105.18,2399,224
105.97,2399,225
106.76,2430,224
107.56,2445,226
108.35,2477,226
109.14,2508,227
109.94,2539,227
110.73,2570,226
111.53,2601,227
112.32,2633,225
113.11,2679,225
113.91,2710,225
114.70,2742,223
115.46,2040,211
116.25,2040,214
117.05,2025,213
117.84,2025,215
118.63,2025,212
119.42,2009,215
120.22,2009,215
121.01,1993,216
121.80,1993,216
122.59,1993,214
123.39,1993,216
124.18,1993,214
125.01,1993,216
125.83,1993,216
126.64,1993,216
127.46,1993,217
128.28,1993,216
129.09,1993,217
129.91,1978,216
130.72,1978,215
131.54,1993,216
132.36,1993,216
133.17,1993,215
133.99,1993,215
134.78,2009,215
135.60,2009,215
136.42,2009,214
137.24,2009,217
138.06,2025,217
138.88,2025,216
139.70,2025,215
140.52,2040,214
141.34,2040,214
142.16,2056,215
142.98,2056,213
143.80,2071,212
144.56,2071,213
145.35,2087,212
146.15,2087,210
146.94,2102,211
147.73,2118,210
148.52,2134,197
149.32,2149,210
150.11,2165,211
150.90,2165,211
151.69,2180,211
152.49,2196,210
153.28,2212,190
154.10,2227,151
154.87,2212,122
155.65,2180,109
156.42,2134,84
157.20,2056,93
157.97,1993,93
158.75,1931,119
159.52,1884,100
160.30,34,96
161.07,1853,126
161.85,1775,174
162.62,1744,145
163.41,1697,215
164.23,1713,211
165.06,1728,210
165.88,1744,210
166.70,1775,203
167.53,1791,171
168.35,1806,177
169.18,1837,168
170.00,1853,171
170.82,1884,171
171.65,1900,180
172.47,1947,138
173.22,1978,161
174.01,1993,126
174.81,2025,164
175.60,2056,145
176.39,2071,171
177.18,2134,145
177.98,2212,215
178.77,2227,226
179.56,2274,223
180.35,1884,212
181.15,1869,232
181.94,1869,232
182.77,4378,215
183.58,4440,213
184.40,109,93
185.21,3817,129
186.02,3832,119
186.84,3879,142
187.65,3770,138
188.47,3864,174
189.28,3848,211
190.09,3848,177
190.91,4830,213
191.72,4814,219
192.51,2461,219
193.30,2476,221
194.10,2476,225
194.89,2461,224
195.68,2461,222
196.47,2445,221
197.27,2461,223
198.06,2445,227
198.85,2445,223
199.64,2445,224
200.44,2430,226
201.23,2430,221
202.02,2336,217
202.80,2321,219
203.58,2321,224
204.36,2352,216
205.14,2352,218
205.92,2554,222
206.71,2835,221
207.49,1993,213
208.27,1978,220
209.05,1978,221
209.83,1993,221
210.61,1993,219
211.37,1993,221
212.16,1993,222
212.95,2009,220
213.74,2009,220
214.53,2025,221
215.32,2025,221
216.11,2025,220
216.90,2040,220
217.69,2040,220
218.48,2056,222
219.27,2056,223
220.06,2071,222
220.85,2071,221
221.64,2087,223
222.44,2087,224
223.23,2102,224
224.02,2118,224
224.81,2134,226
225.61,2149,216
226.40,3942,219
227.19,3988,211
227.98,5266,221
228.78,5298,220
229.57,5329,220
230.37,5360,219
231.16,5048,210
231.96,3661,213
232.75,3739,214
233.54,3879,214
234.34,3988,212
235.13,4113,211
235.93,4253,211
236.72,4347,217
237.51,4409,220
238.31,4456,220
239.10,4487,220
239.89,4534,220
240.65,4596,220
241.41,4627,221
242.17,2352,221
242.93,2321,229
243.69,2274,225
244.46,2243,228
245.22,2243,233
245.98,2196,228
246.74,2180,227
247.50,2180,232
248.26,2196,231
249.09,2227,231
249.88,2648,219
250.67,2679,218
251.46,1993,224
252.25,1962,225
253.04,1962,224
253.82,1915,224
254.61,1900,224
255.40,1869,219
256.19,1853,221
256.98,1869,220
257.77,1900,220
258.56,1915,217
259.35,1822,220
260.14,1791,220
260.93,1775,220
261.72,1791,218
262.51,2383,210
263.31,1744,212
264.10,1775,216
264.89,1713,218
265.68,1713,215
266.47,1713,219
267.26,1713,217
268.05,1619,211
268.84,1588,210
269.64,1635,210
270.43,1713,212
271.22,1697,213
272.01,1666,168
272.81,1650,168
273.60,1650,161
274.39,1682,210
275.18,1760,211
275.98,1760,216
276.77,1744,213
277.86,1760,219
278.65,1822,213
279.44,1884,218
280.23,1869,224
281.02,1837,230
281.81,1837,223
282.60,1822,224
283.39,1806,222
284.18,1806,218
284.97,1791,219
285.76,1775,219
286.55,1775,216
287.34,1791,214
288.15,1837,211
288.96,1853,211
289.77,2258,212
290.58,2243,223
291.39,2243,222
292.20,2243,223
293.01,2243,224
293.82,2258,225
294.63,2305,219
295.44,2430,211
296.25,3022,215
297.01,3006,215
297.80,3006,221
298.60,3022,223
299.39,3038,224
300.18,3038,225
300.97,3038,226
301.77,3053,226
302.56,3053,225
303.35,3069,228
304.14,3069,225
304.94,3069,229
305.73,3084,226
306.55,3100,223
307.35,3084,214
308.15,3116,214
308.95,3100,211
309.75,3147,210
310.55,3147,211
311.36,3162,212
312.16,3178,210
312.96,3209,212
313.76,3209,210
314.56,3225,187
315.36,3287,214
316.15,3303,218
316.94,3380,223
317.74,3380,217
318.53,3458,224
319.32,3412,214
320.11,3568,210
320.91,3568,218
321.70,3536,225
322.49,3505,223
323.28,3412,225
324.08,3334,226
324.87,3240,227
325.66,3193,218
326.46,1775,230
327.25,1775,233
328.05,1791,234
328.85,1791,232
329.64,1806,233
330.44,1806,232
331.23,1822,230
332.03,1837,230
332.83,1853,230
333.62,1853,231
334.42,1869,230
335.17,1884,230
336.02,1900,231
336.86,1900,229
337.71,1915,228
338.55,1931,228
339.40,1947,229
340.24,1962,229
341.09,1978,229
341.93,1993,230
342.78,2025,231
343.62,2040,230
344.47,2056,229
345.26,2071,231
346.02,2102,232
346.79,2118,230
347.55,2134,230
348.31,2149,232
349.08,2134,226
349.84,1962,220
350.61,1931,231
351.37,1931,232
352.13,1931,232
352.90,1962,224
353.66,1806,229
354.45,1791,231
355.25,1791,230
356.04,1775,231
356.84,1775,230
357.64,1791,232
358.44,1806,230
359.23,1837,224
0.03,2040,234
0.83,2040,233
1.63,2056,230
2.42,2056,230
3.22,1962,224
4.01,1947,228
4.78,1947,229
5.55,1947,230
6.32,2102,220
7.09,1869,177
7.86,1822,168
8.63,1791,122
9.40,1791,161
10.17,1775,193
10.94,1760,210
11.71,1744,197
12.48,1713,177
13.31,1682,171
14.10,1682,180
14.89,1666,190
15.68,1650,210
16.47,1619,190
17.26,1619,211
18.06,1604,212
18.85,1588,211
19.64,1573,211
20.43,1573,212
21.22,1541,211
22.01,1526,214
22.61,1541,213
23.41,1588,226
24.20,1619,216
25.00,1682,218
25.80,1744,214
26.60,1463,217
27.39,1401,223
28.19,1401,227
28.99,1401,228
29.79,1417,228
30.58,1417,220
31.38,1760,235
32.14,1775,230
32.93,2087,225
33.73,2071,232
34.52,2056,231
35.31,2040,230
36.10,2025,230
36.90,2009,230
37.69,2009,229
38.48,1993,232
39.27,1978,230
40.07,1105,229
40.86,1105,230
41.69,1121,224
42.48,1183,228
43.27,1214,217
44.06,1915,224
44.85,1915,226
45.64,1884,218
46.43,1900,227
47.22,1915,228
48.01,1526,229
48.80,1915,219
49.59,1915,230
50.38,1853,228
51.18,1869,217
51.93,2196,237
52.68,2196,228
53.43,2212,213
54.18,2274,215
54.93,1915,214
55.68,2243,216
56.43,2212,216
57.18,2212,214
57.93,2212,215
58.68,2180,215
59.43,2165,217
60.19,2212,216
61.01,2165,217
61.83,2165,217
62.65,1479,225
63.47,1011,228
64.29,1011,228
65.10,2102,229
65.92,2149,233
66.74,2149,228
67.56,2134,227
68.38,2134,229
69.20,2134,226
70.03,2165,217
70.82,2165,213
71.61,2180,210
72.40,1526,224
73.19,2180,197
73.98,1074,213
74.77,1074,228
75.56,1074,213
76.35,2196,210
77.14,2196,210
77.93,2212,210
78.72,3131,210
79.52,3131,212
80.28,3162,180
81.04,2243,210
81.80,2243,211
82.56,2274,210
83.32,2243,225
84.08,2258,225
84.84,2243,232
85.60,1635,216
86.36,1635,225
87.12,1962,219
87.88,2289,225
88.67,2305,227
89.50,2321,226
90.34,2336,226
91.17,2352,226
92.00,2367,227
92.83,2383,225
93.67,2399,225
94.50,1245,217
95.33,1230,229
96.16,2461,217
97.00,1354,221
97.83,1323,225
98.66,1323,225
99.45,2539,225
100.24,2570,226
101.03,2586,224
101.82,2617,229
102.61,2586,224
103.40,2523,222
104.19,2476,223
104.98,2430,225
105.77,2399,226
106.56,2414,227
107.35,2430,225
108.15,2461,226
108.91,2492,225
109.68,2523,226
110.44,2554,225
111.20,2586,226
111.96,2617,225
112.73,2648,225
113.49,2679,226
114.25,2726,223
115.01,2757,224
115.78,2056,211
116.54,2025,212
117.34,2025,215
118.14,2025,215
118.93,2025,212
119.73,2009,214
120.53,2009,215
121.33,1993,214
122.12,1993,216
122.92,1993,216
123.72,1993,215
124.52,1993,216
125.31,1993,216
126.11,1993,216
126.90,1978,215
127.69,1978,216
128.47,1993,216
129.26,1993,215
130.05,1993,216
130.83,1993,216
131.62,1993,217
132.40,1993,217
133.19,1993,218
133.98,1993,215
134.76,2009,215
135.55,2009,215
136.38,2025,216
137.18,2025,217
137.98,2025,216
138.78,2025,217
139.58,2040,216
140.38,2040,214
141.17,2040,214
141.97,2056,214
142.77,2056,213
143.57,2071,213
144.37,2087,212
145.17,2087,212
145.97,2102,212
146.77,2118,210
147.56,2134,210
148.36,2134,210
149.16,2149,211
149.95,2165,212
150.75,2165,212
151.54,2180,212
152.34,2212,211
153.14,2212,187
153.93,2258,206
154.73,2243,109
155.49,2165,77
156.31,2071,71
157.13,2025,96
157.95,1993,93
158.77,1915,103
159.59,1884,135
160.40,64,90
161.22,1806,119
162.04,1775,168
162.86,1728,174
163.68,1697,217
164.50,1713,213
165.30,1728,210
166.09,1760,211
166.87,1775,210
167.66,1791,177
168.45,1806,168
169.23,1822,193
170.02,1853,142
170.80,1884,168
171.59,1915,171
172.38,1931,145
173.16,1947,158
173.95,1993,132
174.74,2025,116
175.53,2056,158
176.33,2102,142
177.12,2118,184
177.91,2212,217
178.71,2227,226
179.50,2274,223
180.30,1884,212
181.09,1853,231
181.88,1869,231
182.68,4362,216
183.47,4425,212
184.27,64,96
185.08,3817,106
185.88,3848,116
186.69,3848,155
187.49,3770,155
188.30,3864,190
189.10,3848,197
189.91,3848,184
190.71,4830,213
191.52,4814,218
192.32,2461,217
193.13,2476,219
193.96,2476,223
194.75,2476,224
195.53,2461,222
196.32,2445,221
197.11,2461,225
197.89,2445,227
198.68,2445,224
199.46,2445,223
200.25,2430,225
201.04,2430,224
201.82,2336,215
202.61,2321,219
203.41,2305,222
204.21,2321,217
205.00,2336,217
205.80,2539,220
206.60,2835,220
207.39,1993,212
208.19,1993,220
208.98,1978,222
209.78,1993,220
210.58,1993,221
211.37,1993,219
212.17,2009,219
212.93,2009,222
213.71,2009,220
214.49,2025,222
215.27,2025,221
216.05,2025,220
216.83,2040,221
217.61,2040,220
218.39,2056,222
219.17,2056,223
219.95,2071,224
220.73,2071,223
221.51,2087,221
222.30,2102,223
223.09,2102,224
223.88,2118,223
224.67,2134,225
225.46,3926,214
226.25,3942,219
227.05,5251,213
227.84,5266,219
228.63,5313,222
229.42,5344,220
230.21,5375,216
231.00,5064,211
231.79,3661,215
232.59,3755,214
233.40,3879,214
234.20,4004,212
235.00,4129,212
235.80,4316,212
236.61,4362,216
237.41,4409,220
238.21,4456,220
239.01,4503,221
239.82,4549,220
240.62,4596,220
241.42,4643,219
242.19,2352,224
242.95,2305,229
243.72,2258,226
244.49,2243,228
245.25,2227,235
246.02,2180,227
246.78,2180,230
247.55,2196,231
248.32,2212,232
249.08,2227,231
249.85,2648,222
250.64,1993,222
251.43,1978,226
252.22,1962,224
253.01,1931,223
253.80,1915,224
254.59,1884,223
255.39,1869,219
256.18,1837,220
256.97,1884,220
257.76,1915,217
258.55,1853,219
259.34,1822,223
260.17,1775,220
260.98,1775,219
261.80,1791,217
262.61,2149,211
263.42,1744,212
264.23,1728,216
265.05,1728,216
265.86,1713,216
266.67,1713,218
267.48,1713,215
268.30,1604,210
269.11,1619,210
269.90,1666,211
270.72,1713,215
271.55,1666,211
272.37,1650,142
273.19,1635,164
274.01,1666,210
274.84,1744,211
275.66,1760,213
276.48,1744,214
277.30,1744,214
278.13,1760,217
278.95,1837,214
279.70,1869,220
280.49,1853,226
281.29,1837,226
282.08,1822,222
282.88,1822,224
283.67,1806,221
284.47,1775,217
285.26,1791,219
286.06,1775,218
286.85,1775,215
287.65,1806,216
288.44,1853,211
289.27,1884,213
290.09,2243,220
290.90,2243,226
291.72,2243,221
292.53,2243,223
293.35,2258,224
294.16,2289,222
294.98,2352,212
295.79,3006,212
296.61,3006,215
297.42,3006,216
298.24,3022,222
299.03,3022,223
299.84,3038,225
300.64,3038,227
301.45,3053,226
302.26,3053,227
303.06,3069,228
303.87,3069,227
304.67,3069,227
305.48,3069,227
306.29,3100,224
307.09,3084,217
307.90,3100,215
308.66,3100,213
309.45,3131,210
310.25,3147,206
311.04,3178,210
311.83,3193,184
312.63,3178,197
313.42,3209,210
314.22,3225,203
315.01,3240,203
315.80,3287,222
316.60,3396,218
317.39,3380,218
318.22,3412,218
319.01,3474,214
319.80,3412,212
320.59,3583,218
321.38,3536,226
322.17,3552,226
322.96,3443,225
323.75,3349,225
324.54,3256,223
325.33,3193,225
326.12,1775,232
326.91,1775,229
327.71,1775,234
328.51,1791,232
329.30,1806,232
330.10,1806,231
330.90,1822,233
331.70,1837,231
332.49,1837,230
333.29,1853,230
334.09,1869,230
334.89,1884,229
335.68,1884,228
336.48,1900,228
337.58,1915,229
338.37,1931,228
339.17,1947,231
339.96,1962,228
340.75,1978,229
341.54,1993,229
342.34,2009,230
343.13,2040,231
343.92,2040,228
344.71,2071,229
345.51,2087,230
346.30,2102,231
347.13,2134,229
347.88,2149,230
348.62,2134,230
349.37,2118,224
350.12,1947,227
350.87,1931,231
351.61,1931,233
352.36,1947,232
353.11,1837,226
353.86,1806,231
354.60,1791,232
355.35,1775,231
356.15,1775,231
356.94,1791,232
357.74,1791,231
358.53,1822,227
359.32,2025,222
0.12,2040,234
0.91,2056,230
1.71,2056,233
2.50,2040,224
3.29,1962,226
4.09,1947,229
4.88,1947,231
5.67,1962,225
6.45,2149,217
7.22,1837,197
8.00,1869,145
