Angle_deg,Distance_mm,Intensity
188.43,1514,210
189.27,10554,213
190.11,10492,213
190.95,10445,213
191.79,10367,212
192.64,5535,211
193.48,5629,168
194.32,5956,210
204.02,38,93
204.82,53,71
205.61,5831,174
206.41,5847,168
207.21,6003,122
208.00,6128,100
208.80,6439,155
209.59,6408,217
210.39,6237,213
211.19,4569,213
211.98,4522,217
212.78,4507,218
223.31,7406,106
224.10,7343,109
224.90,7312,113
225.69,7281,145
226.48,7203,171
227.28,5426,220
228.07,5395,222
228.87,5379,211
229.66,7047,171
230.45,7016,145
231.25,6969,168
232.04,6907,155
242.31,68,51
243.09,53,58
243.87,3665,84
244.65,3649,151
245.43,3821,200
246.21,3041,210
246.99,2995,132
247.77,2745,84
248.55,2512,174
249.33,2356,211
250.11,2356,224
250.89,2371,222
261.17,1358,229
261.98,1343,227
262.78,1343,223
263.59,1327,219
264.40,1311,228
265.20,1296,232
266.01,1265,227
266.81,1249,227
267.62,1234,231
268.43,1249,230
269.23,1732,215
270.04,1717,226
280.35,1436,229
281.14,1421,233
281.93,1405,232
282.72,1389,230
283.51,1389,223
284.30,1046,223
285.10,1358,231
285.89,1343,234
286.68,1327,234
287.47,1327,235
288.26,1311,233
289.05,1296,233
299.72,303,225
300.52,283,226
301.32,266,236
302.12,258,236
302.92,254,236
303.72,236,235
304.51,236,236
305.31,236,234
306.11,239,236
306.91,237,233
307.71,236,235
308.51,239,238
318.79,258,235
319.58,260,235
320.38,261,234
321.17,262,236
321.96,262,233
322.76,262,234
323.55,269,235
324.35,272,234
325.14,274,232
325.93,275,236
326.73,275,232
327.52,282,233
337.94,316,232
338.73,323,233
339.52,326,229
340.32,335,230
341.11,339,221
341.90,501,218
342.69,517,220
343.48,517,222
344.27,517,219
345.07,532,218
345.86,548,217
346.65,548,217
356.75,548,233
357.55,548,230
358.34,532,233
359.14,517,228
359.94,517,228
0.73,517,230
1.53,532,232
2.32,532,229
3.12,517,225
3.92,517,226
4.71,517,222
5.51,517,219
15.46,470,231
16.26,469,231
17.07,468,234
17.87,460,234
18.67,456,234
19.48,454,232
20.28,453,235
21.09,453,235
21.89,453,235
22.69,453,234
23.50,453,234
24.30,453,235
34.57,438,234
35.33,438,233
36.10,438,230
36.86,438,232
37.63,438,235
38.39,431,232
39.16,435,235
39.92,429,234
40.69,419,234
41.45,429,235
42.22,434,234
42.98,436,233
53.76,438,236
54.55,438,233
55.34,438,235
56.13,438,232
56.92,438,235
57.71,445,232
58.49,449,224
59.28,451,233
60.07,452,234
60.86,445,235
61.65,442,235
62.44,447,235
71.97,424,236
72.76,424,233
73.56,424,236
74.35,424,235
75.14,416,233
75.93,420,235
76.73,414,233
77.52,404,233
78.31,406,234
79.10,415,234
79.90,412,232
80.69,410,236
91.11,431,237
91.93,427,232
92.75,433,235
93.57,436,234
94.39,437,236
95.21,438,234
96.03,438,237
96.85,438,234
97.67,445,236
98.49,449,236
99.31,451,238
100.13,452,236
110.47,501,239
111.26,501,238
112.04,517,239
112.83,501,238
113.62,517,240
114.41,532,236
115.19,532,240
115.98,532,237
116.77,548,236
117.56,548,228
118.34,548,232
119.13,548,234
129.41,548,235
130.20,548,234
131.00,563,235
131.79,548,233
132.58,548,234
133.37,563,236
134.17,563,234
134.96,563,237
135.75,563,234
136.54,579,235
137.34,579,235
138.13,579,232
148.73,626,233
149.52,626,237
150.32,626,233
151.11,626,235
151.91,626,235
152.70,657,235
153.50,641,237
154.29,657,234
155.09,657,235
155.88,672,235
156.68,672,233
157.47,688,231
167.73,828,236
168.52,797,234
169.31,797,231
170.10,797,230
170.89,875,230
171.68,906,238
172.48,906,234
173.27,937,234
174.06,953,227
174.85,626,145
175.64,688,171
176.43,657,126
186.73,6673,218
187.57,6642,211
188.40,1514,174
189.24,10538,213
190.08,10492,213
190.91,10414,212
191.75,10351,211
192.58,5535,211
193.42,5816,203
194.26,5972,210
195.09,6143,211
195.93,6268,215
59.72,9940,0
59.96,7757,0
60.20,11351,80
60.44,6238,139
60.68,11348,18
61.17,5816,197
61.41,5863,177
61.65,143,96
61.89,83,87
62.13,6424,184
62.37,6392,217
215.54,4600,212
216.36,5457,214
217.18,5442,215
218.00,6065,213
218.82,6003,216
219.64,5940,214
220.46,5894,216
221.28,5099,216
222.10,5177,214
222.92,5785,161
223.74,7452,93
224.56,68,103
234.70,4787,220
235.49,4772,219
236.28,4740,219
237.07,4725,218
237.86,4694,221
238.65,4647,221
239.43,4631,221
240.22,4600,221
241.01,4600,215
241.80,68,58
242.59,68,71
243.38,3712,58
253.05,1467,231
253.85,1467,230
254.64,1467,232
255.44,1452,240
256.23,1452,221
257.03,1421,224
257.82,1405,228
258.62,1389,229
259.41,1374,229
260.21,1358,229
261.00,1358,229
261.80,1343,228
272.44,1623,229
273.26,1608,228
274.09,1592,230
274.91,1561,228
275.73,1545,229
276.56,1514,229
277.38,1498,231
278.21,1374,225
279.03,1327,221
279.85,1467,223
280.68,1436,232
281.50,1421,233
291.80,1265,233
292.61,1265,232
293.41,1249,226
294.22,1249,231
295.03,1234,233
295.84,1234,234
296.64,1218,233
297.45,1218,234
298.26,1202,234
299.07,1218,231
299.87,290,228
300.68,276,231
311.11,241,236
311.90,243,237
312.69,244,235
313.49,245,233
314.28,246,236
315.07,254,235
315.86,258,236
316.65,260,236
317.44,261,235
318.24,262,234
319.03,262,236
319.82,262,234
330.09,288,231
330.95,289,231
331.81,296,231
332.67,299,233
333.53,301,231
334.39,302,229
335.26,309,231
336.12,313,233
336.98,315,234
337.84,316,233
338.70,323,230
339.56,326,232
200.66,517,221
201.36,517,221
202.05,532,218
202.75,532,220
203.45,548,216
204.15,548,218
204.84,563,218
205.54,563,219
207.63,7468,14
358.21,532,231
359.00,532,228
359.79,517,229
0.57,532,228
1.36,517,228
2.15,517,228
2.94,517,228
3.73,517,225
4.52,517,222
5.30,517,219
6.09,113,220
6.88,120,221
17.29,468,235
18.05,468,233
18.82,460,231
19.58,456,234
20.34,454,234
21.10,453,233
21.87,453,233
22.63,453,236
23.39,453,235
24.15,453,234
24.92,453,235
25.68,446,234
36.05,449,231
36.84,444,231
37.63,448,233
38.42,450,230
39.21,451,231
40.00,445,233
40.78,442,231
41.57,440,236
42.36,439,234
43.15,439,232
43.94,439,234
44.73,439,236
55.00,438,233
55.79,438,234
56.58,438,232
57.37,445,233
58.16,456,226
58.95,454,234
59.75,446,236
60.54,449,234
61.33,444,236
62.12,441,234
62.91,440,236
63.70,439,236
74.01,416,234
74.78,412,233
75.54,410,234
76.31,409,235
77.07,409,234
77.84,416,233
78.60,412,233
79.37,410,233
80.13,409,234
80.90,416,236
81.66,412,234
82.43,410,234
92.69,427,233
93.51,433,235
94.32,436,238
95.14,437,236
95.95,438,236
96.77,438,235
97.58,431,236
98.40,435,237
99.21,437,237
100.03,445,236
100.84,449,238
101.66,451,240
112.03,517,239
112.81,517,239
113.58,517,238
114.36,517,238
115.13,532,241
115.91,532,238
116.68,548,238
117.46,548,226
118.23,548,231
119.01,548,231
119.78,548,235
120.56,548,233
131.15,548,234
131.95,563,236
132.75,548,234
133.54,563,234
134.34,563,234
135.14,563,235
135.94,563,236
136.74,563,234
137.54,563,234
138.33,579,235
139.13,579,234
139.93,579,235
150.16,626,234
150.96,641,232
151.76,626,234
152.57,641,239
153.37,657,238
154.17,657,234
154.97,657,234
155.77,672,236
156.57,672,233
157.38,688,233
158.18,688,231
158.98,704,234
169.32,782,232
170.14,797,228
170.96,891,232
171.79,906,237
172.61,922,232
173.43,937,235
174.25,969,225
175.07,626,171
175.89,641,161
176.72,657,151
177.54,1046,226
178.36,1046,230
188.77,10585,148
189.56,10523,213
190.35,10445,214
191.15,10398,212
191.94,10336,210
192.73,5582,212
193.52,5816,210
194.31,6143,210
195.10,6252,211
195.90,6268,217
196.69,6252,218
197.48,1358,213
204.80,5847,164
236.23,23,106
267.67,5878,168
1.97,7468,14
113.48,3613,236
122.34,7764,24
148.92,9689,23
157.78,1753,23
166.65,2771,20
226.75,5473,193
227.54,5426,221
228.34,5379,220
229.13,7063,151
229.92,7063,138
230.71,6969,164
231.51,6922,158
232.30,6876,180
233.09,6829,177
233.88,4818,206
234.68,4803,220
235.47,4756,220
245.80,3790,212
246.59,3041,211
247.38,2901,67
248.17,2605,74
248.96,2512,210
249.75,2356,220
250.53,2356,226
251.32,2371,220
252.11,1483,211
252.90,1467,230
253.69,1467,232
254.48,1467,231
264.56,1311,228
265.36,1280,232
266.15,1249,227
266.95,1234,229
267.74,1234,228
268.54,1249,224
269.33,1717,224
270.13,1701,226
270.92,1670,227
271.72,1639,229
272.51,1623,228
273.31,1608,228
283.90,1046,230
284.74,1358,228
285.59,1342,234
286.43,1342,234
287.28,1327,232
288.12,1311,234
288.97,1311,232
289.81,1296,234
290.66,1280,234
291.50,1280,232
292.35,1264,234
293.19,1249,232
303.45,242,235
304.24,239,235
305.03,237,236
305.83,236,236
306.62,236,236
307.41,236,235
308.20,229,237
308.99,225,236
309.78,223,236
310.58,236,235
311.37,236,236
312.16,236,236
322.50,261,232
323.30,268,234
324.10,265,235
324.89,270,234
325.69,273,233
326.49,274,236
327.29,275,235
328.09,275,232
328.89,282,233
329.68,286,233
330.48,288,232
331.28,289,231
341.61,485,215
342.40,501,218
343.19,516,219
343.99,516,220
344.78,516,219
345.57,532,215
346.36,547,218
347.15,547,219
347.94,579,219
348.74,547,217
349.53,468,225
350.32,468,231
0.17,532,228
0.96,517,228
1.75,517,229
2.53,517,229
3.32,517,227
4.11,517,224
4.90,501,218
5.69,501,218
6.48,113,221
7.26,120,223
8.05,124,226
8.84,126,225
19.17,458,232
19.96,455,236
20.76,454,236
21.55,453,235
22.34,453,233
23.14,446,234
23.93,442,233
24.73,447,234
25.52,450,234
26.31,444,233
27.11,441,233
27.90,440,235
37.97,449,234
38.76,444,233
39.55,441,232
40.34,425,230
41.13,432,234
41.92,435,238
42.70,437,230
43.49,438,231
44.28,438,232
45.07,438,234
45.86,438,232
46.65,438,233
57.29,445,232
58.09,456,227
58.88,454,231
59.68,446,236
60.47,449,236
61.27,451,236
62.06,445,235
62.86,449,233
63.65,444,237
64.45,441,235
65.24,440,237
66.04,432,232
76.15,415,234
76.91,419,232
77.68,414,234
78.44,411,235
79.21,410,235
79.97,409,235
80.74,409,235
81.50,409,235
82.27,409,234
83.03,409,234
83.80,416,234
84.56,412,233
94.85,438,238
95.67,438,236
96.49,438,237
97.31,438,236
98.13,445,234
98.95,449,238
99.78,451,235
100.60,452,235
101.42,452,237
102.24,452,236
103.06,460,235
103.88,464,236
113.84,517,238
114.64,517,237
115.43,532,239
116.23,548,238
117.02,548,228
117.82,548,229
118.61,548,233
119.41,548,237
120.20,548,236
121.00,548,235
121.79,548,233
122.59,548,234
133.34,563,234
134.13,563,234
134.92,563,237
135.71,563,234
136.50,563,234
137.29,563,234
138.07,579,234
138.86,579,233
139.65,579,233
140.44,579,235
141.23,579,234
142.02,595,235
151.97,641,236
152.79,626,236
153.61,641,234
154.43,657,234
155.25,657,232
156.07,673,233
156.90,673,233
157.72,688,234
158.54,688,232
159.36,704,235
160.18,704,235
161.00,719,235
171.29,891,234
172.10,891,236
172.90,938,233
173.71,953,233
174.52,984,214
175.33,657,119
176.13,641,122
176.94,1031,193
177.75,1047,229
178.56,1062,232
179.36,1093,231
180.17,1109,232
190.78,10445,213
191.57,10367,212
192.36,5520,211
193.15,5629,210
193.94,5972,210
194.73,6143,212
195.51,6284,214
196.30,6268,218
197.09,6252,216
197.88,1358,215
198.67,6252,213
199.46,6284,216
121.37,9824,0
184.41,6439,147
215.93,11348,17
278.98,6408,216
310.50,6361,212
342.02,6221,211
13.55,4538,216
45.07,4507,219
219.12,5972,218
219.91,5909,215
220.70,5083,213
221.49,5146,220
222.28,5754,210
223.07,5738,119
223.85,38,87
224.64,7375,132
225.43,7328,119
226.22,7234,168
227.01,5457,212
227.80,5411,223
237.80,4678,221
238.60,4647,222
239.39,4631,220
240.19,4600,222
240.98,4600,187
241.78,68,54
242.57,68,54
243.37,3727,74
244.16,3681,138
244.96,3681,174
245.75,3805,212
246.55,3026,212
256.79,1436,220
257.59,1421,228
258.40,1405,230
259.20,1390,230
260.01,1374,229
260.81,1358,228
261.62,1358,229
262.42,1343,228
263.23,1327,218
264.03,1312,229
264.84,1296,228
265.64,1280,232
275.93,1530,229
276.76,1514,230
277.60,1499,227
278.43,1390,220
279.26,1467,226
280.10,1358,221
280.93,1436,232
281.77,1421,232
282.60,1405,231
283.43,1390,231
284.27,1047,232
285.10,1358,230
295.53,1234,237
296.32,1218,236
297.11,1218,233
297.91,1218,235
298.70,1202,232
299.49,303,224
300.28,283,228
301.07,266,234
301.86,236,236
302.66,236,235
303.45,239,235
304.24,237,235
314.56,250,236
315.35,250,235
316.14,256,237
316.93,259,234
317.72,254,235
318.51,258,235
319.29,260,237
320.08,261,236
320.87,262,235
321.66,262,237
322.45,262,230
323.24,262,232
333.54,301,232
334.40,302,232
335.27,303,234
336.13,310,234
336.99,313,235
337.85,315,230
338.72,323,231
339.58,327,232
340.44,329,232
341.30,336,220
342.17,469,217
343.03,517,218
352.94,501,231
353.73,502,232
354.53,533,228
355.32,548,232
356.11,548,231
356.91,548,231
357.70,533,232
358.50,533,232
359.29,533,229
0.08,533,228
0.88,533,231
1.67,517,230
11.98,125,222
12.77,134,218
13.57,469,219
14.36,469,224
15.16,469,230
15.95,461,231
16.75,457,233
17.54,463,231
18.34,458,234
19.13,456,235
19.93,462,234
20.72,458,235
30.70,439,234
31.52,439,234
32.33,439,232
33.15,439,234
33.96,439,234
34.78,439,233
35.59,439,233
36.41,439,231
37.22,439,233
38.04,446,232
38.85,442,234
39.67,440,236
50.03,438,234
50.76,438,234
51.50,438,232
52.23,438,235
52.96,438,235
53.70,438,234
54.43,438,234
55.17,438,233
55.90,438,235
56.63,446,233
57.37,457,229
58.10,455,229
68.66,428,235
69.45,426,234
70.24,425,233
71.03,425,233
71.82,425,236
72.61,425,235
73.41,417,233
74.20,421,235
74.99,423,234
75.78,424,234
76.57,417,236
77.36,413,236
87.85,420,233
88.64,422,234
89.44,423,235
90.23,424,232
91.02,424,236
91.82,424,236
92.61,424,234
93.41,431,236
94.20,435,234
94.99,437,233
95.79,438,235
96.58,438,235
106.56,477,240
107.33,473,235
108.11,479,239
108.88,482,240
109.65,502,239
110.43,502,238
111.20,502,239
111.98,502,237
112.75,517,241
113.52,517,237
114.30,517,241
115.07,533,237
125.39,548,235
126.20,548,235
127.01,548,235
127.82,548,235
128.63,548,234
129.44,548,235
130.24,548,236
131.05,548,234
131.86,548,233
132.67,564,235
133.48,548,234
134.29,548,235
144.67,595,233
145.46,611,235
146.26,611,237
147.05,611,235
147.85,611,234
148.64,611,234
149.44,626,235
150.23,626,232
151.03,626,235
151.82,642,234
152.62,642,236
153.41,657,238
163.53,767,235
164.35,782,238
165.16,782,237
165.98,813,236
166.79,829,234
167.61,829,237
168.42,813,235
169.24,798,231
170.05,798,232
170.87,829,229
171.68,907,233
172.50,907,236
182.83,1203,231
183.62,1234,229
184.42,1281,227
185.21,1328,213
186.00,6720,217
186.79,6689,217
187.59,6627,216
188.38,1515,210
189.17,10539,213
189.96,10508,212
190.76,10445,213
191.55,10368,213
201.87,6424,210
202.64,6035,180
203.42,5972,212
204.19,183,61
204.96,118,93
205.73,5848,203
206.51,5848,180
207.28,5988,126
208.05,6128,116
208.82,6440,122
209.60,6393,217
210.37,6331,213
223.36,3097,84
256.08,6700,14
230.35,7017,164
231.18,6970,138
232.01,6892,129
232.84,6861,158
233.67,6814,168
234.50,4819,215
235.32,4772,220
236.15,4741,218
236.98,4725,221
237.81,4694,220
238.64,4678,218
239.47,4647,220
248.95,2481,210
249.74,2356,222
250.54,2356,225
251.33,2403,217
252.12,1483,219
252.92,1468,231
253.71,1468,232
254.51,1468,232
255.30,1468,235
256.09,1452,229
256.89,1421,221
257.68,1405,227
268.35,1250,230
269.14,1265,218
269.93,1717,226
270.72,1686,228
271.51,1654,228
272.30,1639,229
273.10,1608,228
273.89,1592,226
274.68,1561,229
275.47,1545,230
276.26,1530,229
277.05,1514,230
287.50,1327,233
288.33,1312,233
289.16,1296,233
289.99,1296,234
290.82,1280,233
291.65,1265,233
292.47,1265,234
293.30,1249,228
294.13,1249,230
294.96,1234,235
295.79,1234,235
296.62,1218,233
306.91,238,235
307.70,237,235
308.50,240,235
309.29,238,234
310.08,237,234
310.87,240,236
311.67,242,235
312.46,239,235
313.25,241,234
314.04,238,235
314.84,241,235
315.63,243,235
325.95,272,233
326.74,274,235
327.53,282,237
328.32,279,234
329.11,284,234
329.90,287,232
330.70,288,232
331.49,295,235
332.28,299,233
333.07,301,232
333.86,302,231
334.65,302,232
345.80,532,218
346.51,548,217
347.22,548,218
347.93,563,218
348.64,563,218
349.35,468,224
350.07,468,229
350.78,468,232
351.49,501,230
352.20,493,232
352.91,501,231
353.62,517,233
3.91,517,222
4.70,517,221
5.49,143,219
6.28,135,220
7.07,131,223
7.86,122,224
8.64,117,225
9.43,115,224
10.22,114,225
11.01,121,222
11.80,124,223
12.59,454,218
22.94,454,236
23.73,454,232
24.52,446,236
25.31,450,233
26.10,444,235
26.89,441,233
27.68,440,235
28.47,439,234
29.26,439,234
30.05,439,236
30.84,439,235
31.63,439,233
41.73,435,236
42.52,437,236
43.32,438,233
44.11,438,231
44.90,438,232
45.70,438,235
46.49,438,235
47.29,438,236
48.08,438,231
48.87,438,234
49.67,438,236
50.46,438,234
60.77,446,235
61.54,442,234
62.32,440,235
63.09,439,233
63.86,439,235
64.63,439,234
65.41,439,233
66.18,431,233
66.95,435,234
67.72,437,232
68.50,430,234
69.27,427,233
79.59,409,233
80.38,409,232
81.17,409,234
81.96,409,235
82.75,409,234
83.54,409,234
84.33,416,232
85.12,420,234
85.91,414,234
86.70,419,234
87.49,421,234
88.28,422,233
98.26,438,235
99.05,445,235
99.85,449,237
100.64,451,239
101.43,452,234
102.23,452,237
103.02,460,237
103.82,456,238
104.61,462,240
105.40,465,236
106.20,475,238
106.99,471,237
117.30,548,226
118.09,548,231
118.88,548,231
119.67,548,234
120.46,548,233
121.25,548,233
122.05,548,234
122.84,548,233
123.63,548,235
124.42,548,234
125.21,548,237
126.00,548,234
136.74,563,235
137.52,563,231
138.29,579,234
139.07,563,235
139.85,579,234
140.62,579,235
141.40,579,234
142.17,579,234
142.95,594,234
143.73,594,234
144.50,594,235
145.28,610,236
155.64,657,233
156.47,672,233
157.29,672,235
158.12,688,236
158.94,688,234
159.77,704,234
160.59,719,235
161.42,719,235
162.24,735,236
163.07,735,234
163.89,782,237
164.72,782,235
174.89,984,197
175.68,657,155
176.48,657,142
177.27,1046,218
178.06,1046,231
178.86,1078,233
179.65,1093,232
180.45,1109,231
181.24,1140,231
182.03,1171,231
182.83,1202,230
183.62,1249,231
194.47,5987,210
195.24,6143,211
196.00,6283,217
196.77,6268,218
197.54,6252,210
198.30,1374,212
199.07,6252,216
199.83,6283,217
200.60,6330,216
201.37,6392,215
202.13,53,90
202.90,6018,210
181.76,30,71
203.82,5831,155
225.88,5863,171
247.95,6050,122
270.01,6190,96
292.07,6424,210
314.13,6392,216
336.19,6252,213
358.25,4553,214
20.32,4522,217
64.44,5401,84
222.52,5816,132
223.31,7421,122
224.11,7390,116
224.90,7312,135
225.69,7312,184
226.49,5473,96
227.28,5411,221
228.08,5395,221
228.87,5411,164
229.66,7032,177
230.46,6985,155
231.25,6954,145
241.53,38,74
242.32,83,74
243.11,3774,74
243.90,3681,84
244.69,3681,148
245.48,3821,211
246.26,3041,212
247.05,3010,80
247.84,2574,106
248.63,2512,210
249.42,2356,218
250.21,2356,225
260.53,1358,227
261.33,1358,227
262.14,1343,229
262.94,1343,220
263.74,1311,224
264.54,1311,231
265.35,1296,231
266.15,1249,226
266.95,1234,229
267.75,1234,229
268.56,1249,228
269.36,1732,225
280.25,1374,221
281.04,1436,230
281.84,1421,233
282.63,1405,234
283.42,1389,231
284.22,1046,228
285.01,1358,223
285.81,1358,233
286.60,1343,231
287.39,1327,232
288.19,1311,234
288.98,1311,234
299.43,1218,229
300.23,303,228
301.04,250,233
301.84,250,240
302.64,236,238
303.44,229,236
304.25,234,234
305.05,221,233
305.85,228,235
306.65,232,237
307.46,236,234
308.26,236,237
318.58,260,235
319.37,261,235
320.17,262,235
320.96,262,235
321.76,262,234
322.55,262,238
323.35,262,233
324.14,269,235
324.94,272,232
325.73,274,233
326.53,275,234
327.32,275,235
337.86,315,234
338.65,322,232
339.44,326,233
340.23,328,230
341.02,336,225
341.81,409,216
342.60,501,220
343.39,517,221
344.18,517,220
344.97,532,218
345.76,532,217
346.55,548,216
356.54,548,232
357.34,548,232
358.13,532,231
358.93,532,231
359.72,532,231
0.52,517,228
1.31,532,230
2.11,517,229
2.90,517,226
3.70,517,226
4.49,501,225
5.29,517,222
15.36,470,231
16.11,469,230
16.86,468,235
17.61,460,232
18.36,456,234
19.11,454,234
19.87,453,234
20.62,453,236
21.37,453,233
22.12,453,235
22.87,453,233
23.62,453,235
33.96,438,234
34.75,438,233
35.54,438,231
36.33,438,233
37.12,445,233
37.91,442,232
38.71,440,233
39.50,432,232
40.29,435,232
41.08,422,233
41.87,430,236
42.66,427,235
52.76,438,234
53.55,438,232
54.34,438,236
55.14,438,233
55.93,438,233
56.72,438,233
57.51,445,229
58.30,449,228
59.09,451,233
59.89,452,234
60.68,452,235
61.47,445,233
71.93,424,234
72.72,424,233
73.52,424,233
74.31,424,236
75.10,416,236
75.89,412,232
76.69,410,234
77.48,409,235
78.27,402,232
79.06,405,230
79.86,407,233
80.65,408,233
90.79,423,235
91.55,431,233
92.31,435,236
93.07,429,235
93.83,434,235
94.59,436,234
95.36,437,236
96.12,438,236
96.88,438,234
97.64,438,234
98.40,438,238
99.16,445,237
109.47,493,237
110.27,501,236
111.06,501,238
111.86,517,240
112.66,517,237
113.45,517,237
114.25,517,239
115.04,532,238
115.84,532,238
116.64,548,235
117.43,548,226
118.23,548,232
128.76,548,235
129.55,548,236
130.35,548,232
131.14,548,234
131.93,563,234
132.72,563,236
133.52,548,236
134.31,563,235
135.10,563,234
135.89,563,235
136.69,563,234
137.48,563,235
147.94,610,233
148.74,626,234
149.53,626,234
150.33,626,236
151.13,626,235
151.92,641,236
152.72,641,238
153.51,641,237
154.31,657,234
155.11,657,235
155.90,672,235
156.70,688,234
167.12,828,238
