Angle_deg,Distance_mm,Intensity
355.03,1776,231
355.72,1776,230
356.55,1776,230
357.34,1792,231
358.13,1807,229
358.92,1854,219
359.71,2041,232
0.50,2041,230
1.30,2057,230
2.09,2072,231
2.88,1963,227
3.67,1963,227
4.46,1948,230
5.25,1948,227
6.04,2150,221
6.82,1854,193
7.59,1839,180
8.37,1792,155
9.15,1792,171
9.92,1761,200
10.70,1745,193
11.47,1729,206
12.25,1714,210
13.03,1683,211
13.80,1667,210
14.58,1667,210
15.34,1652,210
16.16,1636,210
16.98,1605,212
17.79,1605,211
18.61,1589,211
19.43,1574,211
20.25,1574,212
21.07,1574,211
21.89,1527,215
22.70,1542,211
23.52,1589,224
24.34,1620,217
25.18,1683,218
25.97,1745,214
26.76,1464,220
27.55,1387,226
28.34,1402,226
29.13,1402,228
29.93,1418,228
30.72,1433,217
31.51,1761,235
32.30,1776,231
33.09,2072,226
33.88,2072,232
34.67,2057,231
35.43,2041,229
36.20,2026,232
36.96,2010,231
37.72,2010,231
38.48,1994,231
39.25,1979,230
40.01,1106,229
40.77,1106,228
41.53,1137,225
42.30,1184,228
43.06,1215,217
43.86,1916,222
44.64,1916,225
45.41,1885,219
46.19,1901,226
46.97,1916,227
47.74,1527,229
48.52,1916,219
49.29,1916,228
50.07,1854,227
50.85,1870,216
51.62,2197,235
52.40,2197,230
53.19,2213,216
53.98,2228,216
54.77,1916,212
55.56,2244,214
56.35,2228,216
57.14,2197,214
57.94,2228,214
58.73,2181,215
59.52,2181,218
60.31,2181,219
61.10,2181,218
61.89,2181,218
62.69,1480,225
63.47,1013,226
64.25,1013,232
65.03,2135,227
65.81,2150,234
66.59,2150,230
67.36,2119,226
68.14,2135,228
68.92,2135,227
69.70,2166,217
70.48,2181,213
71.26,2181,212
72.05,1527,223
72.85,1542,212
73.65,1075,210
74.44,1075,227
75.24,1075,218
76.04,2166,212
76.84,2197,212
77.64,3132,211
78.44,3132,211
79.23,2213,212
80.03,2213,211
80.83,2228,211
81.59,2244,213
82.41,2244,211
83.22,2244,222
84.04,2259,224
84.85,2244,232
85.67,2244,219
86.48,1652,226
87.30,1963,220
88.11,2291,224
88.93,2306,224
89.74,2322,227
90.56,2337,226
91.39,2337,223
92.18,2368,224
92.96,2384,225
93.75,2400,224
94.53,2415,217
95.32,1246,225
96.10,2462,216
96.89,1355,221
97.67,1324,225
98.46,1340,226
99.24,2540,223
100.03,2571,224
100.83,2587,225
101.62,2618,231
102.42,2587,226
103.21,2540,222
104.00,2478,223
104.80,2431,221
105.59,2400,223
106.39,2400,224
107.18,2446,225
107.97,2462,226
108.77,2493,224
109.56,2524,226
110.36,2540,225
111.14,2587,225
111.91,2618,225
112.69,2649,224
113.46,2680,223
114.24,2727,224
115.01,2758,221
115.79,2041,210
116.56,2041,212
117.34,2026,214
118.11,2026,214
118.89,2026,212
119.73,2010,216
120.54,2010,215
121.35,1994,215
122.17,1994,216
122.98,1994,216
123.79,1994,217
124.60,1994,214
125.41,1994,215
126.22,1994,216
127.04,1994,216
127.85,1994,216
128.66,1979,218
129.45,1994,217
130.24,1994,217
131.04,1994,216
131.83,1994,216
132.63,1994,217
133.42,2010,216
134.22,2010,216
135.01,2010,215
135.81,2010,214
136.60,2026,214
137.40,2026,217
138.19,2026,217
138.99,2026,215
139.80,2041,215
140.61,2041,214
141.41,2057,214
142.22,2057,215
143.03,2072,212
143.84,2072,212
144.65,2088,211
145.46,2088,210
146.26,2104,211
147.07,2104,210
147.88,2135,210
148.68,2135,210
149.48,2150,212
150.28,2166,211
151.08,2166,210
151.88,2181,211
152.68,2213,210
153.47,2213,180
154.27,2259,161
155.07,2228,90
155.87,2181,67
156.67,2057,96
157.47,2026,100
158.26,1963,87
159.05,50,103
159.85,1885,126
160.64,1854,132
161.44,1823,119
162.23,1729,148
163.03,1714,168
163.82,1698,214
164.62,1714,211
165.41,1745,210
166.21,1761,190
167.00,1776,210
167.79,1792,161
168.60,1823,210
169.41,1839,210
170.22,1885,168
171.03,1885,164
171.84,1916,142
172.64,1932,116
173.45,1979,155
174.26,1994,171
175.07,2072,132
175.88,2057,193
176.69,2088,148
177.45,2150,155
178.24,2213,223
179.04,2244,226
179.83,2306,217
180.63,1885,223
181.42,1870,233
182.22,1885,224
183.01,4363,218
183.81,4426,142
184.60,65,106
185.40,3834,119
186.19,3834,155
187.02,3849,113
187.82,3740,171
188.62,3865,211
189.42,3865,210
190.22,4847,211
191.02,4815,216
191.81,4815,220
192.61,2478,222
193.41,2478,221
194.21,2478,225
195.01,2462,224
195.81,2493,221
196.60,2462,220
197.41,2462,226
198.21,2446,225
199.02,2446,225
199.82,2431,221
200.63,2431,223
201.43,2415,221
202.24,2368,218
203.04,2322,221
203.85,2322,220
204.65,2337,216
205.46,2353,214
206.22,2556,220
207.01,2836,225
207.81,1994,217
208.60,1994,222
209.40,1994,221
210.19,1994,222
210.99,1994,221
211.78,1994,221
212.58,2010,219
213.37,2010,220
214.17,2010,220
214.96,2010,220
215.79,2026,221
216.56,2026,221
217.34,2041,221
218.11,2041,221
218.88,2057,221
219.65,2057,222
220.43,2072,223
221.20,2072,223
221.97,2088,222
222.74,2104,222
223.52,2104,224
224.29,2135,227
225.09,2135,226
225.90,3943,219
226.71,3943,216
227.51,5252,217
228.32,5283,221
229.13,5314,220
229.94,5345,220
230.75,5392,217
231.56,5065,174
232.36,3693,213
233.17,3787,214
233.98,3912,213
234.74,4052,212
235.53,4145,211
236.33,4317,214
237.12,4379,216
237.92,4426,221
238.71,4473,221
239.51,4519,221
240.30,4566,223
241.10,4597,220
241.89,4660,219
242.69,2337,227
243.48,2306,228
244.31,2244,226
245.05,2244,229
245.80,2228,234
246.54,2181,226
247.28,2181,231
248.03,2197,233
248.77,2213,231
249.52,2228,230
250.26,2665,225
251.00,1994,225
251.75,1979,226
252.49,1963,224
253.28,1932,223
254.07,1916,224
254.87,1885,222
255.66,1854,219
256.46,1854,221
257.25,1885,220
258.05,1916,219
258.84,1854,219
259.64,1807,223
260.43,1776,219
261.23,1776,219
262.02,1792,215
262.76,2384,211
263.56,1745,214
264.35,1729,218
265.15,1714,217
265.95,1714,217
266.75,1714,217
267.54,1714,214
268.34,1620,210
269.14,1636,211
269.94,1667,212
270.73,1729,213
271.53,1667,210
272.33,1652,158
273.17,1652,129
274.01,1667,210
274.85,1745,212
275.69,1745,213
276.53,1745,215
277.38,1745,214
278.22,1761,216
279.06,1885,215
279.90,1870,221
280.74,1854,225
281.58,1839,223
282.38,1823,224
283.17,1807,220
283.97,1807,221
284.76,1792,218
285.56,1792,218
286.35,1776,217
287.15,1776,213
287.94,1823,215
288.74,1854,211
289.53,1885,213
290.33,2244,219
291.12,2244,226
291.91,2244,219
292.69,2244,225
293.47,2259,225
294.25,2275,222
295.03,2368,212
295.81,3023,211
296.58,3023,214
297.36,2992,217
298.14,3023,222
298.92,3023,225
299.70,3039,227
300.48,3039,227
301.28,3039,226
302.08,3054,226
302.88,3054,226
303.68,3070,226
304.48,3070,227
305.28,3070,229
306.07,3101,227
306.87,3101,219
307.67,3085,216
308.47,3117,215
309.27,3117,211
310.07,3148,211
310.90,3179,211
311.69,3210,210
312.48,3210,211
313.27,3210,187
314.06,3241,210
314.85,3241,187
315.65,3288,221
316.44,3382,218
317.23,3382,219
318.02,3413,218
318.81,3475,218
319.60,3413,214
320.39,3584,216
321.19,3537,222
321.99,3553,224
322.78,3460,225
323.58,3366,226
324.38,3288,226
325.18,3210,226
325.98,1776,227
326.78,1776,232
327.57,1792,233
328.37,1792,233
329.17,1792,233
329.93,1807,234
330.77,1823,230
331.61,1823,231
332.45,1839,230
333.29,1854,232
334.13,1870,230
334.96,1885,228
335.80,1885,230
336.64,1901,229
337.48,1916,230
338.32,1932,229
339.16,1932,229
339.99,1948,229
340.78,1963,230
341.57,1994,229
342.36,2010,229
343.15,2026,231
343.94,2041,230
344.72,2057,230
345.51,2088,230
346.30,2104,230
347.09,2135,231
347.88,2150,228
348.67,2135,231
349.46,2119,229
350.20,1948,225
350.93,1932,233
351.67,1932,230
352.40,1948,232
353.14,1854,219
353.87,1807,227
354.61,1792,230
355.34,1792,230
356.08,1776,232
356.81,1776,232
357.55,1792,229
358.34,1807,229
359.13,1854,217
359.93,2041,232
0.72,2041,232
1.51,2057,233
2.30,2057,228
3.10,1963,227
3.89,1948,228
4.68,1948,229
5.47,1948,229
6.27,2150,220
7.06,1854,210
7.68,1839,193
8.47,1792,138
9.27,1776,151
10.06,1776,180
10.85,1745,193
11.64,1714,211
12.44,1698,210
13.23,1683,200
14.02,1683,210
14.81,1652,210
15.61,1636,211
16.40,1620,212
17.19,1605,211
17.98,1620,212
18.78,1574,210
19.57,1574,211
20.36,1605,210
21.16,1558,212
21.95,1527,216
22.75,1542,211
23.54,1589,228
24.33,1620,216
25.13,1714,216
25.92,1745,214
26.68,1449,223
27.48,1387,225
28.27,1402,225
29.07,1402,228
29.86,1418,227
30.66,1433,217
31.45,1761,234
32.25,1776,229
33.04,2088,226
33.84,2072,231
34.63,2057,230
35.43,2041,232
36.19,2026,234
36.95,2010,231
37.72,1994,231
38.48,1994,230
39.25,1979,230
40.01,1106,230
40.78,1106,231
41.54,1184,227
42.31,1184,230
43.07,1215,217
43.84,1916,224
44.60,1901,224
45.39,1901,218
46.20,1901,227
47.00,1916,222
47.81,1527,230
48.62,1916,222
49.43,1916,229
50.23,1854,226
51.04,2181,219
51.85,2197,237
52.66,2197,228
53.46,2213,214
54.27,2291,215
55.06,1916,214
55.85,2244,217
56.65,2213,216
57.44,2197,214
58.23,2213,214
59.02,2197,216
59.82,2166,217
60.61,2181,217
61.40,2197,217
62.19,2166,217
62.99,1480,224
63.78,997,229
64.57,1013,230
65.34,2119,229
66.12,2135,233
66.89,2150,228
67.67,2135,227
68.44,2135,227
69.22,2135,224
69.99,2166,216
70.77,2166,212
71.54,2166,212
72.32,1527,225
73.09,2181,210
73.88,1075,214
74.66,1075,229
75.43,1090,213
76.21,2181,211
76.99,2213,210
77.77,2213,210
78.54,3132,211
79.32,3148,211
80.10,2228,212
80.88,2244,211
81.65,2228,213
82.43,2259,211
83.22,2244,224
84.02,2259,226
84.81,2244,232
85.61,2259,217
86.41,1652,227
87.20,1963,218
88.00,2291,225
88.79,2306,224
89.59,2322,225
90.39,2337,226
91.18,2353,225
91.98,2368,225
92.73,2384,222
93.51,2400,225
94.29,1246,217
95.06,1246,226
95.84,2462,217
96.62,1355,221
97.40,1324,226
98.18,1340,229
98.96,2540,224
99.73,2556,223
100.51,2587,224
101.29,2618,229
102.11,2587,225
102.90,2524,222
103.69,2478,224
104.48,2431,224
105.27,2400,223
106.06,2415,225
106.84,2431,224
107.63,2462,225
108.42,2493,226
109.21,2524,226
110.00,2556,226
110.79,2587,226
111.59,2618,225
112.41,2649,225
113.24,2680,224
114.06,2727,223
114.88,2774,222
115.70,2041,210
116.53,2026,213
117.35,2026,216
118.17,2026,215
118.99,2026,211
119.82,2010,215
120.64,2010,215
121.40,1994,216
122.23,1994,216
123.06,1994,216
123.89,1994,215
124.72,1994,216
125.55,1994,215
126.38,1979,216
127.21,1979,216
128.04,1994,216
128.87,1994,215
129.70,1994,216
130.53,1994,217
131.36,1994,217
132.15,1994,216
132.94,1994,215
133.73,1994,217
134.52,2010,215
135.31,2010,215
136.09,2010,215
136.88,2010,215
137.67,2026,217
138.46,2026,217
139.25,2026,216
140.04,2026,215
140.83,2041,214
141.62,2057,213
142.42,2057,213
143.21,2057,214
144.00,2088,213
144.80,2088,212
145.59,2088,212
146.39,2104,211
147.18,2104,210
147.97,2119,184
148.77,2135,210
149.56,2135,211
150.32,2166,211
151.14,2166,211
151.97,2181,211
152.79,2213,210
153.61,2228,203
154.44,2228,187
155.26,2150,109
156.09,2104,106
156.91,2026,84
157.73,80,93
158.56,1932,80
159.38,1994,84
160.13,141,90
160.92,1823,109
161.72,1776,164
162.51,1745,132
163.30,1698,210
164.09,1698,215
164.89,1714,211
165.68,1745,210
166.47,1761,158
167.26,1776,174
168.06,1807,174
168.85,1823,193
169.64,1839,190
170.43,1870,197
171.22,1885,145
172.01,1916,142
172.80,1963,155
173.59,2010,138
174.39,2010,161
175.18,2072,145
175.97,2088,138
176.76,2103,148
177.55,2166,210
178.34,2212,225
179.13,2259,224
179.94,2306,211
180.74,1870,226
181.55,1870,235
182.36,1885,218
183.17,4426,215
183.97,80,119
184.78,3802,103
185.59,3833,106
186.40,3849,155
187.20,3802,168
188.01,3662,129
188.80,3849,210
189.59,3880,197
190.38,4815,215
191.17,4815,218
191.96,4815,217
192.75,2477,220
193.53,2462,221
194.32,2477,226
195.11,2462,224
195.90,2540,221
196.69,2446,223
197.48,2446,227
198.31,2446,224
199.14,2446,224
199.97,2431,224
200.80,2431,226
201.63,2431,216
202.46,2322,222
203.29,2306,223
204.12,2322,217
204.95,2337,218
205.78,2524,218
206.61,2571,214
207.44,2836,220
208.23,1994,218
209.03,1979,220
209.82,1994,221
210.62,1994,220
211.41,1994,220
212.21,1994,219
213.00,2010,220
213.80,2010,222
214.59,2010,221
215.39,2025,222
216.18,2025,221
216.98,2041,222
217.40,2041,221
218.18,2041,221
218.96,2057,224
219.75,2072,224
220.53,2072,222
221.31,2072,223
222.09,2088,223
222.87,2103,225
223.65,2103,225
224.44,2119,226
225.22,2150,224
226.00,3943,223
226.80,3958,216
227.60,5252,219
228.41,5298,219
229.21,5314,221
230.01,5376,221
230.82,5408,211
231.62,3678,211
232.43,3693,214
233.23,3818,214
234.03,3927,213
234.84,4067,212
235.64,4207,212
236.43,4332,216
237.23,4395,218
238.02,4426,221
238.82,4488,220
239.61,4519,221
240.41,4582,221
241.20,4628,222
242.00,4675,215
242.79,2337,228
243.59,2290,227
244.38,2244,226
245.18,2244,231
245.94,2212,231
246.69,2181,226
247.44,2166,230
248.18,2197,231
248.93,2212,230
249.68,2244,224
250.43,2664,222
251.18,1994,225
251.93,1963,225
252.67,1963,223
253.42,1932,224
254.17,1916,224
255.00,1885,219
255.82,1854,220
256.63,1870,220
257.45,1885,222
258.27,1916,220
259.08,1823,220
259.90,1807,221
260.71,1776,220
261.53,1792,217
262.35,1807,212
263.16,1745,210
263.98,1760,216
264.77,1729,219
265.57,1714,215
266.36,1714,218
267.16,1714,217
267.96,1636,212
268.75,1620,190
269.55,1620,210
270.34,1714,212
271.14,1745,214
271.94,1651,210
272.73,1651,151
273.53,1651,180
274.28,1667,200
275.10,1760,212
275.91,1745,213
276.73,1745,214
277.55,1760,215
278.37,1776,213
279.18,1885,214
280.00,1870,222
280.82,1854,226
281.64,1838,224
282.45,1823,223
283.27,1807,222
284.09,1807,219
284.88,1792,220
285.67,1776,219
286.45,1776,218
287.24,1792,213
288.03,1838,212
288.82,1854,212
289.61,1885,211
290.40,2244,224
291.18,2244,225
291.97,2228,221
292.76,2244,225
293.55,2259,225
294.35,2290,222
295.14,2431,212
295.94,3023,213
296.73,3007,214
297.53,3023,219
298.32,3023,224
299.12,3039,224
299.91,3039,226
300.71,3039,225
301.50,3054,225
302.30,3054,226
303.06,3070,226
303.87,3070,225
304.68,3070,227
305.49,3085,225
306.30,3101,222
307.11,3085,217
307.92,3101,216
308.73,3116,214
309.54,3132,211
310.35,3163,211
311.16,3163,180
311.97,3163,203
312.76,3194,210
313.55,3194,187
314.34,3226,210
315.13,3241,210
315.92,3288,222
316.71,3381,221
317.49,3381,217
318.28,3459,221
319.07,3413,213
319.86,3413,164
320.65,3568,221
321.44,3537,228
322.24,3553,226
323.03,3428,226
323.82,3335,226
324.62,3257,225
325.41,3194,223
326.20,1776,233
326.99,1776,230
327.78,1792,232
328.57,1792,231
329.37,1807,233
330.16,1807,233
330.95,1823,232
331.74,1838,231
332.58,1854,230
333.41,1854,229
334.25,1870,229
335.08,1885,229
335.92,1885,228
336.75,1901,230
337.59,1916,228
338.42,1932,228
339.26,1932,229
340.09,1963,230
340.93,1979,230
341.69,1994,229
342.48,2010,230
343.28,2041,229
344.07,2057,230
344.86,2072,229
345.65,2088,229
346.45,2119,231
347.24,2135,230
348.03,2150,231
348.82,2135,228
349.62,2135,221
350.41,1948,229
351.24,1932,231
351.96,1932,233
352.68,1948,229
353.39,1823,227
354.11,1807,230
354.83,1776,230
355.55,1776,229
356.27,1776,231
356.99,1792,231
357.70,1792,229
358.42,1823,229
359.14,2041,225
359.93,2041,233
0.72,2057,231
1.51,2057,230
2.30,2057,220
3.09,1948,227
3.88,1948,230
4.67,1948,230
5.46,1963,220
6.25,2166,214
7.04,1838,210
7.83,1807,193
8.62,1807,197
9.41,1776,210
10.20,1760,184
11.00,1745,171
11.79,1745,190
12.58,1745,206
13.38,1698,184
14.17,1651,210
14.97,1667,210
15.76,1636,211
16.55,1620,210
17.35,1605,210
18.14,1605,211
18.97,1589,211
19.76,1573,213
20.54,1573,212
21.33,1542,212
22.12,1527,218
22.90,1589,215
23.69,1589,223
24.47,1651,216
25.26,1714,216
26.05,1464,212
26.83,1418,222
27.62,1386,230
28.42,1402,227
29.22,1402,229
30.01,1418,227
30.81,1776,227
31.61,1776,232
32.40,1776,222
33.20,2072,232
33.99,2057,231
34.79,2041,232
35.59,2041,230
36.38,2025,232
37.18,2010,232
37.94,1994,230
38.73,1979,229
39.53,1979,224
40.32,1106,232
41.11,1121,227
41.90,1184,233
42.70,1184,221
43.49,1916,216
44.28,1901,223
45.07,1916,221
45.87,1901,223
46.66,1901,229
47.49,1527,221
48.26,1527,223
49.03,1916,228
49.80,1854,227
50.57,1854,225
51.34,2197,231
52.11,2197,233
52.88,2181,219
53.65,2259,213
54.42,2290,212
55.19,2275,213
55.96,2259,214
56.76,2212,214
57.55,2244,214
58.35,2244,214
59.14,2181,219
59.93,2181,216
60.72,2197,218
61.52,2181,218
62.31,1480,217
63.10,1012,217
63.89,1012,231
64.69,1012,218
65.48,2119,230
66.28,2150,231
67.09,2135,228
67.89,2135,229
68.70,2135,226
69.51,2150,220
70.31,2150,214
71.12,2166,213
71.92,1542,218
72.73,1542,218
73.54,2181,213
74.34,1075,225
75.15,1075,225
75.94,2212,212
76.69,2212,203
77.43,2212,210
78.18,2212,187
78.93,3132,212
79.68,3148,212
80.42,2244,210
81.17,2244,210
81.92,2244,210
82.67,2244,218
83.41,2259,227
84.16,2259,229
84.96,2244,229
85.75,1651,225
86.55,1948,216
87.34,2290,222
88.13,2306,227
88.92,2306,225
89.72,2322,225
90.51,2337,226
91.30,2368,226
92.09,2384,225
92.89,2384,224
93.68,2415,225
94.48,1246,226
95.29,1246,224
96.09,2462,219
96.90,1340,225
97.70,1324,229
98.51,2540,215
99.31,2555,225
100.12,2571,224
100.92,2602,227
101.73,2618,231
102.53,2571,223
103.34,2493,221
104.10,2446,222
104.92,2415,223
105.74,2400,224
106.56,2431,226
107.38,2446,227
108.20,2477,227
109.02,2493,227
109.84,2540,226
110.66,2555,228
111.48,2602,226
112.30,2633,225
113.12,2664,223
113.95,2711,224
114.74,2742,224
115.53,2774,214
116.32,2041,212
