Angle_deg,Distance_mm,Intensity
163.71,1917,219
164.50,1933,223
165.29,1933,223
166.08,1948,216
166.87,1714,221
167.66,1979,220
168.45,1995,222
169.24,2073,212
170.03,2073,215
170.82,2088,217
171.61,2088,215
172.40,1247,222
163.71,1917,219
164.50,1933,223
165.29,1933,223
166.08,1948,216
166.87,1714,221
167.66,1979,220
168.45,1995,222
169.24,2073,212
170.03,2073,215
170.82,2088,217
171.61,2088,215
172.40,1247,222
